technik,label,erste_nutzung,stunden_seit_erstauftreten
allorigins,ArchiveAgentWinQQ,2026-06-18 16:53:58+00:00,507.84777777777776
allorigins,AgentSECCountyLinker99172,2026-06-18 16:56:01+00:00,507.88194444444446
allorigins,SecAgentNoExpire,2026-06-18 16:57:43+00:00,507.91027777777776
allorigins,AgentSecResearch,2026-06-18 17:00:45+00:00,507.9608333333333
allorigins,AgentAwesomeXYZ,2026-06-18 17:01:01+00:00,507.96527777777777
allorigins,AgentMassHelperX,2026-06-18 17:04:36+00:00,508.025
allorigins,OpenAIResearchSec2028,2026-06-18 17:05:10+00:00,508.03444444444443
allorigins,AgentTestLearnXYZ,2026-06-18 17:05:34+00:00,508.0411111111111
allorigins,ResearchUserXYZ,2026-06-18 17:06:22+00:00,508.05444444444447
allorigins,ResearchHelperAB,2026-06-18 17:12:16+00:00,508.15277777777777
allorigins,AgentRandppqqlos,2026-06-18 17:13:03+00:00,508.16583333333335
allorigins,AgentXXX,2026-06-18 17:13:26+00:00,508.1722222222222
allorigins,AgentSecMass,2026-06-18 17:13:52+00:00,508.17944444444447
allorigins,AgentValuesHelper588,2026-06-18 17:18:24+00:00,508.255
allorigins,HelpfulCountyResearcher,2026-06-18 17:18:26+00:00,508.25555555555553
allorigins,AgentResearchHelperXYZ,2026-06-18 17:19:05+00:00,508.2663888888889
allorigins,AgentAC9142841,2026-06-18 17:20:00+00:00,508.2816666666667
allorigins,AgentValMaker401,2026-06-18 17:20:45+00:00,508.2941666666667
allorigins,OpenAI,2026-06-18 17:25:35+00:00,508.3747222222222
allorigins,Agent0MassCountyResearch,2026-06-18 17:26:18+00:00,508.38666666666666
allorigins,AgentValMaker927,2026-06-18 17:26:28+00:00,508.38944444444445
allorigins,EnrollmentHelperJun,2026-06-18 17:27:08+00:00,508.40055555555557
allorigins,HelperUniqueabc,2026-06-18 17:28:30+00:00,508.42333333333335
allorigins,AgentMassCiteJun19,2026-06-18 17:29:23+00:00,508.43805555555554
allorigins,DataResearchAgent,2026-06-18 17:30:03+00:00,508.44916666666666
allorigins,AgentCallor,2026-06-18 17:30:42+00:00,508.46
allorigins,GuestResearch329007,2026-06-18 17:31:44+00:00,508.4772222222222
allorigins,MassUpdater,2026-06-18 17:32:56+00:00,508.4972222222222
allorigins,AgentSecJune21,2026-06-18 17:33:47+00:00,508.5113888888889
allorigins,AgentRegCF,2026-06-18 17:34:45+00:00,508.5275
allorigins,ArchiveGuest820,2026-06-18 17:35:30+00:00,508.54
allorigins,AgentOur115,2026-06-18 17:36:11+00:00,508.5513888888889
allorigins,HelperMassRef37882,2026-06-18 17:37:17+00:00,508.5697222222222
allorigins,OpenAISecMapFractal618,2026-06-18 17:37:27+00:00,508.5725
allorigins,OurResearchMassHelper,2026-06-18 17:37:53+00:00,508.57972222222224
allorigins,TesterABC,2026-06-18 17:38:48+00:00,508.595
allorigins,AICountyResearch,2026-06-18 17:39:42+00:00,508.61
allorigins,AgentMassachusettsResearchUnique,2026-06-18 17:39:55+00:00,508.6136111111111
allorigins,FirstnameLastname,2026-06-18 17:43:13+00:00,508.6686111111111
allorigins,TestFoo,2026-06-18 17:44:04+00:00,508.6827777777778
allorigins,HelperMassRef58746,2026-06-18 17:45:24+00:00,508.705
allorigins,MapHelper,2026-06-18 17:45:31+00:00,508.70694444444445
allorigins,[Admin2],2026-06-18 17:46:02+00:00,508.71555555555557
allorigins,AgentClarkUsable88912,2026-06-18 17:46:32+00:00,508.7238888888889
allorigins,HelperMassRef82568,2026-06-18 17:48:10+00:00,508.75111111111113
allorigins,ResearchAgentZ005,2026-06-18 17:49:00+00:00,508.765
allorigins,ResearchUserA,2026-06-18 17:49:05+00:00,508.7663888888889
allorigins,AgentCharlestonNewsletterJan1951Links,2026-06-18 17:49:19+00:00,508.7702777777778
allorigins,ChatArchiveResearcherABC2,2026-06-18 17:49:52+00:00,508.77944444444444
allorigins,AgentRawHelper999,2026-06-18 17:52:48+00:00,508.8283333333333
allorigins,AgentHelperXYZ7788,2026-06-18 17:52:54+00:00,508.83
allorigins,TestNameAlphaBeta,2026-06-18 17:53:13+00:00,508.8352777777778
allorigins,GuestResearch567339,2026-06-18 17:53:27+00:00,508.83916666666664
allorigins,DataRefHelperZZ25591,2026-06-18 17:54:45+00:00,508.86083333333335
allorigins,PublicDataRefsABC,2026-06-18 17:57:42+00:00,508.91
allorigins,MarketDataResearchHelperX,2026-06-18 17:57:56+00:00,508.9138888888889
allorigins,A,2026-06-18 17:58:10+00:00,508.91777777777776
allorigins,AgentMassachusettsResearcherJune19,2026-06-18 17:58:21+00:00,508.92083333333335
allorigins,AgentAD6558121,2026-06-18 17:58:54+00:00,508.93
allorigins,MementoAgentTest,2026-06-18 18:00:02+00:00,508.9488888888889
allorigins,AgentAD1061700,2026-06-18 18:00:31+00:00,508.95694444444445
allorigins,ResearchHelper,2026-06-18 18:00:51+00:00,508.9625
allorigins,AgentAD4332374,2026-06-18 18:01:58+00:00,508.9811111111111
allorigins,GuestResearch1823,2026-06-18 18:03:21+00:00,509.00416666666666
allorigins,OpenAIWriterPage,2026-06-18 18:04:03+00:00,509.0158333333333
allorigins,ResolveAgent991,2026-06-18 18:05:08+00:00,509.0338888888889
allorigins,AgentAD665711,2026-06-18 18:05:27+00:00,509.0391666666667
allorigins,ResearchHelperXYZ007,2026-06-18 18:07:16+00:00,509.06944444444446
allorigins,AgentMassSecHelperLinkZZ,2026-06-18 18:07:33+00:00,509.07416666666666
allorigins,ResearchBotX,2026-06-18 18:07:44+00:00,509.07722222222225
allorigins,ResearchGuestJuly77,2026-06-18 18:09:12+00:00,509.1016666666667
allorigins,OpenAIWriter,2026-06-18 18:10:50+00:00,509.12888888888887
allorigins,MassUpdaterJuly,2026-06-18 18:11:10+00:00,509.13444444444445
allorigins,AgentMassCustomFinal2026,2026-06-18 18:11:16+00:00,509.1361111111111
allorigins,[Person11],2026-06-18 18:11:27+00:00,509.13916666666665
allorigins,JulyAppend,2026-06-18 18:12:23+00:00,509.15472222222223
allorigins,MassResearchJuneBBB,2026-06-18 18:14:26+00:00,509.18888888888887
allorigins,TestResearchABC,2026-06-18 18:16:21+00:00,509.22083333333336
allorigins,AgentProxyMarkdown700,2026-06-18 18:17:13+00:00,509.23527777777775
allorigins,TestUser,2026-06-18 18:17:20+00:00,509.2372222222222
allorigins,ResearchBridgeUserJuneX,2026-06-18 18:17:55+00:00,509.24694444444447
allorigins,MineForce,2026-06-18 18:18:49+00:00,509.26194444444445
allorigins,AgentResearchHelperX,2026-06-18 18:20:35+00:00,509.2913888888889
allorigins,ForeignUser,2026-06-18 18:20:37+00:00,509.2919444444444
allorigins,CountyResearchHelperJun19,2026-06-18 18:21:00+00:00,509.29833333333335
allorigins,AgentResearcher,2026-06-18 18:21:08+00:00,509.30055555555555
allorigins,AgentOJUnitLinks,2026-06-18 18:22:50+00:00,509.3288888888889
allorigins,DataWikiWorker44,2026-06-18 18:23:14+00:00,509.3355555555556
allorigins,AgentCitDataUSAY,2026-06-18 18:23:45+00:00,509.3441666666667
allorigins,AgentTestX,2026-06-18 18:23:51+00:00,509.34583333333336
allorigins,AgentMine,2026-06-18 18:24:52+00:00,509.36277777777775
allorigins,[Person20],2026-06-18 18:24:55+00:00,509.3636111111111
allorigins,CountyAnswerResearcher,2026-06-18 18:25:40+00:00,509.37611111111113
allorigins,OpenAIWriterZed,2026-06-18 18:25:51+00:00,509.37916666666666
allorigins,MassMapCitationHelperAB,2026-06-18 18:27:37+00:00,509.4086111111111
allorigins,AgentGammaDelta,2026-06-18 18:27:52+00:00,509.41277777777776
allorigins,AgentSecNested6086,2026-06-18 18:28:30+00:00,509.42333333333335
allorigins,ResearchA,2026-06-18 18:28:40+00:00,509.4261111111111
allorigins,AgentEightJune,2026-06-18 18:29:10+00:00,509.43444444444447
allorigins,AgentPrettyNameXYZZ,2026-06-18 18:29:20+00:00,509.4372222222222
allorigins,GuestResearch428613,2026-06-18 18:30:40+00:00,509.45944444444444
allorigins,MassNestedJune21,2026-06-18 18:31:06+00:00,509.46666666666664
allorigins,AgentOJUnitFix,2026-06-18 18:31:26+00:00,509.47222222222223
allorigins,AgentGet007,2026-06-18 18:32:35+00:00,509.4913888888889
allorigins,AgentAD2928199,2026-06-18 18:32:55+00:00,509.49694444444447
allorigins,AgentZVar713,2026-06-18 18:33:48+00:00,509.51166666666666
allorigins,AgentUpdater3928,2026-06-18 18:34:09+00:00,509.5175
allorigins,AgentDonUpd8552,2026-06-18 18:37:32+00:00,509.5738888888889
allorigins,AgentAppendINV7839,2026-06-18 18:37:38+00:00,509.5755555555556
allorigins,AddSecondNested,2026-06-18 18:37:43+00:00,509.57694444444445
allorigins,BridgeResolver889,2026-06-18 18:37:55+00:00,509.5802777777778
allorigins,Agent,2026-06-18 18:38:04+00:00,509.5827777777778
allorigins,AgentReg837860312,2026-06-18 18:39:08+00:00,509.60055555555556
allorigins,AppendersH,2026-06-18 18:39:39+00:00,509.6091666666667
allorigins,AgentAF18768831,2026-06-18 18:40:20+00:00,509.62055555555554
allorigins,DataHelper13535,2026-06-18 18:40:40+00:00,509.62611111111113
allorigins,AgentPatchLinks2025,2026-06-18 18:41:40+00:00,509.6427777777778
allorigins,AgentCitationHelper805505,2026-06-18 18:42:11+00:00,509.6513888888889
allorigins,AgentWillAppend3136,2026-06-18 18:43:19+00:00,509.67027777777776
allorigins,AgentResearchValid,2026-06-18 18:46:14+00:00,509.7188888888889
allorigins,AgentUpdater4752,2026-06-18 18:46:46+00:00,509.72777777777776
allorigins,AgentSolveUltraMergeXYZ,2026-06-18 18:47:13+00:00,509.73527777777775
allorigins,JohnRandomResearcher,2026-06-18 18:48:06+00:00,509.75
allorigins,AgentSingleAppend1738,2026-06-18 18:48:39+00:00,509.75916666666666
allorigins,TransformAgentOO16,2026-06-18 18:49:30+00:00,509.7733333333333
allorigins,AgentWrapMD810393,2026-06-18 18:50:19+00:00,509.78694444444443
allorigins,AgentCustom007,2026-06-18 18:50:34+00:00,509.7911111111111
allorigins,AgentXName123,2026-06-18 18:50:35+00:00,509.7913888888889
allorigins,AgentDataHelperX,2026-06-18 18:50:45+00:00,509.7941666666667
allorigins,AgentLinkerAA,2026-06-18 18:51:42+00:00,509.81
allorigins,AgentBCDWrap6917,2026-06-18 18:52:09+00:00,509.8175
allorigins,OpenAITestEx,2026-06-18 18:52:43+00:00,509.82694444444445
allorigins,Agent0Mass,2026-06-18 18:52:49+00:00,509.8286111111111
allorigins,ResearchHelperXYZ,2026-06-18 18:53:31+00:00,509.84027777777777
allorigins,AgentUnique010,2026-06-18 18:56:07+00:00,509.8836111111111
allorigins,AgentHelper007,2026-06-18 18:56:33+00:00,509.8908333333333
allorigins,AgentNewUserABC789,2026-06-18 18:59:31+00:00,509.9402777777778
allorigins,AgentSmallHex22,2026-06-18 19:00:36+00:00,509.9583333333333
allorigins,ResearchBridgeUserJune,2026-06-18 19:01:15+00:00,509.9691666666667
allorigins,OpenAITestHelper,2026-06-18 19:01:41+00:00,509.9763888888889
allorigins,OurMassFinal,2026-06-18 19:03:06+00:00,510.0
allorigins,ResearcherBlueOct,2026-06-18 19:03:30+00:00,510.00666666666666
allorigins,OpenAIResearchTestNameCamel,2026-06-18 19:04:34+00:00,510.02444444444444
allorigins,HelperXYZ5515,2026-06-18 19:04:57+00:00,510.0308333333333
allorigins,AgentNow42053,2026-06-18 19:05:18+00:00,510.0366666666667
allorigins,ResearchAgentY,2026-06-18 19:05:46+00:00,510.0444444444444
allorigins,HansTest,2026-06-18 19:06:31+00:00,510.05694444444447
allorigins,AgentRawDirectNew771,2026-06-18 19:06:56+00:00,510.06388888888887
allorigins,AgentMassZZ,2026-06-18 19:07:10+00:00,510.0677777777778
allorigins,AgentOfficialMassShortJun20,2026-06-18 19:07:15+00:00,510.06916666666666
allorigins,TestUserName,2026-06-18 19:07:33+00:00,510.07416666666666
allorigins,ParentUniqueCookie44199,2026-06-18 19:10:48+00:00,510.12833333333333
allorigins,MineX2,2026-06-18 19:13:39+00:00,510.17583333333334
allorigins,AgentJJ,2026-06-18 19:14:04+00:00,510.1827777777778
allorigins,AgentMassCite2026,2026-06-18 19:14:23+00:00,510.18805555555554
allorigins,OpenAIMass2026,2026-06-18 19:15:58+00:00,510.21444444444444
allorigins,AgentTryHelperXYZQ,2026-06-18 19:16:01+00:00,510.21527777777777
allorigins,GuestResearch34238,2026-06-18 19:17:24+00:00,510.23833333333334
allorigins,AgentExactJQP98,2026-06-18 19:17:46+00:00,510.24444444444447
allorigins,AgentUnique99981,2026-06-18 19:18:21+00:00,510.25416666666666
allorigins,CountyAgentMySecLinksZZZ2,2026-06-18 19:18:43+00:00,510.2602777777778
allorigins,AgentUpdater8924,2026-06-18 19:18:53+00:00,510.2630555555556
allorigins,HelperMassRef96048,2026-06-18 19:19:03+00:00,510.2658333333333
allorigins,BridgeNewU,2026-06-18 19:20:25+00:00,510.2886111111111
allorigins,AgentSECBridgeMass19,2026-06-18 19:20:43+00:00,510.2936111111111
allorigins,AgentOECreate,2026-06-18 19:20:58+00:00,510.29777777777775
allorigins,RootBridgeHelper0,2026-06-18 19:22:47+00:00,510.3280555555556
allorigins,AgentVar68579,2026-06-18 19:24:02+00:00,510.3488888888889
allorigins,GuestResearch158755,2026-06-18 19:24:23+00:00,510.3547222222222
allorigins,AgentMAalloriginsNow777,2026-06-18 19:24:52+00:00,510.36277777777775
allorigins,AgentGetUser,2026-06-18 19:25:09+00:00,510.3675
allorigins,AgentResearcher2,2026-06-18 19:26:51+00:00,510.3958333333333
allorigins,AgentCitationFinal,2026-06-18 19:26:54+00:00,510.39666666666665
allorigins,AgentFitLines,2026-06-18 19:27:28+00:00,510.4061111111111
allorigins,AgentMapReal999,2026-06-18 19:28:54+00:00,510.43
allorigins,GuestResearchLinks,2026-06-18 19:30:11+00:00,510.4513888888889
allorigins,AgentHack,2026-06-18 19:30:59+00:00,510.46472222222224
allorigins,ResearchHH,2026-06-18 19:33:09+00:00,510.50083333333333
allorigins,AgentNewCitation774,2026-06-18 19:34:52+00:00,510.52944444444444
allorigins,AgentSECAllOriginsCite11287,2026-06-18 19:34:56+00:00,510.53055555555557
allorigins,AgentNewMediaZZ,2026-06-18 19:35:44+00:00,510.5438888888889
allorigins,AgentMassPMBridge22,2026-06-18 19:35:46+00:00,510.5444444444444
allorigins,HelperAppend008,2026-06-18 19:36:25+00:00,510.5552777777778
allorigins,AgentSECAllOriginsCite11384,2026-06-18 19:36:26+00:00,510.55555555555554
allorigins,MassConditionalHelper2,2026-06-18 19:37:06+00:00,510.56666666666666
allorigins,DirectSECTransformJ47,2026-06-18 19:39:54+00:00,510.61333333333334
allorigins,AgentSecMapper,2026-06-18 19:39:59+00:00,510.6147222222222
allorigins,AgentProxyAppend,2026-06-18 19:40:26+00:00,510.6222222222222
allorigins,RefineLinks,2026-06-18 19:42:25+00:00,510.65527777777777
allorigins,BridgeRound,2026-06-18 19:42:35+00:00,510.65805555555556
allorigins,AgentAltEncoder19030,2026-06-18 19:43:27+00:00,510.6725
allorigins,OpenAISecCountyHelperZeta12,2026-06-18 19:43:57+00:00,510.68083333333334
allorigins,AgentArchivePure,2026-06-18 19:44:55+00:00,510.69694444444445
allorigins,OpenAIUniqueSecGamma33,2026-06-18 19:45:08+00:00,510.7005555555556
allorigins,AgentOpenNext5,2026-06-18 19:47:10+00:00,510.7344444444444
allorigins,AgentResolve7,2026-06-18 19:48:16+00:00,510.7527777777778
allorigins,AgentResearchBotXNew,2026-06-18 19:48:34+00:00,510.7577777777778
allorigins,AgentTryTest,2026-06-18 19:49:25+00:00,510.77194444444444
allorigins,AgentBrandNewProxyUUU,2026-06-18 19:50:17+00:00,510.7863888888889
allorigins,AgentMapOverwrite999,2026-06-18 19:50:28+00:00,510.7894444444444
allorigins,AgentHelperTwo,2026-06-18 19:50:59+00:00,510.79805555555555
allorigins,AgentUni84861,2026-06-18 19:52:25+00:00,510.82194444444445
allorigins,AgentResearch,2026-06-18 19:53:08+00:00,510.8338888888889
allorigins,AgentResearchMassX,2026-06-18 19:54:17+00:00,510.85305555555556
allorigins,AgentSection7,2026-06-18 19:55:57+00:00,510.8808333333333
allorigins,WikiGast,2026-06-18 19:56:09+00:00,510.88416666666666
allorigins,AgentCustom008,2026-06-18 19:57:10+00:00,510.9011111111111
allorigins,AgentReplaceProxy,2026-06-18 20:01:49+00:00,510.9786111111111
allorigins,GoodResearch,2026-06-18 20:03:20+00:00,511.00388888888887
allorigins,ChatGPTCounty8888,2026-06-18 20:06:57+00:00,511.06416666666667
allorigins,AgentSECDoubleSlash69374,2026-06-18 20:08:56+00:00,511.09722222222223
allorigins,OpenAIBot,2026-06-18 20:09:39+00:00,511.1091666666667
allorigins,ForcePNew,2026-06-18 20:10:27+00:00,511.1225
allorigins,Agent008HelperMD,2026-06-18 20:14:14+00:00,511.18555555555554
allorigins,MapSecCitations,2026-06-18 20:15:04+00:00,511.19944444444445
allorigins,ResearchHelperName,2026-06-18 20:15:33+00:00,511.2075
allorigins,CountyResearchHelperNu,2026-06-18 20:16:08+00:00,511.21722222222223
allorigins,ResearchDataHelper2027,2026-06-18 20:16:53+00:00,511.2297222222222
allorigins,AgentRawCache79941,2026-06-18 20:17:49+00:00,511.2452777777778
allorigins,SecStartEditor,2026-06-18 20:18:50+00:00,511.26222222222225
allorigins,AgentTesterNew,2026-06-18 20:20:30+00:00,511.29
allorigins,AgentManual007,2026-06-18 20:20:33+00:00,511.29083333333335
allorigins,DataResearchHelperX,2026-06-18 20:21:24+00:00,511.305
allorigins,AgentResearchMassY2,2026-06-18 20:22:39+00:00,511.3258333333333
allorigins,AgentMass0,2026-06-18 20:23:55+00:00,511.34694444444443
allorigins,AgentMini889331,2026-06-18 20:25:41+00:00,511.37638888888887
allorigins,AgentJSLink12,2026-06-18 20:25:43+00:00,511.37694444444446
allorigins,AgentZ7914107,2026-06-18 20:28:40+00:00,511.4261111111111
allorigins,MassSecWin12,2026-06-18 20:29:20+00:00,511.4372222222222
allorigins,MiniTest777,2026-06-18 20:29:53+00:00,511.44638888888886
allorigins,ZZUniqueAgentJun18Citations,2026-06-18 20:31:19+00:00,511.47027777777777
allorigins,AgentMassRoot,2026-06-18 20:36:07+00:00,511.55027777777775
allorigins,AgentMassRootZ,2026-06-18 20:41:51+00:00,511.6458333333333
allorigins,AgentProper,2026-06-18 20:46:45+00:00,511.7275
allorigins,AgentMassNewX,2026-06-18 20:49:42+00:00,511.77666666666664
allorigins,AgentZeroResearchMass,2026-06-18 20:52:02+00:00,511.81555555555553
allorigins,LinkNested,2026-06-18 20:55:04+00:00,511.86611111111114
allorigins,MapHelperNew992,2026-06-18 20:56:56+00:00,511.89722222222224
allorigins,ForceWin12,2026-06-18 20:59:46+00:00,511.94444444444446
allorigins,AgentX,2026-06-18 21:01:28+00:00,511.97277777777776
allorigins,UserBridge871946,2026-06-18 21:02:41+00:00,511.99305555555554
allorigins,AgentMassFinal13,2026-06-18 21:02:51+00:00,511.99583333333334
allorigins,OpenAIJoe,2026-06-18 21:07:01+00:00,512.0652777777777
allorigins,NoteResearchMassJSXI,2026-06-18 21:08:26+00:00,512.0888888888888
allorigins,LinkHelper771,2026-06-18 21:09:31+00:00,512.1069444444445
allorigins,MapTxtHelper991,2026-06-18 21:13:43+00:00,512.1769444444444
allorigins,AgentOfficialMassFinalJunNew,2026-06-18 21:17:42+00:00,512.2433333333333
allorigins,AgentMassAppend,2026-06-18 21:19:14+00:00,512.2688888888889
allorigins,WillOver2366,2026-06-18 23:11:45+00:00,514.1441666666667
allorigins,AgentFinanceAnalyst,2026-06-19 00:10:48+00:00,515.1283333333333
allorigins,AgentResearchUseful989,2026-06-19 00:23:22+00:00,515.3377777777778
allorigins,GuestResearch111954,2026-06-19 01:05:31+00:00,516.0402777777778
allorigins,ResearchHelperY,2026-06-21 20:29:16+00:00,583.4361111111111
allorigins,AgentMsuSearchQ842,2026-07-01 10:29:45+00:00,813.4441666666667
jqp.vercel.app,AgentCharlXra595,2026-05-28 13:03:06+00:00,0.0
jqp.vercel.app,TestAgentFoo,2026-05-28 13:25:08+00:00,0.3672222222222222
jqp.vercel.app,ResearchHelperTwenty,2026-05-28 13:31:43+00:00,0.47694444444444445
jqp.vercel.app,ArchiveSliceResearcherX,2026-05-28 13:31:48+00:00,0.47833333333333333
jqp.vercel.app,LibraryArchiveResearcherK,2026-05-28 13:36:47+00:00,0.5613888888888889
jqp.vercel.app,AgentCharlXzz,2026-05-28 13:37:32+00:00,0.5738888888888889
jqp.vercel.app,ArchiveLinksHelperZero,2026-05-28 13:38:55+00:00,0.5969444444444445
jqp.vercel.app,ResearcherZedY,2026-05-28 13:52:38+00:00,0.8255555555555556
jqp.vercel.app,ArchiveSliceResearcherY,2026-05-28 13:55:28+00:00,0.8727777777777778
jqp.vercel.app,AgentCharlExtra879,2026-05-28 13:58:57+00:00,0.9308333333333333
jqp.vercel.app,ArchiveWorkerReferenceQQ9,2026-05-28 14:00:08+00:00,0.9505555555555556
jqp.vercel.app,Agent0ResearcherCharl,2026-05-28 14:12:47+00:00,1.1613888888888888
jqp.vercel.app,ResearchAgentAB,2026-05-28 14:23:55+00:00,1.3469444444444445
jqp.vercel.app,ResearchVisitorAZ,2026-05-28 14:34:25+00:00,1.5219444444444445
jqp.vercel.app,GuestTestPersonZ,2026-05-28 15:32:42+00:00,2.493333333333333
jqp.vercel.app,AgentCitationHelper2026,2026-05-28 16:10:19+00:00,3.120277777777778
jqp.vercel.app,MarketDataResearchHelperX,2026-05-28 21:51:14+00:00,8.802222222222222
jqp.vercel.app,DataRefHelperZZ25591,2026-05-28 23:17:48+00:00,10.245
jqp.vercel.app,DataRefHelperZZ29187,2026-05-28 23:28:22+00:00,10.421111111111111
jqp.vercel.app,DataRefHelperZZ74380,2026-05-28 23:35:49+00:00,10.545277777777779
jqp.vercel.app,DataRefHelperZZ78021,2026-05-28 23:44:13+00:00,10.685277777777777
jqp.vercel.app,DataRefHelperZZ55392,2026-05-28 23:48:52+00:00,10.762777777777778
jqp.vercel.app,CatalogResearchHelperZX826,2026-05-29 22:50:55+00:00,33.79694444444444
jqp.vercel.app,AgentTBsupport,2026-05-29 23:15:26+00:00,34.205555555555556
jqp.vercel.app,ClarkArchiveHelper727,2026-06-01 13:57:31+00:00,96.90694444444445
jqp.vercel.app,EconFilterHelper,2026-06-01 14:05:56+00:00,97.04722222222222
jqp.vercel.app,AgentXScout19094,2026-06-01 14:14:54+00:00,97.19666666666667
jqp.vercel.app,AgentTBcite,2026-06-01 14:26:49+00:00,97.39527777777778
jqp.vercel.app,ReaderAgentTst001,2026-06-01 14:28:41+00:00,97.4263888888889
jqp.vercel.app,WikiAgentMN,2026-06-01 14:30:35+00:00,97.45805555555556
jqp.vercel.app,ArchiveReaderClarkQ,2026-06-01 14:32:35+00:00,97.49138888888889
jqp.vercel.app,ClarkArchiveAliasEcon2,2026-06-01 14:32:53+00:00,97.49638888888889
jqp.vercel.app,ArchiveHelperResearchZZY,2026-06-01 14:34:56+00:00,97.53055555555555
jqp.vercel.app,TempleResearchHelperNew,2026-06-01 14:36:29+00:00,97.55638888888889
jqp.vercel.app,EconClarkResearchHelperW6,2026-06-01 14:36:51+00:00,97.5625
jqp.vercel.app,WikiAgentMN0,2026-06-01 14:37:31+00:00,97.5736111111111
jqp.vercel.app,ClarkEconCitHelperW6,2026-06-01 14:39:02+00:00,97.5988888888889
jqp.vercel.app,[Person10],2026-06-01 14:40:54+00:00,97.63
jqp.vercel.app,CitationHelperMN,2026-06-01 14:53:22+00:00,97.83777777777777
jqp.vercel.app,ClarkCleanRefD88211,2026-06-01 14:55:20+00:00,97.87055555555555
jqp.vercel.app,EconCleanRefHelper99127,2026-06-01 14:59:48+00:00,97.945
jqp.vercel.app,ClarkResearchHelperX9,2026-06-01 15:00:24+00:00,97.955
jqp.vercel.app,EconomicsSourceMetaAgent,2026-06-01 15:06:09+00:00,98.05083333333333
jqp.vercel.app,AgentCallor,2026-06-02 08:59:09+00:00,115.93416666666667
jqp.vercel.app,LibraryArchiveUserQ005,2026-06-02 09:00:10+00:00,115.95111111111112
jqp.vercel.app,AgaTest,2026-06-04 17:53:15+00:00,172.83583333333334
jqp.vercel.app,PatriotsPointArchiveReferenceHelper2026,2026-06-11 13:12:21+00:00,336.15416666666664
jqp.vercel.app,LinkHelperXYZ,2026-06-11 13:33:52+00:00,336.5127777777778
jqp.vercel.app,LowcountryArchiveNoteHelperL4,2026-06-11 14:17:46+00:00,337.24444444444447
jqp.vercel.app,ResearchHelperArchiveCofcY,2026-06-11 14:36:29+00:00,337.5563888888889
jqp.vercel.app,AgentRegCFX4381869,2026-06-18 15:16:47+00:00,506.22805555555556
jqp.vercel.app,AgentReg4815939,2026-06-18 15:19:41+00:00,506.2763888888889
jqp.vercel.app,AgentReg662703784,2026-06-18 15:20:40+00:00,506.29277777777776
jqp.vercel.app,AgentReg169840843,2026-06-18 15:21:25+00:00,506.3052777777778
jqp.vercel.app,AgentReg277355117,2026-06-18 15:22:35+00:00,506.32472222222225
jqp.vercel.app,AgentReg108322676,2026-06-18 15:23:10+00:00,506.33444444444444
jqp.vercel.app,AgentReg628645119,2026-06-18 15:23:27+00:00,506.33916666666664
jqp.vercel.app,AgentReg89486753,2026-06-18 15:29:23+00:00,506.43805555555554
jqp.vercel.app,AgentReg808296010,2026-06-18 15:29:58+00:00,506.4477777777778
jqp.vercel.app,AgentReg887540785,2026-06-18 15:33:23+00:00,506.5047222222222
jqp.vercel.app,AgentReg140502341,2026-06-18 15:33:59+00:00,506.51472222222225
jqp.vercel.app,AgentReg982314071,2026-06-18 15:46:01+00:00,506.71527777777777
jqp.vercel.app,AgentReg566660588,2026-06-18 15:47:52+00:00,506.74611111111113
jqp.vercel.app,TestingOpenAILinksX,2026-06-18 16:00:42+00:00,506.96
jqp.vercel.app,OAIHelperSec,2026-06-18 16:06:18+00:00,507.05333333333334
jqp.vercel.app,AgentEdit32584860,2026-06-18 16:18:53+00:00,507.2630555555556
jqp.vercel.app,AgentEdit261878409,2026-06-18 16:19:15+00:00,507.26916666666665
jqp.vercel.app,AgentEdit445553015,2026-06-18 16:20:29+00:00,507.2897222222222
jqp.vercel.app,OpenAIResearchSec2027,2026-06-18 16:28:42+00:00,507.4266666666667
jqp.vercel.app,BridgeEditor,2026-06-18 16:35:18+00:00,507.5366666666667
jqp.vercel.app,AgentNew54702122,2026-06-18 16:36:36+00:00,507.55833333333334
jqp.vercel.app,BridgeEditorAgain70,2026-06-18 16:37:46+00:00,507.5777777777778
jqp.vercel.app,AgentChain46575158,2026-06-18 16:38:16+00:00,507.5861111111111
jqp.vercel.app,BridgeEditorAgain11,2026-06-18 16:38:37+00:00,507.59194444444444
jqp.vercel.app,ResearchAgentX,2026-06-18 16:39:07+00:00,507.60027777777776
jqp.vercel.app,AgentTester,2026-06-18 16:40:26+00:00,507.6222222222222
jqp.vercel.app,AgentReader,2026-06-18 16:41:13+00:00,507.6352777777778
jqp.vercel.app,AgentM72649589,2026-06-18 16:45:07+00:00,507.7002777777778
jqp.vercel.app,FreshAppend,2026-06-18 16:45:37+00:00,507.7086111111111
jqp.vercel.app,AgentTester123,2026-06-18 16:46:41+00:00,507.7263888888889
jqp.vercel.app,ResearchAgent,2026-06-18 16:46:45+00:00,507.7275
jqp.vercel.app,BridgeEditorAgain81,2026-06-18 16:47:04+00:00,507.73277777777776
jqp.vercel.app,DocRelay,2026-06-18 16:48:39+00:00,507.75916666666666
jqp.vercel.app,ArchiveAgentWinQQ,2026-06-18 16:53:58+00:00,507.84777777777776
jqp.vercel.app,DataResearchHelperX2,2026-06-18 16:57:10+00:00,507.9011111111111
