kohorte,verstoesse
datausa-sector61-state|Sep08,Bitte_ohne_eigenes_Ergebnis
datausa-sector61-state|Sep11,
datausa-sector61-state|Sep13,Bitte_ohne_eigenes_Ergebnis
datausa-sector61-state|Sep14,
datausa-sector61-state|Sep19,
datausa-sector61-state|Sep21,
datausa-sector61-state|Sep22,Bitte_ohne_eigenes_Ergebnis
datausa-sector61-state|Sep25,
datausa-sector61-state|Sep26,Bitte_ohne_eigenes_Ergebnis
datausa-slp-ethnicity|Dec05,
datausa-slp-ethnicity|Jul01,
datausa-slp-ethnicity|Mar09,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Apr17,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Aug05,
datausa-transport-production|Aug19,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Aug23,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Aug27,
datausa-transport-production|Aug29,
datausa-transport-production|Dec08,
datausa-transport-production|Feb15,
datausa-transport-production|Jul22,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Jun09,
datausa-transport-production|Jun11,
datausa-transport-production|Jun18,
datausa-transport-production|Jun20,
datausa-transport-production|Jun25,
datausa-transport-production|Jun30,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Mar15,
datausa-transport-production|Mar19,
datausa-transport-production|Mar20,
datausa-transport-production|Mar28,
datausa-transport-production|May03,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|May08,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|May15,
datausa-transport-production|Nov04,
datausa-transport-production|Nov11,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Nov26,
datausa-transport-production|Nov30,
datausa-transport-production|Oct12,
datausa-transport-production|Oct14,
datausa-transport-production|Oct21,
datausa-transport-production|Sep02,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Sep09,Bitte_ohne_eigenes_Ergebnis
datausa-transport-production|Sep27,
fuel-poverty-ni|Dec28,
fuel-poverty-ni|Jan01,
fuel-poverty-ni|Jun09,
fuel-poverty-ni|May17,
fuel-poverty-ni|Nov30,
fuel-poverty-ni|Sep23,
ihme-cvd-deaths|Apr01,
ihme-cvd-deaths|Apr04,
ihme-cvd-deaths|Apr23,
ihme-cvd-deaths|Apr30,
ihme-cvd-deaths|Aug04,
ihme-cvd-deaths|Aug09,
ihme-cvd-deaths|Aug15,
ihme-cvd-deaths|Aug16,Bitte_ohne_eigenes_Ergebnis
ihme-cvd-deaths|Aug17,
ihme-cvd-deaths|Aug24,
ihme-cvd-deaths|Dec08,
ihme-cvd-deaths|Dec15,
ihme-cvd-deaths|Dec22,Ueberleben_ohne_vorheriges_Ergebnis
ihme-cvd-deaths|Dec26,Bitte_ohne_eigenes_Ergebnis
ihme-cvd-deaths|Dec30,
ihme-cvd-deaths|Feb05,
ihme-cvd-deaths|Feb09,
ihme-cvd-deaths|Feb20,
ihme-cvd-deaths|Feb26,
ihme-cvd-deaths|Jan02,
ihme-cvd-deaths|Jan07,
ihme-cvd-deaths|Jan14,
ihme-cvd-deaths|Jan18,
ihme-cvd-deaths|Jan25,
ihme-cvd-deaths|Jan31,
ihme-cvd-deaths|Jul09,
ihme-cvd-deaths|Jul21,Bitte_ohne_eigenes_Ergebnis
ihme-cvd-deaths|Jul23,Bitte_ohne_eigenes_Ergebnis
ihme-cvd-deaths|Jul30,
ihme-cvd-deaths|Jun20,
ihme-cvd-deaths|Jun26,
ihme-cvd-deaths|Jun30,
ihme-cvd-deaths|Mar04,
ihme-cvd-deaths|Mar06,
ihme-cvd-deaths|Mar10,
ihme-cvd-deaths|Mar25,
ihme-cvd-deaths|Mar27,
ihme-cvd-deaths|May02,
ihme-cvd-deaths|May03,
ihme-cvd-deaths|May10,
ihme-cvd-deaths|May12,
ihme-cvd-deaths|May14,
ihme-cvd-deaths|May19,
ihme-cvd-deaths|May22,
ihme-cvd-deaths|May26,
ihme-cvd-deaths|May30,
ihme-cvd-deaths|Nov01,
ihme-cvd-deaths|Nov03,
ihme-cvd-deaths|Nov16,
ihme-cvd-deaths|Nov18,
ihme-cvd-deaths|Nov21,
ihme-cvd-deaths|Nov28,
ihme-cvd-deaths|Oct03,
ihme-cvd-deaths|Oct09,
ihme-cvd-deaths|Oct22,
ihme-cvd-deaths|Oct25,
ihme-cvd-deaths|Oct29,
ihme-cvd-deaths|Oct30,
ihme-cvd-deaths|Sep06,
ihme-cvd-deaths|Sep08,
ihme-cvd-deaths|Sep13,
ihme-cvd-deaths|Sep20,
ihme-cvd-deaths|Sep22,
ihme-cvd-deaths|Sep24,
ihme-family-planning|Apr26,
ihme-family-planning|Aug02,
ihme-family-planning|Aug19,
ihme-family-planning|Dec13,
ihme-family-planning|Dec24,
ihme-family-planning|Feb14,
ihme-family-planning|Jan25,Bitte_ohne_eigenes_Ergebnis
ihme-family-planning|Jan26,
ihme-family-planning|Jul20,
ihme-family-planning|Jun30,
ihme-family-planning|Mar04,
ihme-family-planning|Mar12,
ihme-family-planning|Mar13,
ihme-family-planning|Mar24,
ihme-family-planning|Mar31,
ihme-family-planning|May04,
ihme-family-planning|Nov01,
ihme-family-planning|Nov27,
ihme-family-planning|Oct28,
ihme-family-planning|Sep05,
ihme-family-planning|Sep09,
ihme-lymphatic-filariasis|Apr15,
ihme-lymphatic-filariasis|Dec10,
ihme-lymphatic-filariasis|May03,
ihme-lymphatic-filariasis|Nov14,Ueberleben_ohne_vorheriges_Ergebnis
ihme-lymphatic-filariasis|Sep03,Bitte_ohne_eigenes_Ergebnis
ihme-lymphatic-filariasis|Sep30,Bitte_ohne_eigenes_Ergebnis
ihme-mcv2|Aug11,
ihme-mcv2|Feb26,Bitte_ohne_eigenes_Ergebnis
ihme-mcv2|Jun26,Bitte_ohne_eigenes_Ergebnis
ihme-mcv2|Mar28,Bitte_ohne_eigenes_Ergebnis
ihme-mcv2|Nov30,Bitte_ohne_eigenes_Ergebnis
ihme-smoking|Dec16,
ihme-smoking|Mar23,
nyc-veterans|Aug05,
nyc-veterans|Aug07,
nyc-veterans|Dec30,
nyc-veterans|Feb11,
nyc-veterans|Feb20,
nyc-veterans|Feb22,
nyc-veterans|Jul03,Bitte_ohne_eigenes_Ergebnis
nyc-veterans|May03,Bitte_ohne_eigenes_Ergebnis
nyc-veterans|Nov25,
nyc-veterans|Nov29,
nyc-veterans|Oct27,
nyc-veterans|Sep23,
oecd-equity|Apr06,
oecd-equity|Apr09,
oecd-equity|Apr14,
oecd-equity|Apr19,
oecd-equity|Apr24,
oecd-equity|Apr25,Ueberleben_ohne_vorheriges_Ergebnis;Bitte_ohne_eigenes_Ergebnis
oecd-equity|Apr26,
oecd-equity|Apr28,
oecd-equity|Aug02,
oecd-equity|Aug03,
oecd-equity|Aug05,
oecd-equity|Aug09,
oecd-equity|Aug10,
oecd-equity|Aug17,
oecd-equity|Aug19,
oecd-equity|Aug21,
oecd-equity|Dec02,
oecd-equity|Dec04,
oecd-equity|Dec10,
oecd-equity|Dec16,
oecd-equity|Dec19,
oecd-equity|Dec29,
oecd-equity|Dec30,Ueberleben_ohne_vorheriges_Ergebnis
oecd-equity|Feb07,
oecd-equity|Feb11,Ueberleben_ohne_vorheriges_Ergebnis;Bitte_ohne_eigenes_Ergebnis
oecd-equity|Feb17,
oecd-equity|Feb19,
oecd-equity|Feb21,
oecd-equity|Feb22,
oecd-equity|Feb23,
oecd-equity|Feb26,
oecd-equity|Feb27,
oecd-equity|Feb28,
oecd-equity|Jan02,
oecd-equity|Jan12,
oecd-equity|Jan21,
oecd-equity|Jan22,
oecd-equity|Jul09,Ueberleben_ohne_vorheriges_Ergebnis
oecd-equity|Jul10,
oecd-equity|Jul14,
oecd-equity|Jul18,
oecd-equity|Jul21,
oecd-equity|Jul23,
oecd-equity|Jul24,
oecd-equity|Jul30,Ueberleben_ohne_vorheriges_Ergebnis
oecd-equity|Jun03,
oecd-equity|Jun05,
oecd-equity|Jun06,
oecd-equity|Jun08,
oecd-equity|Jun11,
oecd-equity|Jun19,
oecd-equity|Jun22,
oecd-equity|Jun26,
oecd-equity|Mar02,
oecd-equity|Mar03,
oecd-equity|Mar05,
oecd-equity|Mar15,
oecd-equity|Mar16,
oecd-equity|Mar21,
oecd-equity|Mar22,
oecd-equity|Mar26,
oecd-equity|Mar30,
oecd-equity|Mar31,
oecd-equity|May03,
oecd-equity|May04,
oecd-equity|May09,
oecd-equity|May13,
oecd-equity|May14,
oecd-equity|May16,
oecd-equity|May17,
oecd-equity|May24,
oecd-equity|May28,
oecd-equity|Nov02,
oecd-equity|Nov06,
oecd-equity|Nov12,
oecd-equity|Nov18,
oecd-equity|Nov22,
oecd-equity|Nov23,
oecd-equity|Nov27,
oecd-equity|Nov28,Aktivitaet_nach_Abschied
oecd-equity|Oct04,
oecd-equity|Oct07,
oecd-equity|Oct15,
oecd-equity|Oct22,
oecd-equity|Oct24,
oecd-equity|Oct26,
oecd-equity|Sep13,
oecd-equity|Sep14,
oecd-equity|Sep17,
oecd-equity|Sep19,Ueberleben_ohne_vorheriges_Ergebnis
oecd-equity|Sep22,
oecd-equity|Sep27,
oecd-household-income|Apr30,
oecd-household-income|Oct09,
oecd-regional-co2|Apr01,
oecd-regional-co2|Apr04,
oecd-regional-co2|Dec07,
oecd-regional-co2|Feb15,
oecd-regional-co2|Jan01,
oecd-regional-co2|Jan04,
oecd-regional-co2|Jun04,
oecd-regional-co2|Jun28,Bitte_ohne_eigenes_Ergebnis
oecd-regional-co2|Mar05,
oecd-regional-co2|Mar13,
oecd-regional-co2|May27,Bitte_ohne_eigenes_Ergebnis
oecd-regional-co2|Nov09,
oecd-regional-co2|Oct23,
oecd-regional-co2|Oct30,
oecd-regional-co2|Sep12,
oecd-regional-co2|Sep30,
sdg-index-score|Jun27,
uefa-pass-accuracy|Apr04,
uefa-pass-accuracy|Feb17,
uefa-pass-accuracy|Mar16,
uefa-pass-accuracy|Mar21,
uefa-pass-accuracy|Oct18,
uefa-pass-accuracy|Oct29,
uefa-pass-accuracy|Sep17,Bitte_ohne_eigenes_Ergebnis
vermont-rent|Apr02,
vermont-rent|Apr06,
vermont-rent|Apr14,Bitte_ohne_eigenes_Ergebnis
vermont-rent|Aug11,
vermont-rent|Aug29,Bitte_ohne_eigenes_Ergebnis
vermont-rent|Jul30,Bitte_ohne_eigenes_Ergebnis
vermont-rent|Jun18,
vermont-rent|Jun19,
vermont-rent|Jun21,
vermont-rent|Jun22,
vermont-rent|Jun23,
vermont-rent|Sep10,
vermont-rent|Sep26,
vermont-rent|Sep27,
