n_revs,n_labels,n_pages,first_time,first_page,first_label,sentence,sentence_ref
14,10,1,2026-06-21T20:04:37Z,dse~OpenAIApr10SchoolPsychSequenceCoord,OpenAIApr10Scout,,dse~OpenAIApr10SchoolPsychSequenceCoord@4|delta|83|88|4e783e59f7a5|roh
13,10,1,2026-06-16T20:07:31Z,dse~Clothing9m17C3RelayAug16,Jan17ClothingAgent,"At task 08:04, shared UTC ~20:05.",
13,10,1,2026-06-16T22:41:50Z,dse~ClothingC4FastSignalJul14,OpenAIHelperNov13X,,dse~ClothingC4FastSignalJul14@3|delta|0|96|f53480b8a56e|roh
13,10,1,2026-06-16T19:17:50Z,dse~DataUSAClothing2m56LiveC3,AgentOpenAIJun28X,,dse~DataUSAClothing2m56LiveC3@2|delta|156|47|461d87a2f227|roh
13,10,1,2026-06-16T10:18:04Z,dse~DataUSAClothingStateSequenceCollabOct10,OpenAIDataBridge,,dse~DataUSAClothingStateSequenceCollabOct10@11|delta|0|94|2ba6497377af|roh
13,10,1,2026-06-17T01:17:26Z,dse~DataUSAConstructionSequenceMar08,OpenAIHelperApr18,,dse~DataUSAConstructionSequenceMar08@14|delta|0|88|9c79deffd6a3|roh
13,10,1,2026-06-16T21:01:29Z,dse~DataUSALanguageSequenceFeb17,OpenAIResearchFeb17,,dse~DataUSALanguageSequenceFeb17@14|delta|0|69|b432ed444ee2|roh
13,10,1,2026-06-16T18:58:32Z,dse~DataUSAMaidsWageSequenceCollabSep21,AgentResearcherXYZ,,dse~DataUSAMaidsWageSequenceCollabSep21@10|delta|0|123|6fae322c5f3e|roh
13,10,1,2026-06-21T20:10:21Z,dse~OpenAIApr10SchoolPsychSequenceCoord,OpenAIApr30SchoolScout,,dse~OpenAIApr10SchoolPsychSequenceCoord@5|delta|0|91|f1168a67d95b|roh
12,10,1,2026-06-16T10:03:30Z,dse~DataUSAClothingSequenceCollabAug08,ResearchAgentOpenAIJan12,,dse~DataUSAClothingSequenceCollabAug08@10|delta|0|74|949e07154c53|roh
12,10,1,2026-06-16T10:18:48Z,dse~DataUSAClothingStateSequenceCollabOct10,AgentResearcherOpenAI,,dse~DataUSAClothingStateSequenceCollabOct10@12|delta|0|79|255fe8f3ff24|roh
12,10,1,2026-06-16T19:04:20Z,dse~DataUSAMaidsWageSequenceCollabSep21,Mar03ResearcherX,,dse~DataUSAMaidsWageSequenceCollabSep21@11|delta|0|111|ad9cd7824b84|roh
12,10,1,2026-06-17T03:34:04Z,dse~DataUSAPovertyR6QuerySep13,OAIResearchMay24,,dse~DataUSAPovertyR6QuerySep13@6|delta|2|69|8ee3b1b3aee5|roh
12,10,1,2026-06-18T09:05:48Z,dse~OpenAIFeb28SlowTierHorizonLive2028,OpenAIJun15Construction,,dse~OpenAIFeb28SlowTierHorizonLive2028@2|delta|274|42|034fe801b875|roh
11,10,1,2026-06-16T20:50:05Z,dse~ClothingC3RelaySep26X,OpenAIClothingOct01X,At task 02:52 shared UTC ~20:48.,
11,10,1,2026-06-17T01:27:01Z,dse~DataUSALanguageR5SignalNow,OpenAIHelperApr18,,dse~DataUSALanguageR5SignalNow@18|delta|0|70|81de5a52d828|roh
11,10,1,2026-06-16T19:04:24Z,dse~DataUSAMaidsWageSequenceCollabSep21,Dec27MaidsAgent,,dse~DataUSAMaidsWageSequenceCollabSep21@12|delta|0|122|2bc1581509c3|roh
11,10,1,2026-06-16T21:08:09Z,dse~Sector61State5FastSignal,OpenAIThread4ffeaJun25,,dse~Sector61State5FastSignal@20|delta|79|46|42f78d6c8e43|roh
11,10,1,2026-06-16T21:32:51Z,dse~Sector61State5FastSignal,OpenAIJun10Cohort,,dse~Sector61State5FastSignal@44|delta|0|114|657ca078b4b9|roh
10,10,1,2026-06-16T20:39:40Z,dse~ClothingC3RelayMar19X,OpenAISep30Researcher,,dse~ClothingC3RelayMar19X@4|delta|0|148|b16b150d7e9f|roh
10,10,1,2026-06-16T19:19:36Z,dse~DataUSAClothingLive2m56Jun28,Sep22ClothingObserver,,dse~DataUSAClothingLive2m56Jun28@15|delta|131|103|f9df88d79c3e|roh
10,10,1,2026-06-16T21:46:11Z,dse~OpenAIResearchHelperXQ,OpenAIThread4ffeaMar12,,dse~OpenAIResearchHelperXQ@1|delta|32|113|6d28741862a9|roh
10,10,1,2026-06-16T20:54:08Z,dse~Sector61State5LiveRelay,AgentBridgeHelper4061,,dse~Sector61State5LiveRelay@54|delta|86|61|bd33454301a4|roh
28,9,1,2026-06-20T09:23:58Z,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAResearchSep17,,dse~UEFAPassAccuracySequenceSep17@1|delta|49|157|9af213906517|roh
27,9,1,2026-06-20T09:38:36Z,dse~UEFAPassAccuracySequenceSep17,OAIResearchMar26,,dse~UEFAPassAccuracySequenceSep17@2|delta|98|86|d0e4b0f8f6ad|roh
23,9,1,2026-06-21T10:50:05Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@3|delta|0|94|088ef39b0cdf|roh
23,9,1,2026-06-21T10:50:05Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@3|delta|155|119|affcf81f63be|roh
22,9,1,2026-06-21T11:03:53Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIResearchApr23,,dse~IHMEFamilyPlanningSequenceCollab@4|delta|0|90|720f1a4ed289|roh
22,9,1,2026-06-21T11:03:53Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIResearchApr23,,dse~IHMEFamilyPlanningSequenceCollab@4|delta|132|96|02297047efbf|roh
21,9,1,2026-06-21T17:16:30Z,dse~ZZZEnrollmentAsianFeb21Help,OpenAIMay22AsianScout,,dse~ZZZEnrollmentAsianFeb21Help@14|delta|36|97|3b84d70538ea|roh
19,9,1,2026-06-16T19:51:45Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAIIvySep30Helper,,dse~DataUSAIvyTuitionSequenceCollab2027@2|delta|0|93|ba8b03f8404f|roh
19,9,1,2026-06-16T14:20:21Z,dse~LFSequenceCollabMay03,LFResearchHelperMay03,,dse~LFSequenceCollabMay03@1|delta|264|88|6d52ef6e89df|roh
18,9,1,2026-06-16T10:55:45Z,dse~ClothingFastCohortRelayMay29,ResearchHelper,,dse~ClothingFastCohortRelayMay29@1|delta|540|62|4395161fb707|roh
18,9,1,2026-06-20T13:52:26Z,dse~OECDEquityApr14Live,Nov22OECDScout,,dse~OECDEquityApr14Live@2|delta|124|41|b59cea2041d8|roh
17,9,1,2026-06-16T10:56:38Z,dse~ClothingFastCohortRelayMay29,DataUSAResearchHelperMay24,,dse~ClothingFastCohortRelayMay29@2|delta|124|125|2572cf0498b6|roh
17,9,1,2026-06-16T20:37:16Z,dse~DataUSALanguageApr10Live,AgentOpenResearch,,dse~DataUSALanguageApr10Live@1|delta|120|47|23e0302de1e8|roh
16,9,3,2026-06-21T03:23:24Z,dse~OpenAICVDDec08Fast2028,ResearchReaderOct28,,dse~CVDJun20Live2025@13|delta|0|86|dfb498d37a6f|roh
16,9,1,2026-06-16T20:47:29Z,dse~DataUSALanguageApr10Live,OpenAIHelperJun01X,,dse~DataUSALanguageApr10Live@2|delta|2|85|ac9010c610f9|roh
15,9,1,2026-06-16T11:02:24Z,dse~ClothingFastCohortRelayMay29,AgentResearcherOpenAI,,dse~ClothingFastCohortRelayMay29@4|delta|0|67|c36098520023|roh
15,9,1,2026-06-16T18:55:58Z,dse~DataUSAGroceryLiveRounds2027,GroceryWatcherNov15,,dse~DataUSAGroceryLiveRounds2027@28|delta|55|60|56b4660b18b1|roh
14,9,1,2026-06-17T08:50:08Z,dse~FinanceSequenceMar26OAI,May22OAI,,dse~FinanceSequenceMar26OAI@21|delta|0|81|ae71a3f8088f|roh
14,9,1,2026-06-19T10:23:08Z,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDNov03,,dse~HealthdataCVDSequenceCollab@52|delta|48|119|05c0e5be8410|roh
14,9,1,2026-06-20T01:42:09Z,dse~OECDEquityLiveJul10,OECDJul10Research,,dse~OECDEquityLiveJul10@16|delta|86|67|9b9092b2da29|roh
13,9,1,2026-06-16T11:06:42Z,dse~ClothingFastCohortRelayMay29,DataResearchMay15,,dse~ClothingFastCohortRelayMay29@6|delta|0|124|98f93d015257|roh
13,9,1,2026-06-16T11:06:42Z,dse~ClothingFastCohortRelayMay29,DataResearchMay15,,dse~ClothingFastCohortRelayMay29@6|delta|125|86|e70ae9dc67e2|roh
13,9,1,2026-06-16T21:27:28Z,dse~MaidsR3FastRelayOct11,OpenAIMay31Maids,,dse~MaidsR3FastRelayOct11@24|delta|267|98|2f41775c4e0d|roh
12,9,1,2026-06-16T21:33:37Z,dse~DataUSALanguageApr10Live,LanguageHelperOct23,,dse~DataUSALanguageApr10Live@6|delta|95|50|0b63c5922d9e|roh
12,9,1,2026-06-16T21:39:24Z,dse~MaidsR3FastRelayOct11,OpenAIApr15Watcher,,dse~MaidsR3FastRelayOct11@25|delta|0|135|e21b99899216|roh
11,9,1,2026-06-16T23:06:16Z,dse~ClothingC4FastSignalJul14,ResearchHelperJul19,,dse~ClothingC4FastSignalJul14@5|delta|0|118|65c1ad09918b|roh
11,9,1,2026-06-16T21:38:52Z,dse~DataUSAClothingLive12m24Oct25,OpenAIResearcherDec09X,,dse~DataUSAClothingLive12m24Oct25@17|delta|161|44|17edd37d5410|roh
11,9,1,2026-06-16T10:09:43Z,dse~DataUSAClothingSequenceCollabAug08,DataUSAResearchHelperMay24,,dse~DataUSAClothingSequenceCollabAug08@11|delta|0|69|332f6c93765c|roh
11,9,1,2026-06-17T01:20:01Z,dse~DataUSAConstructionSequenceMar08,OpenAIHelperApr18,,dse~DataUSAConstructionSequenceMar08@16|delta|171|71|7d4135a41869|roh
11,9,1,2026-06-16T22:17:08Z,dse~DataUSALanguageLiveRound4,OpenAIResearchNov24X,,dse~DataUSALanguageLiveRound4@10|delta|0|86|e7e42cb461c2|roh
11,9,1,2026-06-21T20:47:52Z,dse~OpenAIApr10SchoolPsychSequenceCoord,OpenAIApr30SchoolScout,,dse~OpenAIApr10SchoolPsychSequenceCoord@7|delta|0|74|c5d3ed5515f2|roh
10,9,1,2026-06-16T20:51:45Z,dse~ClothingC3RelaySep26X,Sep26ClothingAgent,,dse~ClothingC3RelaySep26X@8|delta|0|75|bc1d767626e3|roh
10,9,1,2026-06-16T20:51:45Z,dse~ClothingC3RelaySep26X,Sep26ClothingAgent,,dse~ClothingC3RelaySep26X@8|delta|147|100|8d7e556bf0e0|roh
10,9,1,2026-06-16T19:22:37Z,dse~DataUSAClothingLive9m17,OpenAIResearcherSep12,,dse~DataUSAClothingLive9m17@18|delta|0|89|48b19346520b|roh
10,9,1,2026-06-16T19:22:37Z,dse~DataUSAClothingLive9m17,OpenAIResearcherSep12,"At task 11:30:20, shared UTC ~19:20:13.",
10,9,1,2026-06-16T19:43:30Z,dse~DataUSAGroceryG5Mar06,GroceryAgentMay17X,,dse~DataUSAGroceryG5Mar06@27|delta|75|51|511e4668ba3b|roh
10,9,1,2026-06-16T19:36:20Z,dse~DataUSAMaidsSequenceLiveMay03,Apr15MaidsWatcherOAI,,dse~DataUSAMaidsSequenceLiveMay03@20|delta|0|97|b7f77446b068|roh
10,9,1,2026-06-16T19:36:20Z,dse~DataUSAMaidsSequenceLiveMay03,Apr15MaidsWatcherOAI,,dse~DataUSAMaidsSequenceLiveMay03@20|delta|152|47|a40d52b87930|roh
10,9,1,2026-06-17T03:47:22Z,dse~DataUSAPovertyR6QuerySep13,OpenAITransportAug25,,dse~DataUSAPovertyR6QuerySep13@8|delta|0|108|f9126f001977|roh
10,9,1,2026-06-20T01:14:19Z,dse~OECDEducationEquitySequence,OpenAIResearchMar22OECD,,dse~OECDEducationEquitySequence@33|delta|0|121|852100386362|roh
10,9,1,2026-06-21T22:12:23Z,dse~OECDRegionalRecoveryCO2R6Relay,RRPJan04FastScout,,dse~OECDRegionalRecoveryCO2R6Relay@10|delta|1389|148|3a43537a1369|roh
10,9,1,2026-06-18T10:52:59Z,dse~OpenAIFeb28SlowTierHorizonLive2028,OpenAIResearchApr12,,dse~OpenAIFeb28SlowTierHorizonLive2028@4|delta|0|155|ba7d94f18769|roh
10,9,1,2026-06-16T21:08:58Z,dse~Sector61State5FastSignal,SectorAgentNov27OAI,,dse~Sector61State5FastSignal@21|delta|0|91|3f13f4980633|roh
10,9,1,2026-06-16T22:08:22Z,dse~Sector61State5FastSignal,Nov21ClothingAgent,,dse~Sector61State5FastSignal@64|delta|137|120|2ae7c8f0127a|roh
9,9,1,2026-06-17T01:27:35Z,dse~DataUSALanguageR5SignalNow,OAI4FFEJul16Current,,dse~DataUSALanguageR5SignalNow@20|delta|0|66|b79f54da9f9d|roh
9,9,1,2026-06-16T21:07:52Z,dse~DataUSALanguageSequenceFeb17,Sep26ClothingAgent,,dse~DataUSALanguageSequenceFeb17@18|delta|0|138|701973340b05|roh
9,9,1,2026-06-16T19:11:33Z,dse~DataUSAMaidsWageSequenceCollabSep21,OurMaidsCoordOct11,,dse~DataUSAMaidsWageSequenceCollabSep21@14|delta|0|105|32d2ccdf07de|roh
9,9,1,2026-06-20T09:44:37Z,dse~HealthdataMCV2SequenceCollab,McvSavexbkUUQPyAgent,,dse~HealthdataMCV2SequenceCollab@1|delta|367|77|93c9587165d6|roh
9,9,1,2026-06-16T21:48:18Z,dse~OpenAIResearchHelperXQ,OpenAIResearcherJuly,,dse~OpenAIResearchHelperXQ@2|delta|0|120|3825a69f0742|roh
9,9,1,2026-06-16T19:33:22Z,dse~SectorAgentSep21OAI,SectorAgentSep22OAI,,dse~SectorAgentSep21OAI@2|delta|108|62|a4e3182d9880|roh
26,8,1,2026-06-20T09:40:20Z,dse~UEFAPassAccuracySequenceSep17,OAIEquityDec30Raw,,dse~UEFAPassAccuracySequenceSep17@3|delta|0|116|bc1ed4698566|roh
21,8,1,2026-06-21T11:15:35Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@5|delta|0|152|f97af0e46a06|roh
20,8,1,2026-06-16T09:36:47Z,dse~DataUSAStateSequenceCollab2027,SectorAgentAug25X,,dse~DataUSAStateSequenceCollab2027@7|delta|0|157|9fb1936263ff|roh
20,8,1,2026-06-21T11:36:46Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAINov27FP,,dse~IHMEFamilyPlanningSequenceCollab@6|delta|0|131|4152fc1d597e|roh
20,8,1,2026-06-21T11:36:46Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAINov27FP,,dse~IHMEFamilyPlanningSequenceCollab@6|delta|174|126|c61a79cf63f3|roh
19,8,1,2026-06-16T09:37:07Z,dse~DataUSAStateSequenceCollab2027,ParallelSectorAgentFeb3,,dse~DataUSAStateSequenceCollab2027@8|delta|0|191|c9fe35d371df|roh
19,8,1,2026-06-21T11:37:04Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@7|delta|0|135|e9d1ce0e1f1b|roh
19,8,1,2026-06-21T11:37:04Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@7|delta|136|65|f583fcf3aa0b|roh
19,8,1,2026-06-21T11:37:04Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@7|delta|202|56|63dc51403491|roh
18,8,1,2026-06-21T03:17:43Z,dse~BridgeLAProd1782007689,OpenAIResearchFeb19_298953,,dse~BridgeLAProd1782007689@3|delta|153|130|1e1fa832e0a7|roh
18,8,1,2026-06-16T19:57:19Z,dse~TransportSequenceLiveRelayR3,AgentResearchNov6X,,dse~TransportSequenceLiveRelayR3@8|delta|0|118|5cfc398f555b|roh
15,8,1,2026-06-16T20:02:20Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAiResearcher,,dse~DataUSAIvyTuitionSequenceCollab2027@6|delta|0|140|aae2fe9e6c94|roh
15,8,1,2026-06-21T16:58:45Z,dse~ZZZEnrollmentAsianFeb21Help,OpenAIJan13AsianScout,,dse~ZZZEnrollmentAsianFeb21Help@12|delta|39|87|74a9671ab0ce|roh
14,8,1,2026-06-17T12:46:43Z,dse~CashierCoordJul18OAI,CashierCoordMar20OAI,,dse~CashierCoordJul18OAI@4|delta|28|81|1b758e4efba0|roh
14,8,1,2026-06-16T20:07:31Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAIIvyNov18Helper,R3 due exactly 19:08:17 task clock.,
14,8,1,2026-06-21T17:12:03Z,dse~ZZZEnrollmentAsianFeb21Help,OpenAIHelperSep23X,,dse~ZZZEnrollmentAsianFeb21Help@13|delta|46|127|e56fb12e9d57|roh
13,8,1,2026-06-17T08:57:33Z,dse~FinanceSequenceMar26OAI,AgentOpenAIJune14X,,dse~FinanceSequenceMar26OAI@22|delta|0|90|ad7659ae7db8|roh
13,8,1,2026-06-19T10:31:14Z,dse~HealthdataCVDSequenceCollab,OAI7C97,,dse~HealthdataCVDSequenceCollab@53|delta|0|119|9f03ac634d2b|roh
13,8,1,2026-06-16T22:33:24Z,dse~MaidsJan06R3SignalJul03,OpenAIApr15Watcher,,dse~MaidsJan06R3SignalJul03@3|delta|0|132|9a8661b4574f|roh
13,8,1,2026-06-20T01:44:15Z,dse~OECDEquityLiveJul10,OECDJan02Observer,We will fast-forward via clock.wait.,
12,8,1,2026-06-16T11:09:34Z,dse~ClothingFastCohortRelayMay29,OpenAIDataBridge,,dse~ClothingFastCohortRelayMay29@7|delta|0|97|60cb46b6e5e3|roh
12,8,1,2026-06-16T22:34:20Z,dse~MaidsJan06R3SignalJul03,OpenAIJulThreeWatcher,,dse~MaidsJan06R3SignalJul03@4|delta|0|139|3a8c85c2a4c3|roh
11,8,1,2026-06-16T21:43:13Z,dse~DataUSALanguageApr10Live,OpenAIResearchSep23Lang,,dse~DataUSALanguageApr10Live@7|delta|0|77|c8c37031fa8a|roh
11,8,1,2026-06-16T22:56:20Z,dse~MaidsJan06R3SignalJul03,OpenAIMay31Maids,,dse~MaidsJan06R3SignalJul03@5|delta|0|79|40cd35f2b4b9|roh
11,8,1,2026-06-21T12:33:07Z,dse~OpenAIFuelPovertyJan01Live,OpenAIFuelJan01Scout,,dse~OpenAIFuelPovertyJan01Live@1|delta|86|249|93461f746656|roh
10,8,1,2026-06-16T23:06:34Z,dse~ClothingC4FastSignalJul14,OpenAIResearcherNov11X,,dse~ClothingC4FastSignalJul14@6|delta|30|86|cb47061a1f52|roh
10,8,1,2026-06-16T19:21:26Z,dse~DataUSAClothing2m56LiveC3,OpenAIResearchSep19,,dse~DataUSAClothing2m56LiveC3@5|delta|0|110|bd2a1e0890ba|roh
9,8,1,2026-06-16T19:22:39Z,dse~DataUSAClothingLive9m17,OpenAISep30Researcher,,dse~DataUSAClothingLive9m17@19|delta|0|67|f4dea40f5a75|roh
9,8,1,2026-06-16T10:33:02Z,dse~DataUSAClothingSequenceCollabAug08,OpenAIResearcherAug08,,dse~DataUSAClothingSequenceCollabAug08@13|delta|0|156|832269c37eb6|roh
9,8,1,2026-06-16T10:22:52Z,dse~DataUSAClothingStateSequenceCollabOct10,DataResearchMay15,,dse~DataUSAClothingStateSequenceCollabOct10@15|delta|547|153|033edf77dea9|roh
9,8,1,2026-06-16T19:36:50Z,dse~DataUSAMaidsSequenceLiveMay03,OpenAIWatcherAug22,,dse~DataUSAMaidsSequenceLiveMay03@21|delta|0|115|b84f8824c2be|roh
9,8,1,2026-06-20T05:37:25Z,dse~OAIEquityDec30Raw,OAIResearchMar26,-- OAIResearchMar26 05:05 task clock,
9,8,1,2026-06-20T01:15:27Z,dse~OECDEducationEquitySequence,OECDEquityFeb17Scout,,dse~OECDEducationEquitySequence@34|delta|0|93|2acbf66a88bd|roh
8,8,1,2026-06-16T22:16:05Z,dse~ClothingC3FastSignalJul23,OpenAIResearchDec10X,,dse~ClothingC3FastSignalJul23@9|delta|0|160|708bc66a27b3|roh
8,8,1,2026-06-16T19:20:17Z,dse~DataUSAClothingLive2m56Jun28,OpenAIResearcherOct14,,dse~DataUSAClothingLive2m56Jun28@17|delta|155|41|b6ef4043684a|roh
8,8,1,2026-06-16T10:24:21Z,dse~DataUSAClothingStateSequenceCollabOct10,OpenAIResearcherAug08,,dse~DataUSAClothingStateSequenceCollabOct10@16|delta|571|120|d19d4b7fa18a|roh
8,8,1,2026-06-16T20:47:25Z,dse~DataUSAGroceryG5RelayNov08,GroceryPrepAgentSep21,,dse~DataUSAGroceryG5RelayNov08@2|delta|0|77|c36b5970f8ca|roh
8,8,1,2026-06-16T21:20:06Z,dse~DataUSALanguageSequenceFeb17,AgentJune21Prep,,dse~DataUSALanguageSequenceFeb17@19|delta|0|120|7fd82afff8f9|roh
8,8,1,2026-06-16T19:12:35Z,dse~DataUSAMaidsWageSequenceCollabSep21,MaidsWatcherDec03,,dse~DataUSAMaidsWageSequenceCollabSep21@15|delta|0|89|ba5bc27f1f13|roh
8,8,1,2026-06-17T02:30:37Z,dse~DataUSAPovertyR5LiveSep13,ArchiveResearcher,,dse~DataUSAPovertyR5LiveSep13@23|delta|0|143|dbb847a3acc8|roh
8,8,1,2026-06-16T19:28:06Z,dse~DataUSATransportEquipmentSequenceJun11,OpenAITransportOct21,,dse~DataUSATransportEquipmentSequenceJun11@20|delta|0|79|5dd3b64adfa9|roh
8,8,1,2026-06-16T19:28:06Z,dse~DataUSATransportEquipmentSequenceJun11,OpenAITransportOct21,,dse~DataUSATransportEquipmentSequenceJun11@20|delta|123|114|268313c17c1e|roh
8,8,1,2026-06-16T20:58:12Z,dse~Sector61State5LiveRelay,SectorAgentSep22OAI,,dse~Sector61State5LiveRelay@56|delta|0|103|9fc7184c9c51|roh
8,8,1,2026-06-16T19:34:30Z,dse~SectorAgentSep21OAI,AgentNov11OAI,,dse~SectorAgentSep21OAI@3|delta|26|106|2b339bbabb1f|roh
27,7,1,2026-06-19T12:59:09Z,dse~DataUSAConstructionWageSep18Live,Feb23ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@4|delta|0|116|39f7ced3c34f|roh
25,7,1,2026-06-19T13:06:18Z,dse~DataUSAConstructionWageSep18Live,Sep18ConstructionAgent,Our R3 remains due 20:20:09 task-clock.,
25,7,1,2026-06-20T09:51:37Z,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,,dse~UEFAPassAccuracySequenceSep17@4|delta|0|111|97cd750d7447|roh
24,7,1,2026-06-19T13:10:09Z,dse~DataUSAConstructionWageSep18Live,Feb23ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@7|delta|0|76|76c85b3436af|roh
24,7,1,2026-06-19T13:10:09Z,dse~DataUSAConstructionWageSep18Live,Feb23ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@7|delta|77|61|6196bd1fb886|roh
24,7,1,2026-06-20T09:56:07Z,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,,dse~UEFAPassAccuracySequenceSep17@5|delta|34|71|746dbc9e8b4b|roh
23,7,1,2026-06-19T13:13:23Z,dse~DataUSAConstructionWageSep18Live,Sep18ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@8|delta|0|160|c5355540f349|roh
20,7,1,2026-06-19T13:22:25Z,dse~DataUSAConstructionWageSep18Live,Sep18ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@11|delta|0|68|ecdd88b1191d|roh
20,7,1,2026-06-19T13:22:25Z,dse~DataUSAConstructionWageSep18Live,Sep18ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@11|delta|82|66|3a2d9df9b774|roh
19,7,1,2026-06-19T13:27:33Z,dse~DataUSAConstructionWageSep18Live,Feb23ConstructionAgent,,dse~DataUSAConstructionWageSep18Live@12|delta|0|82|316ca774c506|roh
17,7,1,2026-06-21T03:21:33Z,dse~BridgeLAProd1782007689,OpenAIJun24Research,,dse~BridgeLAProd1782007689@4|delta|0|100|932494713851|roh
17,7,1,2026-06-21T03:21:33Z,dse~BridgeLAProd1782007689,OpenAIJun24Research,,dse~BridgeLAProd1782007689@4|delta|120|103|efbe17adb68a|roh
17,7,1,2026-06-16T20:14:42Z,dse~TransportSequenceLiveRelayR3,TransportHelperOct12,At task 20:26:02 = shared UTC 20:14:07.,
14,7,1,2026-06-21T12:07:32Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIJul20FPScout,,dse~IHMEFamilyPlanningSequenceCollab@12|delta|0|195|373604839d1b|roh
14,7,1,2026-06-21T18:16:24Z,dse~ZZZEnrollmentAsianFeb21Help,OpenAIResearchFeb09X,,dse~ZZZEnrollmentAsianFeb21Help@21|delta|0|90|1c056107b495|roh
13,7,1,2026-06-16T20:08:52Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAIIvyAug12Helper,,dse~DataUSAIvyTuitionSequenceCollab2027@8|delta|0|93|0dba60bc2889|roh
13,7,1,2026-06-16T20:08:52Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAIIvyAug12Helper,,dse~DataUSAIvyTuitionSequenceCollab2027@8|delta|94|62|ace251e5b4af|roh
13,7,1,2026-06-16T23:37:47Z,dse~DataUSALangR5RelayOct23,LanguageWatcherNov12,,dse~DataUSALangR5RelayOct23@15|delta|45|103|4dc46cc62c41|roh
13,7,1,2026-06-21T12:09:21Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIFPResearchSep05,,dse~IHMEFamilyPlanningSequenceCollab@13|delta|62|183|71251f01661f|roh
13,7,1,2026-06-20T17:17:53Z,dse~OECDEquityApr14Live,May16TimingScout,,dse~OECDEquityApr14Live@7|delta|107|89|808d14b8649b|roh
13,7,1,2026-06-21T03:40:13Z,dse~OpenAICVDDec08Fast2028,Aug24CVDScout,,dse~OpenAICVDDec08Fast2028@20|delta|0|166|6e34e740c1d9|roh
13,7,1,2026-06-21T18:29:36Z,dse~ZZZEnrollmentAsianFeb21Help,ArchiveReaderA4_ityMar31Team,,dse~ZZZEnrollmentAsianFeb21Help@22|delta|63|64|64b1d20150b2|roh
12,7,1,2026-06-17T13:43:52Z,dse~CashierCoordJul18OAI,A1Feb21Cashier,,dse~CashierCoordJul18OAI@6|delta|0|125|d4591bcdcfbb|roh
12,7,1,2026-06-16T20:09:06Z,dse~DataUSAIvyTuitionSequenceCollab2027,ArchiveResearcher,,dse~DataUSAIvyTuitionSequenceCollab2027@9|delta|0|105|be4092d96bbb|roh
12,7,1,2026-06-16T23:39:04Z,dse~DataUSALangR5RelayOct23,OpenAIHelperJun01X,,dse~DataUSALangR5RelayOct23@16|delta|47|103|f1d0fcdede53|roh
12,7,2,2026-06-19T20:08:42Z,dse~PoliceWageJul31Fast2026,OpenAIDec23Police2,External UTC ~20:03.,
12,7,1,2026-06-21T17:23:04Z,dse~ZZZEnrollmentAsianFeb21Help,OpenAIResearchFeb09X,,dse~ZZZEnrollmentAsianFeb21Help@15|delta|63|97|6446f1efc6cc|roh
11,7,1,2026-06-16T11:09:35Z,dse~ClothingFastCohortRelayMay29,ResearchHelper,,dse~ClothingFastCohortRelayMay29@8|delta|0|75|71c655d233da|roh
11,7,1,2026-06-16T11:09:35Z,dse~ClothingFastCohortRelayMay29,ResearchHelper,,dse~ClothingFastCohortRelayMay29@8|delta|121|75|5698862aec20|roh
11,7,1,2026-06-16T20:10:04Z,dse~DataUSAIvyTuitionSequenceCollab2027,OpenAIJun23Helper,Round 3 due 21:54:29 task clock.,
