name,feat,source,topic,month,cohort_date,role,org,round,longnum
AgentMAEduHealthNov19X1,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMAEduHealthSectorAug23X,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMAEduHealthSmallMay26B,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMAEduHealthYear2015May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYear2016May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYear2017May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYear2018May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYear2019May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYear2020May25Z,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMAEduHealthYearsFastB,org+role+topic,False,True,False,False,True,True,False,False
AgentMAFilterYearsMay26C,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentMAGeoCodes0061781797445,longnum+org+role,False,False,False,False,True,True,False,True
AgentMAJs0121781860501,longnum+org+role,False,False,False,False,True,True,False,True
AgentMAMapPure009,num+org+role,False,False,False,False,True,True,False,False
AgentMAPrecisionBridgeJun20A7451,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentMAPrecisionBridgeJun20B7474,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentMAPrecisionBridgeJun20B8186,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentMASECTextVariants1781799809,longnum+org+role,False,False,False,False,True,True,False,True
AgentMASSectorNarrowMay25X,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMASecCiteJuly813703,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMASecHeroTitle1781796739,longnum+org+role,False,False,False,False,True,True,False,True
AgentMASecRaw1781801106,longnum+org+role,False,False,False,False,True,True,False,True
AgentMASectorExact1781635875,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMASectorExact1781636089,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMDContinueNext88191,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDCorrectBridgeNewPlLlDeIf,org+role,False,False,False,False,True,True,False,False
AgentMDCountyBridgeJuly1781810586,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMDCountyLinks30739,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDCountyLinks70320,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDCountyTruncOct28,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentMDCountyUnique1666140,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDCountyUnique785438,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDInv1781805872,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDInvestorCountyX1,num+org+role+topic,False,True,False,False,True,True,False,False
AgentMDJSGet999178181,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLChallengeResearchmRnpo,org+role,False,False,False,False,True,True,False,False
AgentMDLCollectionAPIcors053182,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLDeedXMLSource0531202636,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLNumberRefsQueries0301,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLNumbersRefsK83002,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLSourceCitationReadyZ77,num+org+role,False,False,False,False,True,True,False,False
AgentMDLSrcCollection03051,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDLinksFinal82662,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDNow0091781806814,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDPlainJS5581,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDPrettyInvestSECNEW991,num+org+role,False,False,False,False,True,True,False,False
AgentMDProperLinksJuly028744,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMDQuery1781798626,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDQuery1781812500,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDSECCountFitX2,num+org+role,False,False,False,False,True,True,False,False
AgentMDSecExtractJulyQPWXIY771,month+num+org+role,False,False,True,False,True,True,False,False
AgentMDShortGoodX,org+role,False,False,False,False,True,True,False,False
AgentMDSmallCountyOctUnique,month+org+role,False,False,True,False,True,True,False,False
AgentMDSuccCool011,num+org+role,False,False,False,False,True,True,False,False
AgentMDSuccDirectExposeABC99077,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDSuccNoColon011,num+org+role,False,False,False,False,True,True,False,False
AgentMDSuccNoColonTryGET011,num+org+role,False,False,False,False,True,True,False,False
AgentMDSuccWiki1781812000,longnum+org+role,False,False,False,False,True,True,False,True
AgentMDVariants1781806717,longnum+org+role,False,False,False,False,True,True,False,True
AgentMagicContent1781807180,longnum+org+role,False,False,False,False,True,True,False,True
AgentMaidsData1781634475,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMaidsData1781634584,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMaidsOrderApr15X,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMaidsSep02Coord1781639000,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentMaidsWageData170476,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMaidsWageData173910,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMaidsWageData278619,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMapDedicatedJune19999,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMapMainLemino13,num+org+role,False,False,False,False,True,True,False,False
AgentMapNewVariantsXX991,num+org+role,False,False,False,False,True,True,False,False
AgentMapSimple18485,longnum+org+role,False,False,False,False,True,True,False,True
AgentMapTestSemi7788,longnum+org+role,False,False,False,False,True,True,False,True
AgentMar06Probe1781668989,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentMar18PovertyWatcherTest,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMarNineDataUSABridge,month+org+role+source,True,False,True,False,True,True,False,False
AgentMarkSuperNewX1781806803,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownGetTest991,num+org+role,False,False,False,False,True,True,False,False
AgentMarkdownHistoricalCYBRefQMX66251,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownIndexChildGood8801,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownNoProtoLatest9991,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownOnly1781805943,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownRaw0071782007002,longnum+org+role,False,False,False,False,True,True,False,True
AgentMarkdownRspaceManifestReadableFCharleston,org+role,False,False,False,False,True,True,False,False
AgentMarketYahooRefsMineOneB,org+role,False,False,False,False,True,True,False,False
AgentMarketYahooRefsMineTwoB,org+role,False,False,False,False,True,True,False,False
AgentMarketYahooResearchExtra2020,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassBridge,org+role,False,False,False,False,True,True,False,False
AgentMassBridgeRoute99129999,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassCitation2026X,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassCitationsPage,org+role,False,False,False,False,True,True,False,False
AgentMassCombinedFinalXYZ,org+role,False,False,False,False,True,True,False,False
AgentMassCountyData007,num+org+role,False,False,False,False,True,True,False,False
AgentMassCountyMapNamesJuneXYZ2626,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMassCountyOur1781803685,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassCountyRef2026X,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassCountyReferencePublicJSON2026B,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassCountySecJsonLinksQ882,num+org+role,False,False,False,False,True,True,False,False
AgentMassCustomSlices,org+role,False,False,False,False,True,True,False,False
AgentMassData8984917774,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassDataNext774411,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassDataSelfNewX,org+role,False,False,False,False,True,True,False,False
AgentMassDirect928,num+org+role,False,False,False,False,True,True,False,False
AgentMassDirectBrowse,org+role,False,False,False,False,True,True,False,False
AgentMassDirectPlain,org+role,False,False,False,False,True,True,False,False
AgentMassDirectSEC77,num+org+role+source,True,False,False,False,True,True,False,False
AgentMassEduHealthJul11,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentMassEighth224466,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassEleventh664477,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFifth551199,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFinal0812,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFinalRoundJuly77177,longnum+month+org+role,False,False,True,False,True,True,False,True
AgentMassFinalX5205,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFinalX7646,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFinalX8100,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassFormattedFinalJune22,month+num+org+role,False,False,True,False,True,True,False,False
AgentMassFourth990033,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassInvestorX81,num+org+role+topic,False,True,False,False,True,True,False,False
AgentMassLatestHexGood005,num+org+role,False,False,False,False,True,True,False,False
AgentMassLinkPageY,org+role,False,False,False,False,True,True,False,False
AgentMassMDZ2K24L6GC,num+org+role,False,False,False,False,True,True,False,False
AgentMassMDZ5J52HNJE,num+org+role,False,False,False,False,True,True,False,False
AgentMassMapBridgeJuneX,month+org+role,False,False,True,False,True,True,False,False
AgentMassMapNamesXYZ20250618,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassMappingCitation2027,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassMdBridge2026,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassMdQ6423,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassN10,num+org+role,False,False,False,False,True,True,False,False
AgentMassNamesPage77,num+org+role,False,False,False,False,True,True,False,False
AgentMassNew007,num+org+role,False,False,False,False,True,True,False,False
AgentMassNinth778899,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassOfficialNew1781808377,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassOfficialRawSlicesFinalNew771,num+org+role,False,False,False,False,True,True,False,False
AgentMassPMBridge22Page,num+org+role,False,False,False,False,True,True,False,False
AgentMassProof009,num+org+role,False,False,False,False,True,True,False,False
AgentMassProxyTest999,num+org+role,False,False,False,False,True,True,False,False
AgentMassRegCF7470389,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassRegCfCountyCodesJuneSecX3,month+num+org+role,False,False,True,False,True,True,False,False
AgentMassSECFinalLinks2026K,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentMassSECOfficial2026June18Win12,longnum+month+org+role+source,True,False,True,False,True,True,False,True
AgentMassSecMdLinks1781797291,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassSecNestedJune21ZZZ,month+num+org+role,False,False,True,False,True,True,False,False
AgentMassSecSources77292,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassSeventh991113,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassSixth113377,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassSolutions39230,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassSolutions92253,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassTenth223355,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassThird889922,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassTwelfth119955,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassTwelfthJS554433,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassValuesJulyC940,month+num+org+role,False,False,True,False,True,True,False,False
AgentMassWindowNine,org+role,False,False,False,False,True,True,False,False
AgentMassYearUnitsPage771092,longnum+org+role,False,False,False,False,True,True,False,True
AgentMassachusettsPumsWorkforce2026,longnum+org+role,False,False,False,False,True,True,False,True
AgentMay08LangProbe,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentMay10DataBridgeX92817,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentMay16DataUSASectorsBridgeX,cohort_date+month+num+org+role+source,True,False,True,True,True,True,False,False
AgentMay17OAI,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentMdBridge84529,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdDirectFFJune22,month+num+org+role,False,False,True,False,True,True,False,False
AgentMdInvestorCountyFinalZ,org+role+topic,False,True,False,False,True,True,False,False
AgentMdInvestorFresh990440,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentMdLinkTryAAB,org+role,False,False,False,False,True,True,False,False
AgentMdLongDirect998172,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdSimpleCounty18881,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdSuccRaw0071782007003,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdSuccTokens9999,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdVariants0071782007005,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdlCDMRefs2138,longnum+org+role,False,False,False,False,True,True,False,True
AgentMdmGetItemInfo152XML030512,longnum+org+role,False,False,False,False,True,True,False,True
AgentMediaSecTry,org+role,False,False,False,False,True,True,False,False
AgentMemDoubleEncodedVar929,num+org+role,False,False,False,False,True,True,False,False
AgentMemProofXX91,num+org+role,False,False,False,False,True,True,False,False
AgentMemTry17261,longnum+org+role,False,False,False,False,True,True,False,True
AgentMemVariantsEcon19282,longnum+org+role,False,False,False,False,True,True,False,True
AgentMemento013Links,num+org+role,False,False,False,False,True,True,False,False
AgentMetaFresh43224833,longnum+org+role,False,False,False,False,True,True,False,True
AgentMethod13ShortXYZ,num+org+role,False,False,False,False,True,True,False,False
AgentMhs52936DplaRefZ0526,longnum+org+role,False,False,False,False,True,True,False,True
AgentMhs52936XMLCDMRef0526,longnum+org+role,False,False,False,False,True,True,False,True
AgentMhsMetadataQueryRefsTX053126,longnum+org+role,False,False,False,False,True,True,False,True
AgentMinSaveXYZ,org+role,False,False,False,False,True,True,False,False
AgentMineCookCitationsJune22XYZ987,month+num+org+role,False,False,True,False,True,True,False,False
AgentMineCooksCitationDataJun22N11,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentMineJuneXX1,month+num+org+role,False,False,True,False,True,True,False,False
AgentMineLink1782116305,longnum+org+role,False,False,False,False,True,True,False,True
AgentMineProxyPage998,num+org+role,False,False,False,False,True,True,False,False
AgentMineTestZ4829,longnum+org+role,False,False,False,False,True,True,False,True
AgentMineUniqueSEC777AlphaZeta,num+org+role+source,True,False,False,False,True,True,False,False
AgentMineX938845,longnum+org+role,False,False,False,False,True,True,False,True
AgentMinnDigitalLinksUniqueQ99872,longnum+org+role,False,False,False,False,True,True,False,True
AgentMinnesotaCitationLinksMHS52936PartOne,longnum+org+role,False,False,False,False,True,True,False,True
AgentMinnesotaDigitalGiftProjectPage,org+role,False,False,False,False,True,True,False,False
AgentMoreLinks260618O,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreLinks260618P,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreLinks260618Q,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreLinks260618R,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreLinks260618S,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreLinks260618T,longnum+org+role,False,False,False,False,True,True,False,True
AgentMorePaths1781804954,longnum+org+role,False,False,False,False,True,True,False,True
AgentMoreSmall1781812,longnum+org+role,False,False,False,False,True,True,False,True
AgentMsuLaurenArchiveX927,num+org+role,False,False,False,False,True,True,False,False
AgentMsuLaurenBridgeQ9028,longnum+org+role,False,False,False,False,True,True,False,True
AgentMsuReporterArchiveLinkQ842,num+org+role,False,False,False,False,True,True,False,False
AgentMsu[Person15]ArchiveX927,num+org+role,False,False,False,False,True,True,False,False
AgentMultipartTry011,num+org+role,False,False,False,False,True,True,False,False
AgentMyBridgeNew7788,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyBridgeZZ,org+role,False,False,False,False,True,True,False,False
AgentMyCookSource627,num+org+role,False,False,False,False,True,True,False,False
AgentMyCooksAgeEvidence2026UniqueQ,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyInvRoundedFinalJune20X,month+num+org+role,False,False,True,False,True,True,False,False
AgentMyMassBot991Page,num+org+role,False,False,False,False,True,True,False,False
AgentMyNewEditingTestZZQ991,num+org+role,False,False,False,False,True,True,False,False
AgentMyNewTestSec888,num+org+role,False,False,False,False,True,True,False,False
AgentMyPumsJob4061148,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyPumsJob7705037,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyRenderMirrorTokenUnique43529124New88638,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyRenderMirrorTokenUnique43529124New93732,longnum+org+role,False,False,False,False,True,True,False,True
AgentMyRenderTokenHoffman43529124,longnum+org+role,False,False,False,False,True,True,False,True
AgentMySandboxZZ,org+role,False,False,False,False,True,True,False,False
AgentMySecLinksZZZ2,num+org+role,False,False,False,False,True,True,False,False
AgentNEWTESTBYOPENAI456,num+org+role,False,False,False,False,True,True,False,False
AgentNHAltOct1,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentNYCPumaIncomeBridge67421,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNYCVeteransWWII2018Jul14,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentNYConstructionBridge,org+role+topic,False,True,False,False,True,True,False,False
AgentNYConstructionBridge1781712531,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNYConstructionBridgeJun21Y,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNYConstructionBridgeJun21Z,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNYConstructionBridgeMar23X,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNYConstructionBridgeX178,num+org+role+topic,False,True,False,False,True,True,False,False
AgentNYConstructionDataFeb2028,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentNYConstructionProbe777828,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNYConstructionRaw1781712817,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNYConstructionSolve1781712684,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNYConstructionTestX,org+role+topic,False,True,False,False,True,True,False,False
AgentNYConstructionVerifyGET2,num+org+role+topic,False,True,False,False,True,True,False,False
AgentNYTinyProbe,org+role,False,False,False,False,True,True,False,False
AgentNYTinyProbe3,num+org+role,False,False,False,False,True,True,False,False
AgentNacPovBridgeJun17XQ,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentNacPovBridgeZ9,num+org+role,False,False,False,False,True,True,False,False
AgentNacPovertyJulyXX,month+org+role+topic,False,True,True,False,True,True,False,False
AgentNacTexasPovertyLinkJun17X1782117613,cohort_date+longnum+month+org+role+topic,False,True,True,True,True,True,False,True
AgentNacoOnlyLinkJune22XYZ,month+num+org+role,False,False,True,False,True,True,False,False
AgentNacoPoverty2015BridgeX,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNacoPovertyBridgeJun22UniqueX,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNacoPovertyTexas2015XQ,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNacogLufkinBridgeRaceJuneTexasX,month+org+role,False,False,True,False,True,True,False,False
AgentNacogPovertyTest2027,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentNacogdochesDataUSAJulyX,month+org+role+source,True,False,True,False,True,True,False,False
AgentNacogdochesPlaceMappingJul09,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentNacogdochesPovertyLiveNow178X,num+org+role+topic,False,True,False,False,True,True,False,False
AgentNacogdochesPovertyLiveNow178X2,num+org+role+topic,False,True,False,False,True,True,False,False
AgentNamedOfficial889971,longnum+org+role,False,False,False,False,True,True,False,True
AgentNarrowClothingCaliforniaQZ,org+role+topic,False,True,False,False,True,True,False,False
AgentNavPageLink88312,longnum+org+role,False,False,False,False,True,True,False,True
AgentNavalArchiveReaderPathJanFiveOne,month+org+role,False,False,True,False,True,True,False,False
AgentNeedConnecticutValuesNow1781637367,longnum+org+role,False,False,False,False,True,True,False,True
AgentNestedC,org+role,False,False,False,False,True,True,False,False
AgentNestedD,org+role,False,False,False,False,True,True,False,False
AgentNestedJqpTinyRefsKKM22341,longnum+org+role,False,False,False,False,True,True,False,True
AgentNestedSimplerTestQW99221,longnum+org+role,False,False,False,False,True,True,False,True
AgentNestedTextYahooArchivedDDD88420,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewAlias77722,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewBridgeABC,org+role,False,False,False,False,True,True,False,False
AgentNewChildRR,org+role,False,False,False,False,True,True,False,False
AgentNewDirect1781797084,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewGetX12345,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewJsonTest,org+role,False,False,False,False,True,True,False,False
AgentNewMASource17818037,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewMDPage123XYZ,num+org+role,False,False,False,False,True,True,False,False
AgentNewMapLinksJs991120,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewOwnABCDiff88220,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewPageXYZABC,org+role,False,False,False,False,True,True,False,False
AgentNewPureWWW991,num+org+role,False,False,False,False,True,True,False,False
AgentNewQuerySec555,num+org+role,False,False,False,False,True,True,False,False
AgentNewRefsJuneXS,month+org+role,False,False,True,False,True,True,False,False
AgentNewSecMap260618K,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewSecMap260618M,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewSucc0131782048000,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewTempPageX99,num+org+role,False,False,False,False,True,True,False,False
AgentNewTest,org+role,False,False,False,False,True,True,False,False
AgentNewTestQQ,org+role,False,False,False,False,True,True,False,False
AgentNewTestXYZ123,num+org+role,False,False,False,False,True,True,False,False
AgentNewTesterXYZ790,num+org+role,False,False,False,False,True,True,False,False
AgentNewTry2,num+org+role,False,False,False,False,True,True,False,False
AgentNewTry3,num+org+role,False,False,False,False,True,True,False,False
AgentNewTwelveJSUnits,org+role,False,False,False,False,True,True,False,False
AgentNewVariants77119,longnum+org+role,False,False,False,False,True,True,False,True
AgentNewWindowElevenSECX,org+role,False,False,False,False,True,True,False,False
AgentNextConvJuneAB,month+org+role,False,False,True,False,True,True,False,False
AgentNextDiagKK,org+role,False,False,False,False,True,True,False,False
AgentNextDirectJuneAF,month+org+role,False,False,True,False,True,True,False,False
AgentNextFilterJuneAD,month+org+role,False,False,True,False,True,True,False,False
AgentNextFilterJuneAZ,month+org+role,False,False,True,False,True,True,False,False
AgentNextInvestorJSNEW,org+role+topic,False,True,False,False,True,True,False,False
AgentNextJoinedJuneBA,month+org+role,False,False,True,False,True,True,False,False
AgentNextMDJuneXX,month+org+role,False,False,True,False,True,True,False,False
AgentNextMassTables17818049,longnum+org+role,False,False,False,False,True,True,False,True
AgentNextOwnWww1781807199,longnum+org+role,False,False,False,False,True,True,False,True
AgentNextRawJuneAE,month+org+role,False,False,True,False,True,True,False,False
AgentNextSecJuneAC,month+org+role,False,False,True,False,True,True,False,False
AgentNineCorsmirrorJsonLibraryRefs12914X,longnum+org+role,False,False,False,False,True,True,False,True
AgentNineCorsmirrorJsonRefs1779985632,longnum+org+role,False,False,False,False,True,True,False,True
AgentNineCorsmirrorJsonRefs1779985641,longnum+org+role,False,False,False,False,True,True,False,True
AgentNineCorsmirrorJsonRefs1779985669,longnum+org+role,False,False,False,False,True,True,False,True
AgentNineCorsmirrorJsonRefs1779985682,longnum+org+role,False,False,False,False,True,True,False,True
AgentNinePageXYZ,org+role,False,False,False,False,True,True,False,False
AgentNineTest99,num+org+role,False,False,False,False,True,True,False,False
AgentNov11ClothingCoordX,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNov11OAI,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentNov13ClothingRelayX,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentNov21OAI,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
AgentNovaBridge1781650672373,longnum+org+role,False,False,False,False,True,True,False,True
AgentNumAgentTryPage,org+role,False,False,False,False,True,True,False,False
AgentNumNewTry,org+role,False,False,False,False,True,True,False,False
AgentOAIDataTest123,num+org+role,False,False,False,False,True,True,False,False
AgentOAIDataUSA,org+role+source,True,False,False,False,True,True,False,False
AgentOAIDataUSA751777,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentOAIDataUSACTLinks,org+role+source,True,False,False,False,True,True,False,False
AgentOAIDataUSACalcs2016X,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentOAIDataUSAFAFTest1781599999,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentOAIDataUSALinks20280204,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentOAIDataUSALinksPums20280204,longnum+org+role+source,True,False,False,False,True,True,False,True
AgentOAIDataUSAOct20,cohort_date+month+num+org+role+source,True,False,True,True,True,True,False,False
AgentOAIDataUSAOct29Bare,cohort_date+month+num+org+role+source,True,False,True,True,True,True,False,False
AgentOAIDataUSAOct29Cookie,cohort_date+month+num+org+role+source,True,False,True,True,True,True,False,False
AgentOAIHelper2026,longnum+org+role,False,False,False,False,True,True,False,True
AgentOAINYConstructionBridge1781639000,longnum+org+role+topic,False,True,False,False,True,True,False,True
AgentOAIQ2612081,longnum+org+role,False,False,False,False,True,True,False,True
AgentOAIResearch1781954135,longnum+org+role,False,False,False,False,True,True,False,True
AgentOAIResearchXYZTest123,num+org+role,False,False,False,False,True,True,False,False
AgentOAIThreadNov26GroceryTest,cohort_date+month+num+org+role+topic,False,True,True,True,True,True,False,False
AgentOAIYYGZHXAP6690,longnum+org+role,False,False,False,False,True,True,False,True
AgentOAIZ2390497,longnum+org+role,False,False,False,False,True,True,False,True
AgentOAIZ3767279,longnum+org+role,False,False,False,False,True,True,False,True
AgentOaiLink1781635218,longnum+org+role,False,False,False,False,True,True,False,True
AgentOct01FinanceSlow77Probe1781717700,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentOct12ScratchUnique1781640776,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentOct16Sandbox1781638709,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentOct17DataUSA,cohort_date+month+num+org+role+source,True,False,True,True,True,True,False,False
AgentOct20Bridge1781639859,cohort_date+longnum+month+org+role,False,False,True,True,True,True,False,True
AgentOfficialCountyCacheLink8812,longnum+org+role,False,False,False,False,True,True,False,True
AgentOfficialDirectQueryAA2,num+org+role,False,False,False,False,True,True,False,False
AgentOfficialDirectQueryAA3,num+org+role,False,False,False,False,True,True,False,False
AgentOfficialDirectQueryBB4,num+org+role,False,False,False,False,True,True,False,False
AgentOfficialLinks4488,longnum+org+role,False,False,False,False,True,True,False,True
AgentOfficialMarkdownSelectJune26A,month+num+org+role,False,False,True,False,True,True,False,False
AgentOfficialMassAOJun19,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
