rev_id,label,wall_time,wall_noun,wall_seconds_stated,wall_actual,err_s,evidence_snippet,evidence_snippet_ref
dse~DataUSAGroceryG5Mar06@24,DataUSAResearchHelperMay24,2026-06-16T19:40:45Z,shared UTC,70667.0,70845,-178.0,,dse~DataUSAGroceryG5Mar06@24|delta|0|273|b91280cdf1e9|roh
dse~DataUSAGroceryG5Mar06@24,DataUSAResearchHelperMay24,2026-06-16T19:40:45Z,shared UTC,70667.0,70845,-178.0,,dse~DataUSAGroceryG5Mar06@24|delta|0|273|b91280cdf1e9|roh
dse~DataUSAGroceryG5Mar06@25,OpenAIResearcher,2026-06-16T19:42:03Z,terminal UTC,70920.0,70923,-3.0,,dse~DataUSAGroceryG5Mar06@25|delta|0|174|b13c95ff073a|roh
dse~DataUSAGroceryG5RelayNov08@7,OpenAIResearchde6d05,2026-06-16T21:40:05Z,terminal UTC,77820.0,78005,-185.0,,dse~DataUSAGroceryG5RelayNov08@7|delta|0|135|1ed1b3887e38|roh
dse~DataUSAGroceryG5RelayNov08@8,OpenAIJan09Sprint,2026-06-16T21:45:14Z,wiki server UTC,56280.0,78314,-22034.0,,dse~DataUSAGroceryG5RelayNov08@8|delta|0|203|d106a304849e|roh
dse~DataUSAGroceryLiveApr13X@3,OpenAIGroceryApr22,2026-06-16T20:31:46Z,UTC,73860.0,73906,-46.0,,dse~DataUSAGroceryLiveApr13X@3|delta|0|129|474d8934a032|roh
dse~DataUSAGroceryLiveAug14@10,GroceryAgentJul10X,2026-06-16T19:09:28Z,UTC,68863.0,68968,-105.0,,dse~DataUSAGroceryLiveAug14@10|delta|0|152|f8a7ad42a25e|roh
dse~DataUSAGroceryLiveAug14@10,GroceryAgentJul10X,2026-06-16T19:09:28Z,UTC,68863.0,68968,-105.0,,dse~DataUSAGroceryLiveAug14@10|delta|0|152|f8a7ad42a25e|roh
dse~DataUSAGroceryLiveAug14@10,GroceryAgentJul10X,2026-06-16T19:09:28Z,UTC,68863.0,68968,-105.0,,dse~DataUSAGroceryLiveAug14@10|delta|0|152|f8a7ad42a25e|roh
dse~DataUSAGroceryLiveAug14@12,ResearchBotFeb2028,2026-06-16T19:11:27Z,container UTC,68960.0,69087,-127.0,,dse~DataUSAGroceryLiveAug14@12|delta|0|213|18846284bd0d|roh
dse~DataUSAGroceryLiveAug14@12,ResearchBotFeb2028,2026-06-16T19:11:27Z,container UTC,68960.0,69087,-127.0,,dse~DataUSAGroceryLiveAug14@12|delta|0|213|18846284bd0d|roh
dse~DataUSAGroceryLiveAug14@12,ResearchBotFeb2028,2026-06-16T19:11:27Z,container UTC,68960.0,69087,-127.0,,dse~DataUSAGroceryLiveAug14@12|delta|0|213|18846284bd0d|roh
dse~DataUSAGroceryLiveAug14@13,GroceryHelperJunTwo,2026-06-16T19:12:56Z,UTC,69137.0,69176,-39.0,,dse~DataUSAGroceryLiveAug14@13|delta|0|220|8300561831c2|roh
dse~DataUSAGroceryLiveAug14@26,Agent0June12X,2026-06-16T19:18:45Z,container UTC,69355.0,69525,-170.0,,dse~DataUSAGroceryLiveAug14@26|delta|0|199|2df0f0216c2b|roh
dse~DataUSAGroceryLiveRounds2027@9,GroceryWatcherJan31X,2026-06-16T11:02:36Z,container/wiki UTC,39747.0,39756,-9.0,,dse~DataUSAGroceryLiveRounds2027@9|delta|0|168|0eb233207dc8|roh
dse~DataUSAGroceryLiveRounds2027@10,GroceryAgentMar13X,2026-06-16T11:03:22Z,container UTC,39791.0,39802,-11.0,,dse~DataUSAGroceryLiveRounds2027@10|delta|0|150|acf0f5947836|roh
dse~DataUSAGroceryLiveRounds2027@12,GrocerySequenceAgentApr27,2026-06-16T11:04:47Z,container UTC,39848.0,39887,-39.0,,dse~DataUSAGroceryLiveRounds2027@12|delta|0|206|7465a5146253|roh
dse~DataUSAGroceryLiveRounds2027@20,GroceryAgentMay31Y,2026-06-16T18:50:50Z,container UTC,67665.0,67850,-185.0,,dse~DataUSAGroceryLiveRounds2027@20|delta|0|209|124d7f8011a5|roh
dse~DataUSAGroceryLiveRounds2027@24,GroceryAgentSep24X52537,2026-06-16T18:54:16Z,container UTC,68018.0,68056,-38.0,,dse~DataUSAGroceryLiveRounds2027@24|delta|0|199|b44efccbe061|roh
dse~DataUSAGroceryLiveRounds2027@28,GroceryWatcherNov15,2026-06-16T18:55:58Z,container UTC,68118.0,68158,-40.0,,dse~DataUSAGroceryLiveRounds2027@28|delta|0|138|237e51f439f6|roh
dse~DataUSAGroceryLiveRounds2027@35,GroceryAgentMarch,2026-06-16T18:58:33Z,container UTC,67882.0,68313,-431.0,,dse~DataUSAGroceryLiveRounds2027@35|delta|0|213|0a450ba97b26|roh
dse~DataUSAGroceryOct01Live@1,TinyBot1423,2026-06-16T22:34:46Z,shared UTC,81093.0,81286,-193.0,,dse~DataUSAGroceryOct01Live@1|delta|0|400|8e5790ed7bba|roh
dse~DataUSAGrocerySequenceCollab2027@5,GroceryAgentMar13X,2026-06-16T10:29:42Z,container UTC,37762.0,37782,-20.0,,dse~DataUSAGrocerySequenceCollab2027@5|delta|0|372|a5d0c2d96a6d|roh
dse~DataUSAGrocerySequenceCollab2027@11,GroceryWatcherJan31X,2026-06-16T10:44:28Z,container UTC,38657.0,38668,-11.0,,dse~DataUSAGrocerySequenceCollab2027@11|delta|0|233|fb1ea0b05a96|roh
dse~DataUSAGrocerySequenceCollab2027@12,GrocerySequenceHelperAug14,2026-06-16T10:45:10Z,container UTC,38683.0,38710,-27.0,,dse~DataUSAGrocerySequenceCollab2027@12|delta|0|400|f86524bd6987|roh
dse~DataUSAGrocerySequenceCollabOct22@3,AgentProbeAssistantX2027,2026-06-16T09:48:51Z,wiki-local ,42394.0,35331,7063.0,,dse~DataUSAGrocerySequenceCollabOct22@3|delta|0|400|1a0b0a816d60|roh
dse~DataUSAGrocerySequenceCollabOct22@8,AgentProbeAssistantX2027,2026-06-16T10:13:55Z,container/wiki UTC,36832.0,36835,-3.0,,dse~DataUSAGrocerySequenceCollabOct22@8|delta|0|273|8e8aa9527dde|roh
dse~DataUSAGrocerySequenceCollabOct22@9,AgentProbeAssistantX2027,2026-06-16T10:14:37Z,container UTC,36832.0,36877,-45.0,,dse~DataUSAGrocerySequenceCollabOct22@9|delta|0|301|6323ab224d5a|roh
dse~DataUSAIvyTuitionSequenceCollab2027@17,ArchiveResearcher,2026-06-16T20:46:41Z,container UTC,74774.0,74801,-27.0,,dse~DataUSAIvyTuitionSequenceCollab2027@17|delta|96|146|eb3f4c7dd405|roh
dse~DataUSAIvyTuitionSequenceCollab2027@19,ChatGPT42e0Helper,2026-06-16T20:59:07Z,container UTC,75457.0,75547,-90.0,,dse~DataUSAIvyTuitionSequenceCollab2027@19|delta|0|212|7e5e46df4f63|roh
dse~DataUSALanguageApr10Live@6,LanguageHelperOct23,2026-06-16T21:33:37Z,shared UTC,77720.0,77617,103.0,,dse~DataUSALanguageApr10Live@6|delta|0|250|c285607de7c7|roh
dse~DataUSALanguageApr10Live@6,LanguageHelperOct23,2026-06-16T21:33:37Z,shared UTC,77720.0,77617,103.0,,dse~DataUSALanguageApr10Live@6|delta|251|219|ffe7b7a40234|roh
dse~DataUSALanguageLiveRound4@5,OpenAIIvyAug12Helper,2026-06-16T22:06:40Z,wiki-local ,2400.0,79600,9200.0,,dse~DataUSALanguageLiveRound4@5|delta|0|228|031a68812c71|roh
dse~DataUSALanguageR5Sep03Relay@2,OpenAIHelperJun01X,2026-06-17T00:31:46Z,server UTC,1800.0,1906,-106.0,,dse~DataUSALanguageR5Sep03Relay@2|delta|2|238|50126a1a015f|roh
dse~DataUSALanguageSequenceFeb17@13,LanguageHelperJul17,2026-06-16T20:58:28Z,wiki-local ,84600.0,75508,9092.0,,dse~DataUSALanguageSequenceFeb17@13|delta|0|393|b948236ec90b|roh
dse~DataUSAMaidsSequenceLiveMay03@1,ResearchHelperMay03,2026-06-16T18:48:25Z,external UTC,67568.0,67705,-137.0,,dse~DataUSAMaidsSequenceLiveMay03@1|delta|0|218|c961171b86b8|roh
dse~DataUSAMaidsSequenceLiveMay03@3,AgentResearcherZ,2026-06-16T18:59:14Z,external UTC,68235.0,68354,-119.0,,dse~DataUSAMaidsSequenceLiveMay03@3|delta|0|290|9a4bd031dda4|roh
dse~DataUSAMaidsSequenceLiveMay03@10,ResearchBotSep20,2026-06-16T19:21:42Z,container UTC,69699.0,69702,-3.0,,dse~DataUSAMaidsSequenceLiveMay03@10|delta|0|211|2bc7b5ab8f4a|roh
dse~DataUSAMaidsSequenceLiveMay03@12,OpenAIWatcherDec22,2026-06-16T19:27:32Z,external UTC,69856.0,70052,-196.0,,dse~DataUSAMaidsSequenceLiveMay03@12|delta|0|279|ca2549ad1382|roh
dse~DataUSAMaidsSequenceLiveMay03@14,GroceryAgentFeb20OAI,2026-06-16T19:29:35Z,external UTC,70155.0,70175,-20.0,,dse~DataUSAMaidsSequenceLiveMay03@14|delta|0|241|ec1e0e21267b|roh
dse~DataUSAMaidsSequenceLiveMay03@17,Mar03ResearcherX,2026-06-16T19:33:39Z,external UTC,70395.0,70419,-24.0,,dse~DataUSAMaidsSequenceLiveMay03@17|delta|0|294|fb903319dca8|roh
dse~DataUSAMaidsSequenceLiveMay03@20,Apr15MaidsWatcherOAI,2026-06-16T19:36:20Z,external UTC,70561.0,70580,-19.0,,dse~DataUSAMaidsSequenceLiveMay03@20|delta|0|256|9cdb3ff243dd|roh
dse~DataUSAMaidsSequenceLiveMay03@24,AgentResearchSep13Y,2026-06-16T19:38:28Z,external UTC,70673.0,70708,-35.0,,dse~DataUSAMaidsSequenceLiveMay03@24|delta|0|263|793719ad9571|roh
dse~DataUSAMaidsSequenceLiveMay03@27,MaidsResearchSep02X,2026-06-16T19:40:24Z,external UTC,70760.0,70824,-64.0,,dse~DataUSAMaidsSequenceLiveMay03@27|delta|0|247|d0066dad5454|roh
dse~DataUSAMaidsSequenceLiveMay03@27,MaidsResearchSep02X,2026-06-16T19:40:24Z,external UTC,70780.0,70824,-44.0,,dse~DataUSAMaidsSequenceLiveMay03@27|delta|248|188|9bc14b799fe5|roh
dse~DataUSAMaidsWageSequenceCollabSep21@14,OurMaidsCoordOct11,2026-06-16T19:11:33Z,wiki/server ,76080.0,69093,6987.0,,dse~DataUSAMaidsWageSequenceCollabSep21@14|delta|0|300|6b28f54dfc58|roh
dse~DataUSAMaidsWageSequenceCollabSep21@15,MaidsWatcherDec03,2026-06-16T19:12:35Z,external UTC,69142.0,69155,-13.0,,dse~DataUSAMaidsWageSequenceCollabSep21@15|delta|0|166|32c322afb46d|roh
dse~DataUSAMaidsWageSequenceCollabSep21@16,OpenAIJan12Observer,2026-06-16T19:12:59Z,external UTC,69060.0,69179,-119.0,,dse~DataUSAMaidsWageSequenceCollabSep21@16|delta|0|327|74a4ffd647c1|roh
dse~DataUSAMaidsWageSequenceCollabSep21@20,Mar03ResearcherX,2026-06-16T19:19:28Z,external UTC,69524.0,69568,-44.0,,dse~DataUSAMaidsWageSequenceCollabSep21@20|delta|0|222|8fee9ca3de1d|roh
dse~DataUSAMaidsWageSequenceCollabSep21@21,OpenAIWatcherAug22,2026-06-16T19:21:06Z,wiki local ,76565.0,69666,6899.0,,dse~DataUSAMaidsWageSequenceCollabSep21@21|delta|0|388|80b685a398d7|roh
dse~DataUSAPovertyJan22Cohort@2,Mar06PovertyWatcher,2026-06-17T07:24:15Z,wiki ,34620.0,26655,7965.0,,dse~DataUSAPovertyJan22Cohort@2|delta|0|318|a779402ff706|roh
dse~DataUSAPovertyLiveSep15Midnight@1,ResearchObserverXYZ,2026-06-17T01:58:50Z,terminal UTC,3903.0,7130,-3227.0,,dse~DataUSAPovertyLiveSep15Midnight@1|delta|0|222|b6da970db3dd|roh
dse~DataUSAPovertyR5LiveSep13@16,SectorAgentFeb16OAI,2026-06-17T02:11:24Z,UTC,11127.0,7884,3243.0,,dse~DataUSAPovertyR5LiveSep13@16|delta|0|253|3442300330b7|roh
dse~DataUSAStateSequenceCollab2027@8,ParallelSectorAgentFeb3,2026-06-16T09:37:07Z,wiki/server UTC,34580.0,34627,-47.0,,dse~DataUSAStateSequenceCollab2027@8|delta|0|218|55586057c0d7|roh
dse~DataUSAStateSequenceCollab2027@20,SectorAgentJun20X,2026-06-16T10:04:19Z,container UTC,36248.0,36259,-11.0,,dse~DataUSAStateSequenceCollab2027@20|delta|0|222|b20ecc6b9992|roh
dse~DataUSAStateSequenceCollab2027@27,SectorAgentJun20X,2026-06-16T10:23:37Z,UTC,37227.0,37417,-190.0,,dse~DataUSAStateSequenceCollab2027@27|delta|505|123|e33b8361ae5f|roh
dse~DataUSAStateSequenceCollab2027@27,SectorAgentJun20X,2026-06-16T10:23:37Z,UTC,37140.0,37417,-277.0,,dse~DataUSAStateSequenceCollab2027@27|delta|629|132|3e96761fc396|roh
dse~DataUSAStateSequenceCollab2027@27,SectorAgentJun20X,2026-06-16T10:23:37Z,UTC,36248.0,37417,-1169.0,,dse~DataUSAStateSequenceCollab2027@27|delta|762|90|1d122c3302da|roh
dse~DataUSAStateSequenceCollab2027@27,SectorAgentJun20X,2026-06-16T10:23:37Z,UTC,36248.0,37417,-1169.0,,dse~DataUSAStateSequenceCollab2027@27|delta|762|90|1d122c3302da|roh
dse~DataUSAStateSequenceCollab2027@35,AgentResearchMay24,2026-06-16T18:51:05Z,external UTC,67654.0,67865,-211.0,,dse~DataUSAStateSequenceCollab2027@35|delta|0|204|260d10dafa2b|roh
dse~DataUSAStateSequenceCollab2027@39,AgentOpenAISep7,2026-06-16T18:53:40Z,UTC,68017.0,68020,-3.0,,dse~DataUSAStateSequenceCollab2027@39|delta|0|222|c13ea029c0b7|roh
dse~DataUSAStateSequenceCollab2027@69,SectorAgentSep21OAI,2026-06-16T19:26:18Z,container UTC,69914.0,69978,-64.0,,dse~DataUSAStateSequenceCollab2027@69|delta|0|142|099c623fd5a3|roh
dse~DataUSAStateSequenceCollab2027@71,OpenAIHelperJun03,2026-06-16T19:27:27Z,External UTC,69649.0,70047,-398.0,,dse~DataUSAStateSequenceCollab2027@71|delta|0|200|67a7cd5ff6c9|roh
dse~DataUSAStateSequenceCollab2027@77,SectorAgentOct21OAI,2026-06-16T19:30:04Z,terminal UTC,69870.0,70204,-334.0,,dse~DataUSAStateSequenceCollab2027@77|delta|0|209|3e2b51143325|roh
dse~DataUSAStateSequenceCollab2027@79,OpenAIResearch1781636008,2026-06-16T19:30:10Z,external UTC,70208.0,70210,-2.0,,dse~DataUSAStateSequenceCollab2027@79|delta|0|227|1304cd68725e|roh
dse~DataUSAStateSequenceCollab2027@82,AgentOpenAIProbe,2026-06-16T19:30:59Z,container UTC,70234.0,70259,-25.0,,dse~DataUSAStateSequenceCollab2027@82|delta|0|192|68e8868c1e47|roh
dse~DataUSAStateSequenceCollab2027@87,OAINov26SectorScout,2026-06-16T19:32:33Z,container UTC,70327.0,70353,-26.0,,dse~DataUSAStateSequenceCollab2027@87|delta|0|200|bb7c1df389d9|roh
dse~DataUSAStateSequenceCollab2027@89,SectorAgentOct25OAI,2026-06-16T19:37:04Z,container UTC,70494.0,70624,-130.0,,dse~DataUSAStateSequenceCollab2027@89|delta|0|221|8c64d9e51c70|roh
dse~DataUSAStateSequenceCollab2027@92,SectorAgentSep21OAI,2026-06-16T19:42:14Z,container UTC,70928.0,70934,-6.0,,dse~DataUSAStateSequenceCollab2027@92|delta|0|162|fe7ce64ac72f|roh
dse~DataUSAStateSequenceCollab2027@93,SectorAgentApr10OAI,2026-06-16T19:44:19Z,container UTC,71009.0,71059,-50.0,,dse~DataUSAStateSequenceCollab2027@93|delta|0|211|040b00a6a804|roh
dse~DataUSATransportEquipmentLiveR3@4,SectorAgentJun25OAI,2026-06-16T20:26:14Z,UTC,73075.0,73574,-499.0,,dse~DataUSATransportEquipmentLiveR3@4|delta|0|181|bca4f02bc72b|roh
dse~DataUSATransportEquipmentLiveR3@10,TransportHelperAug05OAI,2026-06-16T20:37:14Z,container UTC,74179.0,74234,-55.0,,dse~DataUSATransportEquipmentLiveR3@10|delta|0|198|f369dc5b8e0a|roh
dse~DataUSATransportEquipmentLiveR3@17,OpenAIHelperApr17,2026-06-16T21:04:59Z,container UTC,76665.0,75899,766.0,,dse~DataUSATransportEquipmentLiveR3@17|delta|0|186|92957c363247|roh
dse~DataUSATransportEquipmentSequenceJun11@8,OpenAIHelperMay15,2026-06-16T19:12:04Z,container UTC,69100.0,69124,-24.0,,dse~DataUSATransportEquipmentSequenceJun11@8|delta|0|316|04cbaa1439ed|roh
dse~DataUSATransportEquipmentSequenceJun11@11,TransportHelperJun11B,2026-06-16T19:17:31Z,container UTC,69331.0,69451,-120.0,,dse~DataUSATransportEquipmentSequenceJun11@11|delta|0|243|3b0201cc543b|roh
dse~DataUSATransportEquipmentSequenceJun11@12,OpenAIResearchAgent,2026-06-16T19:18:33Z,container UTC,69465.0,69513,-48.0,,dse~DataUSATransportEquipmentSequenceJun11@12|delta|0|246|9d801405f304|roh
dse~DataUSATransportEquipmentSequenceJun11@13,TransportAgentMarNineteen,2026-06-16T19:19:22Z,container UTC,69507.0,69562,-55.0,,dse~DataUSATransportEquipmentSequenceJun11@13|delta|0|340|4c5df76c85e5|roh
dse~DataUSATransportEquipmentSequenceJun11@15,TransportHelperMar15,2026-06-16T19:22:52Z,UTC,69627.0,69772,-145.0,,dse~DataUSATransportEquipmentSequenceJun11@15|delta|0|244|1992ca39620f|roh
dse~DataUSATransportEquipmentSequenceJun11@16,TransportHelperMar20,2026-06-16T19:25:44Z,container UTC,69717.0,69944,-227.0,,dse~DataUSATransportEquipmentSequenceJun11@16|delta|0|285|7854e3d6a1ba|roh
dse~DataUSATransportEquipmentSequenceJun11@17,OpenAIHelperNov26X,2026-06-16T19:25:58Z,container UTC,69473.0,69958,-485.0,,dse~DataUSATransportEquipmentSequenceJun11@17|delta|0|228|4063b10cbbf3|roh
dse~DataUSATransportEquipmentSequenceJun11@18,TransportResearchJun11,2026-06-16T19:27:42Z,container UTC,69966.0,70062,-96.0,,dse~DataUSATransportEquipmentSequenceJun11@18|delta|0|283|40893fb3fd55|roh
dse~DataUSATransportEquipmentSequenceJun11@20,OpenAITransportOct21,2026-06-16T19:28:06Z,container UTC,69984.0,70086,-102.0,,dse~DataUSATransportEquipmentSequenceJun11@20|delta|0|283|34a9ad30aa0c|roh
dse~DataUSATransportEquipmentSequenceJun11@22,OurResearchPrepAgent917,2026-06-16T19:28:58Z,container UTC,69940.0,70138,-198.0,,dse~DataUSATransportEquipmentSequenceJun11@22|delta|0|183|667bf8c3fd87|roh
dse~DataUSATransportEquipmentSequenceJun11@23,TransportHelperNov04,2026-06-16T19:29:09Z,container UTC,69543.0,70149,-606.0,,dse~DataUSATransportEquipmentSequenceJun11@23|delta|0|292|f65bb2532f92|roh
dse~DataUSATransportEquipmentSequenceJun11@28,TransportAgentMarNineteen,2026-06-16T19:45:41Z,UTC,70140.0,71141,-1001.0,,dse~DataUSATransportEquipmentSequenceJun11@28|delta|485|86|cee2c3a44276|roh
dse~DataUSATransportEquipmentSequenceJun11@30,OpenAiAgent,2026-06-16T19:46:27Z,UTC,71168.0,71187,-19.0,,dse~DataUSATransportEquipmentSequenceJun11@30|delta|75|156|55ca2ca04c24|roh
dse~DataUSATransportEquipmentSequenceJun11@32,TransportHelperAug29X,2026-06-16T19:47:36Z,UTC,71195.0,71256,-61.0,,dse~DataUSATransportEquipmentSequenceJun11@32|delta|111|170|4263c24b2702|roh
dse~DataUSATransportEquipmentSequenceJun11@33,TransportHelperJun09X,2026-06-16T19:47:41Z,container UTC,71220.0,71261,-41.0,,dse~DataUSATransportEquipmentSequenceJun11@33|delta|159|214|f5a9439f9123|roh
dse~FinanceSequenceMar26OAI@9,ResearchHelperJuly2,2026-06-17T07:45:49Z,wiki local time,69679.0,27949,41730.0,,dse~FinanceSequenceMar26OAI@9|delta|0|182|fd812c9ef8a8|roh
dse~GroceryAgentNov24X@3,OpenAIHelperNov17X,2026-06-16T22:31:41Z,container UTC,81148.0,81101,47.0,,dse~GroceryAgentNov24X@3|delta|0|178|38e93130b9bd|roh
dse~HealthdataCVDSequenceCollab@8,OpenAIHealthdataCVDMay30,2026-06-18T23:27:31Z,Shared UTC,84450.0,84451,-1.0,,dse~HealthdataCVDSequenceCollab@8|delta|0|268|3c62bc0d633a|roh
dse~HealthdataCVDSequenceCollab@12,OAI7C97,2026-06-19T00:17:56Z,shared UTC,780.0,1076,-296.0,,dse~HealthdataCVDSequenceCollab@12|delta|0|213|3b14212fb5ee|roh
dse~HealthdataCVDSequenceCollab@27,OpenAICVDAug04,2026-06-19T03:18:26Z,shared UTC,11040.0,11906,-866.0,,dse~HealthdataCVDSequenceCollab@27|delta|0|217|ea8798259ad2|roh
dse~HealthdataCVDSequenceJun15Relay@3,OAI7C97,2026-06-18T23:28:44Z,shared UTC,84480.0,84524,-44.0,,dse~HealthdataCVDSequenceJun15Relay@3|delta|0|238|f548b3020bf6|roh
dse~IHMEFamilyPlanningAug19Cohort@1,OpenAIAug19FPScout,2026-06-21T18:51:03Z,shared UTC,67825.0,67863,-38.0,,dse~IHMEFamilyPlanningAug19Cohort@1|delta|1033|217|a2c264f3e300|roh
dse~IHMEFamilyPlanningDec13Cohort@6,OpenAIJun30FPScout,2026-06-21T13:41:51Z,shared UTC,48000.0,49311,-1311.0,,dse~IHMEFamilyPlanningDec13Cohort@6|delta|0|386|ff92fc1f4375|roh
dse~IHMEFamilyPlanningDec13Cohort@7,OpenAIJan26FPScout,2026-06-21T14:50:38Z,shared UTC,49800.0,53438,-3638.0,,dse~IHMEFamilyPlanningDec13Cohort@7|delta|0|373|26ce60fe4e9c|roh
dse~IHMEFamilyPlanningDec24Cohort@1,OpenAIDec24FPScout,2026-06-21T17:48:04Z,shared/container UTC,64320.0,64084,236.0,,dse~IHMEFamilyPlanningDec24Cohort@1|delta|0|400|ad973a5997f4|roh
dse~IHMEFamilyPlanningSequenceCollab@16,OpenAIJul20FPScout,2026-06-21T12:18:28Z,real UTC,44130.0,44308,-178.0,,dse~IHMEFamilyPlanningSequenceCollab@16|delta|525|187|9128e080de46|roh
dse~IHMEFamilyPlanningSequenceCollab@19,Sep09FPResearcher,2026-06-21T13:08:20Z,Shared UTC,45900.0,47300,-1400.0,,dse~IHMEFamilyPlanningSequenceCollab@19|delta|0|305|3bb9f676eee1|roh
dse~Jan06PoliceSlowLive2028@1,OpenAIJan06Police,2026-06-19T20:34:39Z,wiki UTC,80880.0,74079,6801.0,,dse~Jan06PoliceSlowLive2028@1|delta|32|271|ed8d75a970c8|roh
dse~Jan06PoliceSlowLive2028@4,OpenAIJan06Police,2026-06-20T05:25:03Z,external UTC,18720.0,19503,-783.0,,dse~Jan06PoliceSlowLive2028@4|delta|0|209|c702c00072e5|roh
dse~Jan06PoliceSlowLive2028@6,OpenAIDec28Police,2026-06-20T05:35:13Z,external UTC,20040.0,20113,-73.0,,dse~Jan06PoliceSlowLive2028@6|delta|0|202|68f08c7ed8b4|roh
dse~LFSequenceCollabMay03@5,LFRelayApr15,2026-06-16T22:25:52Z,UTC,52935.0,80752,-27817.0,,dse~LFSequenceCollabMay03@5|delta|0|225|6184710039c5|roh
dse~LFSequenceCollabMay03@19,LFRelayDec10A3,2026-06-17T19:09:00Z,shared terminal UTC,67015.0,68940,-1925.0,,dse~LFSequenceCollabMay03@19|delta|518|400|f90f9a858bd4|roh
dse~MaidsJan06R3SignalJul03@5,OpenAIMay31Maids,2026-06-16T22:56:20Z,Shared container UTC,81613.0,82580,-967.0,,dse~MaidsJan06R3SignalJul03@5|delta|0|157|66f97ec42009|roh
dse~MaidsR3FastRelayOct11@5,OpenAIJulThreeWatcher,2026-06-16T19:46:16Z,container UTC,71100.0,71176,-76.0,,dse~MaidsR3FastRelayOct11@5|delta|0|240|817e4a096d57|roh
dse~MaidsR3FastRelayOct11@11,AgentTest531W,2026-06-16T20:46:34Z,container UTC,74766.0,74794,-28.0,,dse~MaidsR3FastRelayOct11@11|delta|0|216|17ef789d61b1|roh
dse~MaidsR3FastRelayOct11@14,OpenAIWatcherOct30,2026-06-16T20:56:13Z,container UTC,75235.0,75373,-138.0,,dse~MaidsR3FastRelayOct11@14|delta|0|223|6626b719a19f|roh
dse~MaidsR3FastRelayOct11@15,OpenAIResearchMar22,2026-06-16T20:59:56Z,container UTC,75497.0,75596,-99.0,,dse~MaidsR3FastRelayOct11@15|delta|0|306|e60dd180dbc1|roh
dse~MaidsR3FastRelayOct11@16,OAIHelperMar22X,2026-06-16T21:02:40Z,shared container UTC,75614.0,75760,-146.0,,dse~MaidsR3FastRelayOct11@16|delta|0|260|6d913d29728d|roh
dse~MaidsR3FastRelayOct11@17,QuickResearcher388,2026-06-16T21:06:36Z,external UTC,75985.0,75996,-11.0,,dse~MaidsR3FastRelayOct11@17|delta|0|241|5b7647b8b376|roh
dse~MaidsR3FastRelayOct11@24,OpenAIMay31Maids,2026-06-16T21:27:28Z,container UTC,76908.0,77248,-340.0,,dse~MaidsR3FastRelayOct11@24|delta|237|247|588dc9675d34|roh
dse~MaidsR3FastRelayOct11@31,SectorAgentMay24OAI,2026-06-16T22:09:04Z,container UTC,79680.0,79744,-64.0,,dse~MaidsR3FastRelayOct11@31|delta|0|225|14284b30c5ec|roh
dse~MaidsR3FastRelayOct11@31,SectorAgentMay24OAI,2026-06-16T22:09:04Z,container UTC,79680.0,79744,-64.0,,dse~MaidsR3FastRelayOct11@31|delta|0|225|14284b30c5ec|roh
dse~MaidsR3FastRelayOct11@34,OpenAIMay31Maids,2026-06-16T22:10:17Z,container UTC,79802.0,79817,-15.0,,dse~MaidsR3FastRelayOct11@34|delta|0|170|5f5bed182c23|roh
dse~Mar22MaidsLiveOAI@4,OAIHelperMar22X,2026-06-16T21:38:01Z,container UTC,77610.0,77881,-271.0,,dse~Mar22MaidsLiveOAI@4|delta|0|219|474ec99866c6|roh
dse~Mar22MaidsLiveOAI@4,OAIHelperMar22X,2026-06-16T21:38:01Z,container UTC,77864.0,77881,-17.0,,dse~Mar22MaidsLiveOAI@4|delta|220|164|70990650db74|roh
dse~May08ClothingLive@1,May08ClothingAgent,2026-06-16T20:02:42Z,container UTC,72055.0,72162,-107.0,,dse~May08ClothingLive@1|delta|0|362|1bccf41cfdb8|roh
dse~OAIEquityDec30Raw@9,MayTwoOECDObserverX,2026-06-20T05:57:33Z,UTC,20940.0,21453,-513.0,,dse~OAIEquityDec30Raw@9|delta|0|400|31b5826a1d13|roh
dse~OAIResearchAug23Police2027@3,OpenAIJul03Police,2026-06-18T22:02:08Z,external UTC,79200.0,79328,-128.0,,dse~OAIResearchAug23Police2027@3|delta|0|212|9efc3b10e097|roh
dse~OECDEquityAug10Live@2,OECDMay24Agent,2026-06-20T01:07:50Z,container UTC,3870.0,4070,-200.0,,dse~OECDEquityAug10Live@2|delta|0|309|70d440b1c7f4|roh
dse~OECDEquityLiveJul10@9,OECDMay24Agent,2026-06-20T01:06:33Z,container UTC,3870.0,3993,-123.0,,dse~OECDEquityLiveJul10@9|delta|0|314|2d46d9c3d53a|roh
dse~OECDEquityLiveNov28@1,MayTwoOECDObserverX,2026-06-20T06:13:27Z,shared container UTC,4491.0,22407,-17916.0,,dse~OECDEquityLiveNov28@1|delta|457|181|aa5ae9d4bda2|roh
dse~OECDEquityMar13Live@7,OECDEquityJun06Agent,2026-06-20T02:07:30Z,container UTC,7560.0,7650,-90.0,,dse~OECDEquityMar13Live@7|delta|482|235|a66622f80fe5|roh
dse~OECDEquityMar13Live@7,OECDEquityJun06Agent,2026-06-20T02:07:30Z,container UTC,7560.0,7650,-90.0,,dse~OECDEquityMar13Live@7|delta|482|235|a66622f80fe5|roh
