cohort,pagerank,in_gew,out_gew
datausa-construction-workforce|Mar08,0.0007562346180994421,2,2
datausa-clothing-workforce|Oct25,0.0007541706017920632,2,2
oecd-equity|Oct26,0.0007533405624467848,2,3
datausa-maids-wage|Oct21,0.0007497104102448043,3,4
datausa-grocery-workforce|Aug24,0.0007496458710865738,2,1
datausa-police-wage-age|Mar10,0.0007481906520119879,2,3
datausa-sector61-state|Nov16,0.0007476899799970302,2,3
datausa-sector61-state|Apr10,0.0007458549681645804,2,2
datausa-poverty-county|Sep15,0.0007368431219959922,3,3
oecd-equity|Sep22,0.000736530007761433,2,3
ihme-cvd-deaths|May10,0.0007349994907587572,1,0
datausa-police-wage-age|Jan06,0.0007348807348420209,2,3
datausa-production-share|Jul08,0.0007322064887325086,4,7
vermont-rent|Aug29,0.0007288379464594575,2,1
datausa-clothing-workforce|Feb01,0.000728474658035244,1,3
ihme-family-planning|Jun30,0.000723780716772434,2,2
datausa-cashiers-masters|Jul23,0.000720732207357206,2,3
datausa-enrollment-asian|Jan27,0.000720485305640352,1,1
datausa-grocery-workforce|Jan30,0.0007195485298921574,2,4
datausa-sector61-state|Jul14,0.0007176998462662699,2,2
oecd-equity|Feb19,0.0007162842025353668,2,3
datausa-slp-ethnicity|Mar09,0.0007111467587948207,2,0
datausa-construction-workforce|Jun29,0.0007107939433142441,2,2
datausa-finance-gender-gap|Apr11,0.0007086729203359326,2,0
datausa-clothing-workforce|Apr30,0.000705060626128303,2,4
datausa-cashiers-masters|Jun09,0.0007044434440467894,2,3
datausa-cashiers-masters|Jan17,0.0007037108192992697,2,2
oecd-equity|Jun03,0.0007009412602521631,2,1
datausa-clothing-workforce|Sep12,0.0006995645595539398,2,3
nyc-veterans|Jul03,0.0006965541085105594,2,3
datausa-grocery-workforce|Aug19,0.0006957341786135857,2,1
oecd-equity|Nov12,0.0006939934764501952,2,2
ihme-lymphatic-filariasis|Sep03,0.0006898524637771842,1,1
datausa-grocery-workforce|Apr10,0.0006892577153363905,1,1
datausa-transport-production|Jun25,0.0006842319614728486,2,2
datausa-cashiers-masters|Jul09,0.0006810663717647788,1,1
datausa-police-wage-age|Nov09,0.000679267883324895,2,2
oecd-equity|Dec10,0.0006771428979903073,1,1
datausa-construction-workforce|Feb26,0.0006768445031976794,1,1
datausa-grocery-workforce|Feb15,0.0006752308348552322,2,2
datausa-clothing-workforce|Aug29,0.0006741227528397603,2,2
datausa-occupation-salary-61-62|Jun03,0.0006733467733559674,1,1
datausa-construction-workforce|Oct20,0.0006729280112186771,2,2
datausa-grocery-workforce|Sep01,0.0006693713611279173,1,1
datausa-poverty-county|Mar18,0.0006682650636372905,2,2
datausa-poverty-county|Feb02,0.0006669429196513182,2,1
datausa-construction-workforce|Jul27,0.0006657081879249718,2,3
datausa-grocery-workforce|Aug26,0.0006656103762843193,2,3
datausa-finance-gender-gap|Feb02,0.0006628824954544839,2,1
datausa-construction-workforce|Nov19,0.0006607743999157089,2,2
datausa-language-french|Oct29,0.0006583587122583731,2,1
datausa-clothing-workforce|Apr22,0.0006574033534082848,2,1
nyc-veterans|May03,0.00065517701716415,2,2
datausa-language-french|Sep08,0.0006528636821010671,2,3
datausa-cashiers-masters|Sep01,0.0006517870252886061,2,2
datausa-cashiers-masters|Jul08,0.0006512799088903019,2,4
oecd-equity|Mar16,0.0006500533340368151,2,2
datausa-construction-workforce|Apr18,0.0006472967001671002,2,1
datausa-finance-gender-gap|Nov19,0.0006464855670206839,2,2
datausa-grocery-workforce|Oct28,0.0006462557722267083,2,2
dataafrica-rainfed-crops|Feb21,0.0006457823080037677,1,0
datausa-clothing-workforce|Sep19,0.0006439456036880696,2,2
datausa-grocery-workforce|Jan08,0.0006429104910390633,1,2
datausa-language-french|Jul01,0.0006409645287940158,2,2
datausa-police-wage-age|Apr09,0.0006317203456984127,2,2
oecd-equity|Jun26,0.0006305233283224253,1,1
datausa-clothing-workforce|Feb20,0.0006277397683009526,1,1
ihme-family-planning|Mar04,0.0006273565352852646,1,0
datausa-sector61-state|Nov18,0.0006217159327054045,1,1
datausa-construction-workforce|Dec17,0.0006210063442837972,2,3
ihme-cvd-deaths|Jul21,0.0006206175171740177,2,1
datausa-finance-gender-gap|Oct01,0.0006133548990286696,1,0
datausa-clothing-workforce|Jul15,0.0006124204997419209,1,1
datausa-clothing-workforce|May19,0.0006124204997419209,1,1
datausa-clothing-workforce|Feb14,0.0006104328717138335,1,3
datausa-occupation-salary-61-62|May25,0.00060895564225012,1,1
datausa-occupation-salary-61-62|Jun19,0.0006077530749709101,1,0
datausa-sector61-state|Jun25,0.0006077530749709101,1,1
datausa-sector61-state|Feb12,0.0006064320717496804,1,1
datausa-construction-workforce|Jan01,0.0005992757485833823,2,2
fuel-poverty-ni|Sep23,0.0005975611856140505,1,0
datausa-construction-workforce|Apr13,0.0005957656876474643,1,1
datausa-language-french|May15,0.0005957656876474643,1,1
datausa-clothing-workforce|Jul19,0.0005948917072668273,1,1
ihme-cvd-deaths|Feb09,0.0005933910472352262,1,2
ihme-cvd-deaths|Apr01,0.0005933910472352262,1,1
datausa-grocery-workforce|Dec05,0.0005915963833768887,2,2
datausa-language-french|Oct21,0.0005869378250824691,1,1
datausa-sector61-state|May01,0.0005853556846568186,1,1
datausa-sector61-state|Aug07,0.0005853556846568186,1,1
datausa-finance-gender-gap|Jan11,0.0005810420228548414,1,3
datausa-maids-wage|Dec22,0.0005810124879924495,1,1
datausa-clothing-workforce|Jan10,0.000577246548200948,1,1
ihme-smoking|Mar23,0.0005771802316032756,1,1
ihme-cvd-deaths|Sep22,0.0005770022953955853,1,1
datausa-police-wage-age|Oct23,0.0005759529406139037,1,1
datausa-police-wage-age|Dec22,0.0005759529406139037,1,1
datausa-maids-wage|Sep20,0.0005723716193056822,1,2
datausa-finance-gender-gap|Jul07,0.0005702658331454932,1,1
datausa-grocery-workforce|Aug27,0.0005702658331454932,1,1
ihme-lymphatic-filariasis|Sep30,0.0005679279538620398,1,1
datausa-sector61-state|Jun27,0.0005664707958691022,1,0
oecd-regional-co2|Apr04,0.0005633735037689877,1,1
datausa-sector61-state|Jun19,0.0005619312843670907,2,2
datausa-transport-production|Oct21,0.0005597296355983558,1,1
datausa-police-wage-age|Oct28,0.0005583768151135299,1,0
datausa-police-wage-age|Nov23,0.0005558959608588401,1,1
datausa-poverty-county|Mar06,0.0005542706084815836,1,0
datausa-construction-workforce|Nov05,0.0005519276673765687,1,1
datausa-occupation-salary-61-62|Feb17,0.0005477980021508461,1,1
oecd-equity|Feb23,0.0005475835041547531,1,1
datausa-ivy-tuition|Mar03,0.0005452605576321,1,1
datausa-transport-production|Mar15,0.0005417321194726132,1,1
datausa-poverty-state|May25,0.0005411245178725358,1,2
ihme-mcv2|Jun26,0.0005404061783692089,1,1
ihme-cvd-deaths|May14,0.0005380946433584737,1,1
ihme-cvd-deaths|Jun30,0.0005380946433584737,1,1
sdg-index-score|Jun27,0.0005373474355337941,1,1
datausa-finance-gender-gap|Oct12,0.0005373041977311096,1,0
datausa-clothing-workforce|Sep05,0.0005351751100812407,1,2
datausa-enrollment-asian|Jun21,0.0005341906762712665,1,1
nyc-veterans|Aug05,0.0005315732089046735,1,1
datausa-clothing-workforce|Aug28,0.0005283515662278776,1,1
datausa-transport-production|Sep02,0.0005258384639356135,1,1
fuel-poverty-ni|Dec28,0.0005233721643294393,1,1
datausa-occupation-salary-61-62|Mar30,0.0005219959694114419,1,1
datausa-occupation-salary-61-62|Aug07,0.0005219959694114419,1,1
oecd-regional-co2|Dec07,0.0005203475330181269,1,1
oecd-regional-co2|Sep12,0.0005203475330181269,1,2
datausa-language-french|Dec03,0.0005200520283432224,1,0
datausa-maids-wage|Jun18,0.0005199390410413225,1,0
oecd-equity|Nov27,0.0005196476478942672,1,2
datausa-sector61-state|Jan01,0.0005180600069156857,1,1
datausa-sector61-state|Sep25,0.0005180600069156857,1,1
datausa-clothing-workforce|Jun11,0.0005160172861296384,1,1
datausa-sector61-state|Jul03,0.0005160172861296384,1,2
dataafrica-rainfed-crops|Nov22,0.0005153575989225885,1,1
oecd-equity|Nov18,0.0005074383243102124,1,2
datausa-clothing-workforce|Feb24,0.0005057093539691927,1,1
datausa-clothing-workforce|May27,0.0005057093539691927,1,1
datausa-poverty-county|Apr03,0.0005050998057899781,1,1
uefa-pass-accuracy|Sep17,0.0005043073830712681,1,2
datausa-poverty-state|Feb10,0.0005037520386439536,1,1
ihme-cvd-deaths|Jan25,0.0005031440728181016,1,1
datausa-clothing-workforce|Nov26,0.0005031340396849691,2,0
ihme-cvd-deaths|Jul23,0.0005022539584635788,1,1
ihme-cvd-deaths|Aug15,0.0005022539584635788,1,1
datausa-grocery-workforce|Apr04,0.0005013351833114228,2,6
datausa-finance-gender-gap|Jan22,0.0005009824574867512,1,0
datausa-grocery-workforce|May21,0.0005009824574867512,1,2
datausa-occupation-salary-61-62|Oct24,0.0004990440730293252,1,0
ihme-family-planning|Jan25,0.0004990440730293252,1,0
datausa-sector61-state|Oct10,0.0004986566810916865,1,1
oecd-equity|Oct07,0.0004978159969544037,1,2
ihme-family-planning|Mar31,0.000497347477247597,1,1
datausa-language-french|Dec14,0.0004953648908921267,1,2
datausa-cashiers-masters|Dec12,0.0004953648908921267,1,1
datausa-transport-production|Sep09,0.0004943402831324589,1,1
datausa-transport-production|Oct14,0.0004943402831324589,1,1
datausa-clothing-workforce|Jun05,0.000493587634774384,1,1
datausa-grocery-workforce|Aug25,0.0004920461675691695,1,1
datausa-cashiers-masters|Dec17,0.0004917004752235291,1,1
datausa-finance-gender-gap|May27,0.0004911267248458805,1,1
ihme-family-planning|Nov01,0.0004903449791356385,1,1
datausa-grocery-workforce|Aug14,0.0004891499305611294,2,3
datausa-sector61-state|Apr24,0.00048849006587666,1,1
datausa-clothing-workforce|Mar04,0.000488463476522494,1,0
dataafrica-rainfed-crops|Aug13,0.00048814391615098593,1,1
datausa-clothing-workforce|Oct12,0.00048692726550748043,1,1
datausa-sector61-state|Apr22,0.00048692726550748043,1,1
datausa-construction-workforce|Feb20,0.0004868481109186433,1,3
datausa-construction-workforce|Dec14,0.00048427048018721787,1,1
datausa-poverty-county|Jan12,0.0004817468454942313,1,3
oecd-equity|Jun11,0.00048049719811029193,1,1
datausa-clothing-workforce|Feb23,0.0004784047612214331,1,1
datausa-finance-gender-gap|Jan13,0.0004784047612214331,1,1
datausa-grocery-workforce|Apr14,0.0004760729309836241,1,1
datausa-ivy-tuition|Nov18,0.0004760729309836241,1,1
datausa-production-share|Feb19,0.0004756986702881045,1,0
datausa-grocery-workforce|Jan16,0.0004755528593661416,1,1
datausa-clothing-workforce|Jul09,0.0004755528593661416,1,1
datausa-clothing-workforce|Oct11,0.0004755528593661416,1,2
oecd-equity|Mar05,0.00047269850381043014,1,1
oecd-equity|Sep13,0.00047269850381043014,1,2
datausa-maids-wage|Sep02,0.00046988619124048935,1,1
datausa-sector61-state|Apr17,0.0004689875233979218,1,1
datausa-clothing-workforce|Feb27,0.0004689158830832546,1,2
datausa-sector61-state|Jan18,0.0004689158830832546,1,1
datausa-clothing-workforce|Oct15,0.0004683565230912775,1,1
datausa-cashiers-masters|Mar06,0.00046351956154424786,1,1
datausa-language-french|Oct23,0.00046297076062989657,1,2
datausa-finance-gender-gap|Mar28,0.0004581633770548659,1,2
datausa-language-french|Sep26,0.00045605384048517006,1,1
datausa-sector61-state|Mar21,0.00045110422637815843,1,1
datausa-sector61-state|Feb11,0.00045066174801377135,1,1
datausa-sector61-state|Jun07,0.00045066174801377135,1,1
datausa-sector61-state|Jun10,0.0004496731941335216,1,2
datausa-sector61-state|Nov26,0.0004496731941335216,1,1
datausa-transport-production|Aug05,0.000449422487081958,1,1
ihme-cvd-deaths|Mar06,0.0004484542060206625,1,2
datausa-sector61-state|Nov19,0.00044179629666803036,1,1
datausa-grocery-workforce|Mar25,0.00043830251024448437,1,2
ihme-family-planning|Sep09,0.00043582437799418545,1,2
datausa-sector61-state|Dec21,0.00043363171547613176,1,1
datausa-sector61-state|Jul13,0.00043363171547613176,1,1
nyc-veterans|Sep23,0.00043209955245342006,1,0
datausa-construction-workforce|Jan21,0.00043209955245342006,1,1
datausa-construction-workforce|Dec11,0.00043209955245342006,1,2
datausa-construction-workforce|Jul16,0.00043209955245342006,1,1
datausa-grocery-workforce|May09,0.00043097080380027116,1,0
ihme-family-planning|Mar12,0.00042768251190227944,1,0
datausa-grocery-workforce|Oct12,0.00042604506810074976,1,2
datausa-transport-production|Feb15,0.00042604506810074976,1,1
datausa-grocery-workforce|Dec07,0.00042604506810074976,1,1
datausa-grocery-workforce|Oct01,0.00042603390467297665,1,1
oecd-equity|Jan21,0.00042524323832994655,1,1
datausa-language-french|Nov14,0.00042495011197724714,1,0
datausa-grocery-workforce|Oct25,0.0004205831756350723,1,1
datausa-grocery-workforce|Nov26,0.00041971055612699667,1,3
datausa-cashiers-masters|Dec18,0.00041740730083893017,1,2
datausa-sector61-state|Aug25,0.0004168288886861548,1,2
datausa-construction-workforce|Dec30,0.0004146843164002177,1,1
datausa-clothing-workforce|Nov24,0.00041386215406126925,1,2
ihme-mcv2|Aug11,0.00041273959754043377,1,0
datausa-cashiers-masters|Jun23,0.00041189698481599246,1,2
datausa-clothing-workforce|Apr13,0.00041049456490383624,1,1
datausa-cashiers-masters|Jun24,0.0004097331581826098,1,1
datausa-clothing-workforce|Sep29,0.00040806777727479034,1,1
datausa-poverty-county|May22,0.0004077527005868817,1,1
datausa-cashiers-masters|Jul05,0.0004072837157140702,1,2
datausa-sector61-state|Dec27,0.00040718082585187044,1,1
datausa-construction-workforce|Oct07,0.0004050413649393371,1,1
datausa-grocery-workforce|Jul24,0.00039972401229609335,1,1
datausa-poverty-county|Dec21,0.0003975467552449697,1,1
datausa-construction-workforce|Apr28,0.0003975467552449697,1,1
datausa-grocery-workforce|Jun01,0.00039754551211418864,1,1
datausa-grocery-workforce|Jan09,0.00039406295795799096,1,1
datausa-language-french|Apr08,0.0003926471789122976,1,1
datausa-cashiers-masters|Dec02,0.00039039004445625943,1,0
datausa-poverty-county|Aug25,0.00039039004445625943,1,1
datausa-cashiers-masters|Jul24,0.00039039004445625943,1,0
datausa-grocery-workforce|Feb18,0.00039020582198742606,1,0
datausa-grocery-workforce|Dec15,0.00039020582198742606,1,1
datausa-maids-wage|Jul07,0.0003883393592641341,1,0
datausa-slp-ethnicity|Jul01,0.00038415775350229006,1,0
ihme-cvd-deaths|Sep20,0.00038415775350229006,1,0
datausa-cashier-skills|Feb22,0.00038415775350229006,1,0
oecd-equity|Jul09,0.00038415775350229006,1,0
oecd-equity|Feb27,0.00038415775350229006,1,1
datausa-clothing-workforce|Apr19,0.00038415775350229006,1,0
datausa-construction-wage|Jul23,0.00038415775350229006,1,0
ihme-mcv2|Nov30,0.00038415775350229006,1,0
alaska-climate|Jun12,0.00038415775350229006,1,0
datausa-grocery-workforce|Nov08,0.00038415775350229006,1,2
ihme-family-planning|Aug19,0.00038415775350229006,2,0
datausa-enrollment-asian|Dec10,0.00038415775350229006,1,1
ihme-cvd-deaths|May22,0.0003828688309220605,1,1
datausa-cashiers-masters|Jun27,0.00037662574705915174,1,1
datausa-grocery-workforce|Apr22,0.00037092225502253275,1,0
datausa-sector61-state|Jun03,0.00036151734086609935,1,1
datausa-language-french|Sep15,0.0003606239972724926,1,2
datausa-clothing-workforce|Aug30,0.0003575499533380723,1,1
datausa-grocery-workforce|Apr21,0.0003547236644828878,1,1
datausa-cashiers-masters|Sep24,0.00035106445905878534,1,1
datausa-poverty-county|Aug18,0.00034992698840436467,1,1
datausa-grocery-workforce|May31,0.00034817885390961374,1,2
vermont-rent|Sep27,0.0003463632318669737,1,0
datausa-language-french|Sep29,0.0003463632318669737,1,2
datausa-cashiers-masters|Jun20,0.0003463339988035312,1,1
datausa-cashiers-masters|Jun17,0.0003462295718234345,1,2
datausa-grocery-workforce|Mar09,0.0003461733150027386,1,2
datausa-grocery-workforce|Feb28,0.0003437615226016911,1,1
datausa-transport-production|May03,0.00033629239984678185,1,1
datausa-transport-production|Aug27,0.0003266301199564781,1,1
datausa-grocery-workforce|May18,0.0003248312635829317,1,0
datausa-grocery-workforce|Feb04,0.0002959057936380445,1,1
datausa-language-french|Jan23,0.0002959057936380445,1,1
oecd-household-income|Apr30,0.0002959057936380445,1,1
nyc-veterans|Nov29,0.00027867586653779425,1,0
datausa-grocery-workforce|Mar26,0.00027867586653779425,1,1
oecd-equity|May17,0.000207653833773799,0,1
oecd-equity|Sep27,0.000207653833773799,0,1
datausa-slp-ethnicity|Dec05,0.000207653833773799,0,1
oecd-equity|Oct04,0.000207653833773799,0,1
oecd-equity|Nov06,0.000207653833773799,0,1
datausa-transport-production|Nov11,0.000207653833773799,0,2
datausa-transport-production|Mar28,0.000207653833773799,0,1
ihme-cvd-deaths|Apr04,0.000207653833773799,0,1
datausa-transport-production|Jun20,0.000207653833773799,0,1
fuel-poverty-ni|Jan01,0.000207653833773799,0,1
oecd-household-income|Oct09,0.000207653833773799,0,2
oecd-regional-co2|Jun04,0.000207653833773799,0,1
oecd-equity|Jun22,0.000207653833773799,0,1
oecd-equity|May09,0.000207653833773799,0,1
ihme-cvd-deaths|Sep13,0.000207653833773799,0,1
datausa-grocery-workforce|Nov29,0.000207653833773799,0,2
datausa-grocery-workforce|Oct20,0.000207653833773799,0,1
datausa-occupation-salary-61-62|Sep04,0.000207653833773799,0,1
datausa-language-french|Aug03,0.000207653833773799,0,2
ihme-cvd-deaths|Jan07,0.000207653833773799,0,1
ihme-family-planning|Aug02,0.000207653833773799,0,2
datausa-occupation-salary-61-62|Jul09,0.000207653833773799,0,1
datausa-occupation-salary-61-62|Aug09,0.000207653833773799,0,1
datausa-maids-wage|May03,0.000207653833773799,0,1
datausa-police-wage-age|Jan21,0.000207653833773799,0,1
datausa-poverty-county|Sep22,0.000207653833773799,0,1
datausa-poverty-state|Feb03,0.000207653833773799,0,1
datausa-poverty-state|Jun25,0.000207653833773799,0,1
datausa-police-wage-age|Aug23,0.000207653833773799,0,1
datausa-language-french|Sep01,0.000207653833773799,0,2
datausa-language-french|Jun13,0.000207653833773799,0,1
datausa-language-french|Jan27,0.000207653833773799,0,1
datausa-occupation-salary-61-62|Mar19,0.000207653833773799,0,1
datausa-grocery-workforce|Nov11,0.000207653833773799,0,1
datausa-maids-wage|Feb14,0.000207653833773799,0,2
datausa-grocery-workforce|May25,0.000207653833773799,0,1
datausa-sector61-state|May16,0.000207653833773799,0,1
datausa-grocery-workforce|Mar19,0.000207653833773799,0,1
datausa-grocery-workforce|Mar07,0.000207653833773799,0,1
ihme-family-planning|Mar24,0.000207653833773799,0,1
ihme-lymphatic-filariasis|May03,0.000207653833773799,0,1
datausa-grocery-workforce|Feb21,0.000207653833773799,0,1
ihme-cvd-deaths|May02,0.000207653833773799,0,1
datausa-clothing-workforce|Nov08,0.000207653833773799,0,1
datausa-clothing-workforce|Nov25,0.000207653833773799,0,1
datausa-construction-workforce|Nov26,0.000207653833773799,0,1
datausa-enrollment-asian|Feb21,0.000207653833773799,0,1
datausa-grocery-workforce|Aug29,0.000207653833773799,0,1
datausa-construction-wage|Jun26,0.000207653833773799,0,1
oecd-equity|Apr24,0.000207653833773799,0,1
datausa-construction-workforce|Jul31,0.000207653833773799,0,1
ihme-mcv2|Feb26,0.000207653833773799,0,1
oecd-equity|Apr09,0.000207653833773799,0,1
datausa-clothing-workforce|Jul26,0.000207653833773799,0,1
datausa-cashiers-masters|Oct17,0.000207653833773799,0,1
datausa-cashiers-masters|Sep29,0.000207653833773799,0,1
datausa-clothing-workforce|Jul28,0.000207653833773799,0,1
oecd-equity|Aug19,0.000207653833773799,0,1
oecd-equity|Feb07,0.000207653833773799,0,1
oecd-equity|Feb22,0.000207653833773799,0,1
oecd-equity|Aug21,0.000207653833773799,0,3
oecd-regional-co2|May27,0.000207653833773799,0,1
datausa-cashiers-bachelors|Feb06,0.000207653833773799,0,1
dataafrica-rainfed-crops|Nov27,0.000207653833773799,0,1
datausa-cashier-skills|Jan02,0.000207653833773799,0,1
uefa-pass-accuracy|Feb17,0.000207653833773799,0,1
alaska-climate|Oct01,0.000207653833773799,0,1
vermont-rent|Jun19,0.000207653833773799,0,3
vermont-rent|Jun22,0.000207653833773799,0,1
