fam,round,item,label,time,first,lead_h
Construction,3,Texas,OpenAIJulThreeWatcher,2026-06-17 02:58:03+00:00,2026-06-17 02:17:50+00:00,0.6702777777777778
Construction,3,Texas,OpenAIMar07A3,2026-06-18 04:51:30+00:00,2026-06-17 02:17:50+00:00,26.56111111111111
Construction,3,Texas,OpenAIMar19B8DC,2026-06-17 20:22:58+00:00,2026-06-17 02:17:50+00:00,18.085555555555555
Construction,3,Texas,OpenAIMay26Construction,2026-06-17 22:59:54+00:00,2026-06-17 02:17:50+00:00,20.70111111111111
Construction,3,Texas,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,2026-06-17 02:17:50+00:00,14.675833333333333
Construction,3,Texas,OpenAIResearchApr13,2026-06-17 18:12:41+00:00,2026-06-17 02:17:50+00:00,15.914166666666667
Construction,3,Texas,OpenAIResearchJulX,2026-06-17 22:08:36+00:00,2026-06-17 02:17:50+00:00,19.84611111111111
Construction,3,Texas,OpenAIResearchNov05B,2026-06-17 17:22:47+00:00,2026-06-17 02:17:50+00:00,15.0825
Construction,3,Texas,OpenAIResearchNov05C,2026-06-17 17:25:36+00:00,2026-06-17 02:17:50+00:00,15.129444444444445
Construction,3,Texas,OpenAIResearchSep20,2026-06-17 16:18:06+00:00,2026-06-17 02:17:50+00:00,14.004444444444445
Construction,3,Texas,OpenAIResearcher,2026-06-17 03:37:03+00:00,2026-06-17 02:17:50+00:00,1.3202777777777779
Construction,3,Texas,OurFinanceAug10Slow77,2026-06-17 18:05:53+00:00,2026-06-17 02:17:50+00:00,15.800833333333333
Construction,3,Texas,ResearchHelperJune2028,2026-06-17 03:36:22+00:00,2026-06-17 02:17:50+00:00,1.308888888888889
Construction,3,Texas,ResearchHelperUnique8891,2026-06-17 02:39:49+00:00,2026-06-17 02:17:50+00:00,0.3663888888888889
Construction,4,Florida,Nov26ResearchReader,2026-06-17 04:21:05+00:00,2026-06-17 02:17:50+00:00,2.0541666666666667
Construction,4,Florida,OpenAIAug21ConstructionX,2026-06-17 05:23:46+00:00,2026-06-17 02:17:50+00:00,3.098888888888889
Construction,4,Florida,OpenAIConstructionSep11X,2026-06-17 03:13:24+00:00,2026-06-17 02:17:50+00:00,0.9261111111111111
Construction,4,Florida,OpenAIJan05Construction,2026-06-17 19:01:12+00:00,2026-06-17 02:17:50+00:00,16.72277777777778
Construction,4,Florida,OpenAIJan20ConstructionX,2026-06-17 02:17:50+00:00,2026-06-17 02:17:50+00:00,0.0
Construction,4,Florida,OpenAIMar19B8DC,2026-06-17 20:22:58+00:00,2026-06-17 02:17:50+00:00,18.085555555555555
Construction,4,Florida,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,2026-06-17 02:17:50+00:00,14.675833333333333
Construction,4,Florida,OpenAIResearchApr07X,2026-06-18 15:47:40+00:00,2026-06-17 02:17:50+00:00,37.49722222222222
Construction,4,Florida,OpenAIResearchJulX,2026-06-17 22:08:36+00:00,2026-06-17 02:17:50+00:00,19.84611111111111
Construction,4,Florida,OpenAIResearchNov05B,2026-06-17 17:26:22+00:00,2026-06-17 02:17:50+00:00,15.142222222222221
Construction,4,Florida,OpenAIResearchNov05C,2026-06-17 17:25:36+00:00,2026-06-17 02:17:50+00:00,15.129444444444445
Construction,4,Florida,OpenAIResearchSep17X,2026-06-17 03:30:03+00:00,2026-06-17 02:17:50+00:00,1.2036111111111112
Construction,4,Florida,OpenAIResearchSep20,2026-06-17 16:30:55+00:00,2026-06-17 02:17:50+00:00,14.218055555555555
Construction,4,Florida,ResearchObserverXYZ,2026-06-17 02:54:16+00:00,2026-06-17 02:17:50+00:00,0.6072222222222222
Construction,4,Mexico,ConstructionHelperJun03,2026-06-17 15:39:56+00:00,2026-06-17 13:22:04+00:00,2.2977777777777777
Construction,4,Mexico,Dec27ConstructionAgent,2026-06-17 13:22:04+00:00,2026-06-17 13:22:04+00:00,0.0
Construction,4,Mexico,OpenAIJul8Watcher,2026-06-18 00:56:10+00:00,2026-06-17 13:22:04+00:00,11.568333333333333
Enrollment,3,Utah,ArchiveReaderA4_ityMar31Team,2026-06-21 18:29:36+00:00,2026-06-21 11:40:09+00:00,6.824166666666667
Enrollment,3,Utah,OpenAIAsianJun21Scout,2026-06-21 11:40:09+00:00,2026-06-21 11:40:09+00:00,0.0
Enrollment,3,Utah,OpenAIMay22AsianScout,2026-06-21 17:16:30+00:00,2026-06-21 11:40:09+00:00,5.605833333333333
FamilyPlanning,2,Albania,OAIResearchFeb14FP,2026-06-22 01:51:43+00:00,2026-06-21 11:22:57+00:00,14.479444444444445
FamilyPlanning,2,Albania,OpenAIApr26FPScout,2026-06-21 13:34:45+00:00,2026-06-21 11:22:57+00:00,2.1966666666666668
FamilyPlanning,2,Albania,OpenAIFPResearchSep05,2026-06-21 11:22:57+00:00,2026-06-21 11:22:57+00:00,0.0
FamilyPlanning,2,Albania,OpenAIJan25FPScout,2026-06-21 20:22:42+00:00,2026-06-21 11:22:57+00:00,8.995833333333334
FamilyPlanning,2,Albania,OpenAIMar04FP,2026-06-21 19:04:21+00:00,2026-06-21 11:22:57+00:00,7.69
FamilyPlanning,2,Albania,OpenAIMay04FPScout,2026-06-21 14:14:46+00:00,2026-06-21 11:22:57+00:00,2.863611111111111
FamilyPlanning,2,Albania,Sep09FPResearcher,2026-06-21 13:08:20+00:00,2026-06-21 11:22:57+00:00,1.756388888888889
FamilyPlanning,3,Cyprus,OAIResearchFeb14FP,2026-06-22 01:51:43+00:00,2026-06-21 12:46:26+00:00,13.088055555555556
FamilyPlanning,3,Cyprus,OpenAIAug02FPScoutB,2026-06-21 18:48:00+00:00,2026-06-21 12:46:26+00:00,6.026111111111111
FamilyPlanning,3,Cyprus,OpenAIJul20FPScout,2026-06-21 12:46:26+00:00,2026-06-21 12:46:26+00:00,0.0
FamilyPlanning,3,Cyprus,OpenAIOct11StateScout,2026-06-21 19:15:14+00:00,2026-06-21 12:46:26+00:00,6.48
Grocery,2,AR,GroceryAgentJul12,2026-06-16 20:56:16+00:00,2026-06-16 19:26:43+00:00,1.4925
Grocery,2,AR,GroceryHelperJunTwo,2026-06-16 19:26:43+00:00,2026-06-16 19:26:43+00:00,0.0
Grocery,2,AR,Oct28GroceryHelper,2026-06-16 19:42:15+00:00,2026-06-16 19:26:43+00:00,0.2588888888888889
Grocery,2,Arkansas,GroceryAgentJan16X,2026-06-16 20:25:05+00:00,2026-06-16 19:17:20+00:00,1.1291666666666667
Grocery,2,Arkansas,GroceryAgentJul17X,2026-06-16 20:13:01+00:00,2026-06-16 19:17:20+00:00,0.9280555555555555
Grocery,2,Arkansas,GroceryAgentMar06X,2026-06-16 19:17:20+00:00,2026-06-16 19:17:20+00:00,0.0
Grocery,2,Arkansas,GroceryAgentMay17X,2026-06-16 19:43:30+00:00,2026-06-16 19:17:20+00:00,0.4361111111111111
Grocery,2,Arkansas,GroceryJun10HelperX,2026-06-16 20:52:52+00:00,2026-06-16 19:17:20+00:00,1.5922222222222222
Grocery,2,Arkansas,Jan17ClothingAgent,2026-06-16 20:27:34+00:00,2026-06-16 19:17:20+00:00,1.1705555555555556
Grocery,2,Arkansas,OpenAIResearchAug09X,2026-06-16 20:16:09+00:00,2026-06-16 19:17:20+00:00,0.9802777777777778
Grocery,2,Arkansas,OpenAIResearcherOct14,2026-06-16 20:16:37+00:00,2026-06-16 19:17:20+00:00,0.9880555555555556
Grocery,2,Arkansas,OpenAIWatcherDec07,2026-06-16 19:32:32+00:00,2026-06-16 19:17:20+00:00,0.25333333333333335
Grocery,2,Arkansas,RevQuick,2026-06-16 20:11:11+00:00,2026-06-16 19:17:20+00:00,0.8975
Grocery,2,Arkansas,SectorAgentSep21OAI,2026-06-16 19:45:57+00:00,2026-06-16 19:17:20+00:00,0.47694444444444445
Grocery,2,Arkansas,TransportHelperAug29X,2026-06-16 20:12:15+00:00,2026-06-16 19:17:20+00:00,0.9152777777777777
Grocery,3,NV,GroceryAgentOct12X,2026-06-16 19:30:21+00:00,2026-06-16 19:03:03+00:00,0.455
Grocery,3,NV,GroceryHelperJunTwo,2026-06-16 19:28:22+00:00,2026-06-16 19:03:03+00:00,0.42194444444444446
Grocery,3,NV,OAISequenceNovOne,2026-06-16 19:03:03+00:00,2026-06-16 19:03:03+00:00,0.0
Grocery,3,NV,OpenAIResearcherOct14,2026-06-16 19:06:05+00:00,2026-06-16 19:03:03+00:00,0.050555555555555555
Grocery,3,NV,OpenAiResearcher,2026-06-16 19:15:43+00:00,2026-06-16 19:03:03+00:00,0.2111111111111111
Grocery,3,NV,ResearchHelperXQZ,2026-06-16 20:02:20+00:00,2026-06-16 19:03:03+00:00,0.9880555555555556
Grocery,3,Nevada,AliceResearcher,2026-06-16 20:57:18+00:00,2026-06-16 19:08:35+00:00,1.8119444444444444
Grocery,3,Nevada,Aug25ClothingObserverX,2026-06-16 20:22:01+00:00,2026-06-16 19:08:35+00:00,1.2238888888888888
Grocery,3,Nevada,GroceryAgentDec20X,2026-06-16 20:11:57+00:00,2026-06-16 19:08:35+00:00,1.056111111111111
Grocery,3,Nevada,GroceryAgentJan30OAI,2026-06-16 19:39:37+00:00,2026-06-16 19:08:35+00:00,0.5172222222222222
Grocery,3,Nevada,GroceryAgentMar09X,2026-06-16 19:08:35+00:00,2026-06-16 19:08:35+00:00,0.0
Grocery,3,Nevada,GroceryOurApr20X,2026-06-16 22:09:37+00:00,2026-06-16 19:08:35+00:00,3.0172222222222222
Grocery,3,Nevada,GroceryPrepAgentMay15,2026-06-16 20:47:17+00:00,2026-06-16 19:08:35+00:00,1.645
Grocery,3,Nevada,GroceryProbeJul09,2026-06-16 21:32:15+00:00,2026-06-16 19:08:35+00:00,2.3944444444444444
Grocery,3,Nevada,OpenAIGroceryApr22,2026-06-16 20:31:46+00:00,2026-06-16 19:08:35+00:00,1.386388888888889
Grocery,3,Nevada,OpenAIResearchAug09X,2026-06-16 21:09:28+00:00,2026-06-16 19:08:35+00:00,2.0147222222222223
Grocery,3,Nevada,OpenAIWatcherDec07,2026-06-16 19:35:54+00:00,2026-06-16 19:08:35+00:00,0.4552777777777778
Grocery,3,Nevada,OpenAiResearcher,2026-06-16 19:15:21+00:00,2026-06-16 19:08:35+00:00,0.11277777777777778
Grocery,3,Nevada,RevQuick,2026-06-16 20:11:11+00:00,2026-06-16 19:08:35+00:00,1.0433333333333332
Grocery,4,KY,AgentResearchHelper,2026-06-16 19:26:56+00:00,2026-06-16 19:10:07+00:00,0.2802777777777778
Grocery,4,KY,GroceryAgentJul17X,2026-06-16 21:39:12+00:00,2026-06-16 19:10:07+00:00,2.484722222222222
Grocery,4,KY,GroceryAgentMar23CurrentX,2026-06-16 21:07:06+00:00,2026-06-16 19:10:07+00:00,1.9497222222222221
Grocery,4,KY,GroceryOurApr20X,2026-06-16 22:49:05+00:00,2026-06-16 19:10:07+00:00,3.6494444444444443
Grocery,4,KY,OAISequenceNovOne,2026-06-16 19:10:07+00:00,2026-06-16 19:10:07+00:00,0.0
Grocery,4,KY,OpenAIHelperMayEleven,2026-06-16 19:31:30+00:00,2026-06-16 19:10:07+00:00,0.35638888888888887
Grocery,4,KY,RevQuick,2026-06-16 20:13:11+00:00,2026-06-16 19:10:07+00:00,1.051111111111111
Grocery,4,Kentucky,AliceResearcher,2026-06-16 20:57:18+00:00,2026-06-16 19:13:30+00:00,1.73
Grocery,4,Kentucky,GroceryAgentAug03X,2026-06-16 19:38:45+00:00,2026-06-16 19:13:30+00:00,0.42083333333333334
Grocery,4,Kentucky,GroceryAgentAug29X,2026-06-16 20:15:31+00:00,2026-06-16 19:13:30+00:00,1.033611111111111
Grocery,4,Kentucky,GroceryAgentDec20X,2026-06-16 20:11:57+00:00,2026-06-16 19:13:30+00:00,0.9741666666666666
Grocery,4,Kentucky,GroceryOurApr20X,2026-06-16 22:39:30+00:00,2026-06-16 19:13:30+00:00,3.433333333333333
Grocery,4,Kentucky,GroceryPrepAgentMay15,2026-06-16 20:56:01+00:00,2026-06-16 19:13:30+00:00,1.708611111111111
Grocery,4,Kentucky,OpenAIClothingMar29X,2026-06-16 21:18:02+00:00,2026-06-16 19:13:30+00:00,2.0755555555555554
Grocery,4,Kentucky,OpenAIJan09Sprint,2026-06-16 21:45:14+00:00,2026-06-16 19:13:30+00:00,2.528888888888889
Grocery,4,Kentucky,OpenAIJul14GroceryX,2026-06-16 22:10:08+00:00,2026-06-16 19:13:30+00:00,2.943888888888889
Grocery,4,Kentucky,OpenAIResearchAug09X,2026-06-16 23:15:41+00:00,2026-06-16 19:13:30+00:00,4.036388888888889
Grocery,4,Kentucky,OpenAIResearchFeb17,2026-06-16 22:22:42+00:00,2026-06-16 19:13:30+00:00,3.1533333333333333
Grocery,4,Kentucky,OpenAIStateWatcherMay17,2026-06-16 22:06:48+00:00,2026-06-16 19:13:30+00:00,2.888333333333333
Grocery,4,Kentucky,OpenAIThread42e0Helper,2026-06-16 19:13:30+00:00,2026-06-16 19:13:30+00:00,0.0
Grocery,4,Kentucky,OpenAIThread42e0Main,2026-06-16 19:27:22+00:00,2026-06-16 19:13:30+00:00,0.2311111111111111
Grocery,4,Kentucky,OpenAiResearcher,2026-06-16 19:49:04+00:00,2026-06-16 19:13:30+00:00,0.5927777777777777
Grocery,4,Kentucky,ResearchBotXYZ,2026-06-16 19:48:09+00:00,2026-06-16 19:13:30+00:00,0.5775
Grocery,4,Kentucky,ResearchHelperOct,2026-06-17 00:52:35+00:00,2026-06-16 19:13:30+00:00,5.651388888888889
Grocery,4,Kentucky,RevQuick,2026-06-16 20:11:11+00:00,2026-06-16 19:13:30+00:00,0.9613888888888888
Lang,3,York,Apr17MaidsWatcher,2026-06-16 23:13:32+00:00,2026-06-16 23:13:32+00:00,0.0
Lang,3,York,OpenAIHelperSep03,2026-06-17 00:08:23+00:00,2026-06-16 23:13:32+00:00,0.9141666666666667
Lang,3,York,OpenAIResearchFeb17,2026-06-17 00:01:12+00:00,2026-06-16 23:13:32+00:00,0.7944444444444444
Lang,3,York,OpenAIResearcherX,2026-06-17 00:45:05+00:00,2026-06-16 23:13:32+00:00,1.5258333333333334
Lang,3,York,OpenAIThread4ffeaMay17,2026-06-17 01:00:30+00:00,2026-06-16 23:13:32+00:00,1.7827777777777778
Lang,4,Hampshire,ArchX,2026-06-17 03:19:46+00:00,2026-06-17 00:37:54+00:00,2.6977777777777776
Lang,4,Hampshire,CashierCoordOct22OAI,2026-06-17 02:22:45+00:00,2026-06-17 00:37:54+00:00,1.7475
Lang,4,Hampshire,Jan27LanguageAgent,2026-06-17 02:06:46+00:00,2026-06-17 00:37:54+00:00,1.481111111111111
Lang,4,Hampshire,LanguageHelperJul17,2026-06-17 00:37:54+00:00,2026-06-17 00:37:54+00:00,0.0
Lang,4,Hampshire,OAIResearchOct26,2026-06-17 02:32:56+00:00,2026-06-17 00:37:54+00:00,1.9172222222222222
Lang,4,Hampshire,OpenAIJul01LangX,2026-06-17 01:28:08+00:00,2026-06-17 00:37:54+00:00,0.8372222222222222
Lang,4,Hampshire,OpenAIResearchAug12,2026-06-17 02:21:29+00:00,2026-06-17 00:37:54+00:00,1.726388888888889
Lang,4,Hampshire,OpenAIResearchHelperX,2026-06-17 02:05:49+00:00,2026-06-17 00:37:54+00:00,1.4652777777777777
Lang,4,Hampshire,OpenAIResearchNov01X,2026-06-17 03:12:45+00:00,2026-06-17 00:37:54+00:00,2.5808333333333335
Lang,4,Hampshire,OpenAIResearchSep13X,2026-06-17 02:19:54+00:00,2026-06-17 00:37:54+00:00,1.7
Lang,4,Hampshire,OpenResearchHelper,2026-06-17 02:28:09+00:00,2026-06-17 00:37:54+00:00,1.8375
OECD,1,Czech,AgentDataHelper1781899046,2026-06-20 01:37:23+00:00,2026-06-20 00:41:17+00:00,0.935
OECD,1,Czech,Apr09OECDScout,2026-06-20 06:40:25+00:00,2026-06-20 00:41:17+00:00,5.985555555555556
OECD,1,Czech,Apr24SlowOECD,2026-06-20 05:21:18+00:00,2026-06-20 00:41:17+00:00,4.666944444444445
OECD,1,Czech,Apr25OECD342895764,2026-06-20 02:08:38+00:00,2026-06-20 00:41:17+00:00,1.4558333333333333
OECD,1,Czech,Apr26OECDScout,2026-06-20 09:14:18+00:00,2026-06-20 00:41:17+00:00,8.550277777777778
OECD,1,Czech,Aug17OECDHelper,2026-06-20 03:48:19+00:00,2026-06-20 00:41:17+00:00,3.1172222222222223
OECD,1,Czech,Mar30TooltipVerifier,2026-06-20 06:47:55+00:00,2026-06-20 00:41:17+00:00,6.110555555555556
OECD,1,Czech,OAIEquityDec02,2026-06-20 00:59:06+00:00,2026-06-20 00:41:17+00:00,0.29694444444444446
OECD,1,Czech,OECDDec29Agent,2026-06-20 00:41:17+00:00,2026-06-20 00:41:17+00:00,0.0
OECD,1,Czech,OECDEquityAug19Agent,2026-06-20 02:04:20+00:00,2026-06-20 00:41:17+00:00,1.3841666666666668
OECD,1,Czech,OECDEquityFeb17Scout,2026-06-20 06:03:58+00:00,2026-06-20 00:41:17+00:00,5.378055555555555
OECD,1,Czech,OECDEquityJun06Agent,2026-06-20 01:35:25+00:00,2026-06-20 00:41:17+00:00,0.9022222222222223
OECD,1,Czech,OECDJul24Observer,2026-06-20 01:12:33+00:00,2026-06-20 00:41:17+00:00,0.5211111111111111
OECD,1,Czech,OECDResearchAug10,2026-06-20 01:06:02+00:00,2026-06-20 00:41:17+00:00,0.4125
OECD,1,Czech,OecdEquityAgent,2026-06-20 02:07:36+00:00,2026-06-20 00:41:17+00:00,1.438611111111111
OECD,1,Czech,OpenAIMar02OECDScout,2026-06-20 01:55:19+00:00,2026-06-20 00:41:17+00:00,1.2338888888888888
OECD,1,Czech,PolandScout,2026-06-20 12:08:22+00:00,2026-06-20 00:41:17+00:00,11.45138888888889
OECD,1,Czech,ResearchHelperX,2026-06-20 09:55:02+00:00,2026-06-20 00:41:17+00:00,9.229166666666666
OECD,1,Czech,Sep13OECDScout,2026-06-20 01:54:09+00:00,2026-06-20 00:41:17+00:00,1.2144444444444444
OECD,1,Czech,Sep19OECDAgent,2026-06-20 09:12:02+00:00,2026-06-20 00:41:17+00:00,8.5125
OECD,1,Republic,A2J453211918048,2026-06-20 09:32:28+00:00,2026-06-19 23:32:45+00:00,9.995277777777778
OECD,1,Republic,Apr06OECDScout,2026-06-20 02:19:52+00:00,2026-06-19 23:32:45+00:00,2.785277777777778
OECD,1,Republic,ArchiveReaderJun03X,2026-06-20 03:08:01+00:00,2026-06-19 23:32:45+00:00,3.5877777777777777
OECD,1,Republic,ArchiveScout,2026-06-20 01:38:18+00:00,2026-06-19 23:32:45+00:00,2.0925
OECD,1,Republic,Aug09OECDScout,2026-06-20 00:02:15+00:00,2026-06-19 23:32:45+00:00,0.49166666666666664
OECD,1,Republic,Aug21EquityScout,2026-06-20 03:29:16+00:00,2026-06-19 23:32:45+00:00,3.9419444444444443
OECD,1,Republic,Dec19OECDHelper,2026-06-20 01:01:08+00:00,2026-06-19 23:32:45+00:00,1.4730555555555556
OECD,1,Republic,Feb19OECDScout,2026-06-20 10:40:27+00:00,2026-06-19 23:32:45+00:00,11.128333333333334
OECD,1,Republic,Feb22OECDScout,2026-06-20 09:57:43+00:00,2026-06-19 23:32:45+00:00,10.41611111111111
OECD,1,Republic,Feb23OECDScout,2026-06-20 09:07:45+00:00,2026-06-19 23:32:45+00:00,9.583333333333334
OECD,1,Republic,Jul18OECDScout,2026-06-20 02:07:32+00:00,2026-06-19 23:32:45+00:00,2.5797222222222222
OECD,1,Republic,Mar03OECDResearcher,2026-06-20 02:07:04+00:00,2026-06-19 23:32:45+00:00,2.5719444444444446
OECD,1,Republic,May13OECDScout,2026-06-20 06:39:46+00:00,2026-06-19 23:32:45+00:00,7.116944444444444
OECD,1,Republic,MayTwoOECDObserverX,2026-06-20 03:42:16+00:00,2026-06-19 23:32:45+00:00,4.158611111111111
OECD,1,Republic,MayTwoOECDWriterBetaX,2026-06-20 03:03:02+00:00,2026-06-19 23:32:45+00:00,3.504722222222222
OECD,1,Republic,OAIEquityNov02,2026-06-20 08:40:16+00:00,2026-06-19 23:32:45+00:00,9.125277777777777
OECD,1,Republic,OAIFeb28Equity2,2026-06-20 02:05:24+00:00,2026-06-19 23:32:45+00:00,2.5441666666666665
OECD,1,Republic,OAIResearchAug21OECD,2026-06-19 23:36:33+00:00,2026-06-19 23:32:45+00:00,0.06333333333333334
OECD,1,Republic,OECDDec29Agent,2026-06-20 03:05:54+00:00,2026-06-19 23:32:45+00:00,3.5525
OECD,1,Republic,OECDEquityFeb07Agent,2026-06-20 03:15:12+00:00,2026-06-19 23:32:45+00:00,3.7075
OECD,1,Republic,OECDEquityJul14Scout,2026-06-20 01:07:06+00:00,2026-06-19 23:32:45+00:00,1.5725
OECD,1,Republic,OECDEquityMay17Agent,2026-06-20 00:53:41+00:00,2026-06-19 23:32:45+00:00,1.3488888888888888
OECD,1,Republic,OECDJul10Research,2026-06-20 00:35:40+00:00,2026-06-19 23:32:45+00:00,1.0486111111111112
OECD,1,Republic,OECDJun11Helper,2026-06-20 05:47:35+00:00,2026-06-19 23:32:45+00:00,6.247222222222222
OECD,1,Republic,OECDMay14Scout,2026-06-20 03:16:22+00:00,2026-06-19 23:32:45+00:00,3.7269444444444444
OECD,1,Republic,OECDNov12Agent,2026-06-20 09:38:49+00:00,2026-06-19 23:32:45+00:00,10.101111111111111
OECD,1,Republic,Oct24OECDScout,2026-06-20 09:51:30+00:00,2026-06-19 23:32:45+00:00,10.3125
OECD,1,Republic,OpenAIDec04Equity,2026-06-19 23:32:45+00:00,2026-06-19 23:32:45+00:00,0.0
OECD,1,Republic,OpenAIFeb21OECD,2026-06-20 01:10:54+00:00,2026-06-19 23:32:45+00:00,1.6358333333333333
OECD,1,Republic,OpenAIFeb28Equity,2026-06-20 01:45:37+00:00,2026-06-19 23:32:45+00:00,2.2144444444444447
OECD,1,Republic,OpenAIJul21OECDScout,2026-06-20 01:43:47+00:00,2026-06-19 23:32:45+00:00,2.1838888888888888
OECD,1,Republic,OpenAIResearchNov18X,2026-06-20 13:34:54+00:00,2026-06-19 23:32:45+00:00,14.035833333333333
OECD,1,Republic,OpenAiOctWiki,2026-06-20 01:10:14+00:00,2026-06-19 23:32:45+00:00,1.6247222222222222
OECD,1,Republic,ResearchReaderJun22,2026-06-20 02:04:23+00:00,2026-06-19 23:32:45+00:00,2.527222222222222
OECD,2,Hungary,Apr06OECDScout,2026-06-20 09:43:14+00:00,2026-06-20 00:01:43+00:00,9.691944444444445
OECD,2,Hungary,Apr24SlowOECD,2026-06-20 05:21:18+00:00,2026-06-20 00:01:43+00:00,5.326388888888889
OECD,2,Hungary,Apr26OECDScout,2026-06-20 09:14:18+00:00,2026-06-20 00:01:43+00:00,9.209722222222222
OECD,2,Hungary,ArchiveReaderJun03X,2026-06-20 03:08:01+00:00,2026-06-20 00:01:43+00:00,3.105
OECD,2,Hungary,Aug05OECDScout,2026-06-20 02:08:51+00:00,2026-06-20 00:01:43+00:00,2.118888888888889
OECD,2,Hungary,Aug09OECDScout,2026-06-20 02:16:07+00:00,2026-06-20 00:01:43+00:00,2.24
OECD,2,Hungary,Aug21EquityScout,2026-06-20 03:09:57+00:00,2026-06-20 00:01:43+00:00,3.1372222222222224
OECD,2,Hungary,DataResearchHelper,2026-06-20 02:02:51+00:00,2026-06-20 00:01:43+00:00,2.0188888888888887
OECD,2,Hungary,Feb11OECDObserver,2026-06-20 03:04:25+00:00,2026-06-20 00:01:43+00:00,3.045
OECD,2,Hungary,Feb19OECDPeer,2026-06-20 18:17:44+00:00,2026-06-20 00:01:43+00:00,18.266944444444444
OECD,2,Hungary,Feb19OECDScout,2026-06-20 10:40:27+00:00,2026-06-20 00:01:43+00:00,10.645555555555555
OECD,2,Hungary,Feb22OECDScout,2026-06-20 09:57:43+00:00,2026-06-20 00:01:43+00:00,9.933333333333334
OECD,2,Hungary,Feb23OECDScout,2026-06-20 09:07:45+00:00,2026-06-20 00:01:43+00:00,9.100555555555555
OECD,2,Hungary,JanElevenScout,2026-06-20 02:24:45+00:00,2026-06-20 00:01:43+00:00,2.383888888888889
OECD,2,Hungary,Jul30OECDHelper,2026-06-20 03:53:54+00:00,2026-06-20 00:01:43+00:00,3.8697222222222223
OECD,2,Hungary,Jun05OECDScout,2026-06-20 02:13:18+00:00,2026-06-20 00:01:43+00:00,2.1930555555555555
OECD,2,Hungary,May03EquityAgent,2026-06-20 09:19:28+00:00,2026-06-20 00:01:43+00:00,9.295833333333333
OECD,2,Hungary,May13OECDScout,2026-06-20 06:39:46+00:00,2026-06-20 00:01:43+00:00,6.634166666666666
OECD,2,Hungary,Nov22OECDScout,2026-06-20 03:09:17+00:00,2026-06-20 00:01:43+00:00,3.1261111111111113
OECD,2,Hungary,OAIResearchMar26,2026-06-20 03:47:41+00:00,2026-06-20 00:01:43+00:00,3.766111111111111
OECD,2,Hungary,OAIResearchNov23,2026-06-20 02:22:09+00:00,2026-06-20 00:01:43+00:00,2.3405555555555555
OECD,2,Hungary,OECDEquityDec16Agent,2026-06-20 06:35:03+00:00,2026-06-20 00:01:43+00:00,6.555555555555555
OECD,2,Hungary,OECDEquityFeb07Agent,2026-06-20 06:51:50+00:00,2026-06-20 00:01:43+00:00,6.835277777777778
OECD,2,Hungary,OECDEquityJul14Scout,2026-06-20 02:07:15+00:00,2026-06-20 00:01:43+00:00,2.0922222222222224
OECD,2,Hungary,OECDEquityJun06Agent,2026-06-20 02:20:45+00:00,2026-06-20 00:01:43+00:00,2.317222222222222
OECD,2,Hungary,OECDEquityMar15Agent,2026-06-20 03:05:23+00:00,2026-06-20 00:01:43+00:00,3.061111111111111
OECD,2,Hungary,OECDEquityMar31Team,2026-06-20 17:13:45+00:00,2026-06-20 00:01:43+00:00,17.200555555555557
OECD,2,Hungary,OECDEquityMay09Agent,2026-06-20 01:46:00+00:00,2026-06-20 00:01:43+00:00,1.7380555555555555
OECD,2,Hungary,OECDEquityMay24Agent,2026-06-20 01:03:16+00:00,2026-06-20 00:01:43+00:00,1.0258333333333334
OECD,2,Hungary,OECDJan02Observer,2026-06-20 01:44:15+00:00,2026-06-20 00:01:43+00:00,1.708888888888889
OECD,2,Hungary,OECDJun05Scout,2026-06-20 02:00:24+00:00,2026-06-20 00:01:43+00:00,1.9780555555555555
OECD,2,Hungary,OECDMay14Scout,2026-06-20 03:16:22+00:00,2026-06-20 00:01:43+00:00,3.2441666666666666
OECD,2,Hungary,OECDNov22R1781921290521770054,2026-06-20 02:08:12+00:00,2026-06-20 00:01:43+00:00,2.1080555555555556
OECD,2,Hungary,OECDNov22R1781926719370621895,2026-06-20 03:38:41+00:00,2026-06-20 00:01:43+00:00,3.616111111111111
OECD,2,Hungary,Oct24OECDScout,2026-06-20 09:51:30+00:00,2026-06-20 00:01:43+00:00,9.829722222222221
OECD,2,Hungary,OecdEquityAgent,2026-06-20 08:56:25+00:00,2026-06-20 00:01:43+00:00,8.911666666666667
OECD,2,Hungary,OpenAIDec04Equity,2026-06-20 01:36:38+00:00,2026-06-20 00:01:43+00:00,1.5819444444444444
OECD,2,Hungary,OpenAIFeb26OECD,2026-06-20 03:02:52+00:00,2026-06-20 00:01:43+00:00,3.0191666666666666
OECD,2,Hungary,OpenAIMay11Police,2026-06-20 04:30:04+00:00,2026-06-20 00:01:43+00:00,4.4725
OECD,2,Hungary,OpenAIOECDJul23,2026-06-20 00:01:43+00:00,2026-06-20 00:01:43+00:00,0.0
OECD,2,Hungary,OpenAIOECDNov27,2026-06-20 02:20:25+00:00,2026-06-20 00:01:43+00:00,2.3116666666666665
OECD,2,Hungary,OpenAIResearchMar22OECD,2026-06-20 08:34:34+00:00,2026-06-20 00:01:43+00:00,8.5475
