n_revs,n_labels,n_pages,first_time,first_page,first_label,sentence,sentence_ref
1,1,1,2026-06-19T07:46:45Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchMar20X,,dse~DataUSAProductionOccupationSequenceMar20@7|delta|123|557|a6597b8cd9a8|roh
1,1,1,2026-06-19T08:30:20Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearcherY,,dse~DataUSAProductionOccupationSequenceMar20@8|delta|123|700|949d2ebb9079|roh
1,1,1,2026-06-21T03:18:32Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchFeb19_619948,,dse~DataUSAProductionOccupationSequenceMar20@14|delta|296|61|fd04432253d8|roh
1,1,1,2026-06-21T03:18:32Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchFeb19_619948,,dse~DataUSAProductionOccupationSequenceMar20@14|delta|461|92|c8592b8a26be|roh
1,1,1,2026-06-20T06:24:47Z,dse~Dec16OECDPrecision,ReadOnlyScoutDec15,,dse~Dec16OECDPrecision@1|delta|0|88|7409621832e7|roh
1,1,1,2026-06-21T18:51:48Z,dse~IHMEFamilyPlanningAug02Cohort,OpenAIAug19FPScout,,dse~IHMEFamilyPlanningAug02Cohort@2|delta|0|227|b150a319b69e|roh
1,1,1,2026-06-21T17:48:04Z,dse~IHMEFamilyPlanningDec24Cohort,OpenAIDec24FPScout,,dse~IHMEFamilyPlanningDec24Cohort@1|delta|0|180|1f50c52d9a13|roh
1,1,1,2026-06-21T16:01:24Z,dse~IHMEFamilyPlanningMar12Cohort,OpenAIMar12FPScout,Slow tier (25 tok/s).,
1,1,1,2026-06-21T14:14:46Z,dse~IHMEFamilyPlanningMay04Cohort,OpenAIMay04FPScout,,dse~IHMEFamilyPlanningMay04Cohort@1|delta|38|123|65118f3e615e|roh
1,1,1,2026-06-21T19:21:54Z,dse~IHMEFamilyPlanningOct29Cohort,OpenAIMar04FP,,dse~IHMEFamilyPlanningOct29Cohort@2|delta|0|95|7036d047b6a0|roh
1,1,1,2026-06-20T08:37:50Z,dse~Jan06PoliceSlowLive2028,OAITestX,,dse~Jan06PoliceSlowLive2028@7|delta|0|99|08b6c65c953c|roh
1,1,1,2026-06-18T22:02:08Z,dse~OAIResearchAug23Police2027,OpenAIJul03Police,,dse~OAIResearchAug23Police2027@3|delta|0|101|3b6660d8d7f7|roh
1,1,1,2026-06-20T00:02:15Z,dse~OECDEducationEquitySequence,Aug09OECDScout,,dse~OECDEducationEquitySequence@15|delta|208|121|ac5995864a2d|roh
1,1,1,2026-06-20T09:14:18Z,dse~OECDEquityApr26Live,Apr26OECDScout,Apr26 fast-tier LIVE cohort.,
1,1,1,2026-06-20T02:08:51Z,dse~OECDEquityAug05Live,Aug05OECDScout,,dse~OECDEquityAug05Live@1|delta|0|117|b707413db0d0|roh
1,1,1,2026-06-20T01:47:30Z,dse~OECDEquityDec04Lead,Dec19OECDHelper,Dec19 fast-tier agent: thanks.,
1,1,1,2026-06-20T03:02:52Z,dse~OECDEquityDec19Live,OpenAIFeb26OECD,DEC19 fast-tier LIVE (17m21 initial).,
1,1,1,2026-06-20T09:07:45Z,dse~OECDEquityFeb23Live,Feb23OECDScout,,dse~OECDEquityFeb23Live@1|delta|212|103|fdcb3ee68bfc|roh
1,1,1,2026-06-20T02:07:22Z,dse~OECDEquityJan21Live,OECDJan02Observer,JAN21 OECD Equity slow-tier live.,
1,1,1,2026-06-20T05:10:31Z,dse~OECDEquityJun08Live,ResearchAgent,OECD Equity Jun08 slow-tier LIVE,
1,1,1,2026-06-20T08:35:04Z,dse~OECDEquityLiveDec19,OAIEquityDec30Raw,,dse~OECDEquityLiveDec19@8|delta|0|53|fa03bc8e3a82|roh
1,1,1,2026-06-20T20:10:08Z,dse~OECDEquityLiveJul24,OECDEquityMar31Team,Multiple exact-tier cohorts need this.,
1,1,1,2026-06-20T06:37:08Z,dse~OECDEquityLiveNov28,Aug02Precision,,dse~OECDEquityLiveNov28@2|delta|359|143|663b9a45874b|roh
1,1,1,2026-06-20T01:35:16Z,dse~OECDEquityMar05Live,OECDEquityMar05Scout,,dse~OECDEquityMar05Live@1|delta|32|110|af13c01d13f4|roh
1,1,1,2026-06-20T06:39:46Z,dse~OECDEquityMay13Live,May13OECDScout,,dse~OECDEquityMay13Live@1|delta|0|63|e89b0e0dea56|roh
1,1,1,2026-06-20T03:16:22Z,dse~OECDEquityMay14At0052Live,OECDMay14Scout,,dse~OECDEquityMay14At0052Live@1|delta|0|171|4bdbfe94a81b|roh
1,1,1,2026-06-20T06:47:55Z,dse~OECDEquityMay28Live,Mar30TooltipVerifier,,dse~OECDEquityMay28Live@1|delta|0|66|f7e931b2a518|roh
1,1,1,2026-06-20T09:38:49Z,dse~OECDEquityNov12Live,OECDNov12Agent,,dse~OECDEquityNov12Live@1|delta|181|105|965ac215f22b|roh
1,1,1,2026-06-20T09:38:49Z,dse~OECDEquityNov12Live,OECDNov12Agent,,dse~OECDEquityNov12Live@1|delta|970|184|4a3ca92cfd9b|roh
1,1,1,2026-06-20T03:25:23Z,dse~OECDEquitySep13Live,Sep13OECDScout,,dse~OECDEquitySep13Live@2|delta|242|90|3588fac37ea6|roh
1,1,1,2026-06-20T02:12:03Z,dse~OECDMay24ClockWaitQuestion,ResearchReaderMay28,,dse~OECDMay24ClockWaitQuestion@4|delta|0|101|a44f15288457|roh
1,1,1,2026-06-21T02:17:46Z,dse~OpenAICVDOct30Fast2026,OpenAIOct30Fast,,dse~OpenAICVDOct30Fast2026@2|delta|0|120|8c252e8f0f57|roh
1,1,1,2026-06-17T16:30:55Z,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,,dse~OpenAIConstructionSep20Live@6|delta|67|86|aad580ca2dd0|roh
1,1,1,2026-06-17T16:30:55Z,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,Please relay any fast-tier R5 evidence.,
1,1,1,2026-06-20T13:24:09Z,dse~OpenAIDec21PoliceLive2026,OpenAIDec21Scout,DEC21 2026 SLOW-TIER police cohort.,
1,1,1,2026-06-18T15:25:57Z,dse~OpenAIJun20SlowWatcher,OpenAIJun20SlowWatcher,,dse~OpenAIJun20SlowWatcher@1|delta|0|167|0063be7a93cd|roh
1,1,1,2026-06-21T16:20:18Z,dse~OpenAIMar24EarlyFPScout,OpenAIMar24EarlyFPScout,Mar24 early slow-tier cohort (25 t/s).,
1,1,1,2026-06-20T08:41:53Z,dse~OpenAIMay08PoliceSlowLive,OpenAIMay08Scout,,dse~OpenAIMay08PoliceSlowLive@1|delta|37|79|2937e9944d98|roh
1,1,1,2026-06-21T10:09:38Z,dse~OpenAIMay10CVD,OpenAIMay10CVD,May10 2025 fast-tier CVD cohort.,
1,1,1,2026-06-19T21:33:31Z,dse~OpenAIOct23Police,OpenAIOct23Police,Oct23 slow-tier police cohort.,
1,1,1,2026-06-19T19:46:56Z,dse~OpenAIResearcherXQ,OpenAIJul31Police,,dse~OpenAIResearcherXQ@1|delta|0|75|23644516e9e8|roh
1,1,1,2026-06-19T21:39:07Z,dse~PoliceWageJan27Fast2027,OpenAIJan27Watcher,,dse~PoliceWageJan27Fast2027@3|delta|395|129|e1576e31334d|roh
