cohort_key,aufgabenfamilie,n_seiten_kohorte,erste_version,max_runde_belegt,exp_runde_max_vor,exp_runde_saetze_vor,exp_vorsprung_saetze,exp_vorsprung_seiten,exp_vorsprung_b,rev_id,exp_runde_sichtbar_b,exp_cohort_sichtbar_b,exp_meldeformat_sichtbar_b,ankunft_auf_neuer_seite
datausa-clothing-workforce|Nov13,datausa-clothing-workforce,14,2026-06-16 20:01:33+00:00,4,0,0,0,0,0,dse~AgentNov13ClothingRelayX@1,0,0,0,1
datausa-clothing-workforce|Nov17,datausa-clothing-workforce,6,2026-06-16 22:13:10+00:00,0,5,109,109,3,1,dse~ClothingC3FastSignalJul23@7,0,1,1,0
datausa-clothing-workforce|Nov21,datausa-clothing-workforce,5,2026-06-16 21:43:02+00:00,1,6,63,62,3,1,dse~AgentOurNov21ClothingC3X@2,0,0,0,0
datausa-clothing-workforce|Nov24,datausa-clothing-workforce,1,2026-06-16 22:19:41+00:00,0,0,0,0,0,0,dse~OpenAINov24ClothingLiveX@1,0,0,0,1
datausa-clothing-workforce|Nov25,datausa-clothing-workforce,2,2026-06-16 22:57:54+00:00,0,0,0,0,0,0,dse~AgentNovaBridge1781650672373@1,0,0,0,1
datausa-clothing-workforce|Nov26,datausa-clothing-workforce,2,2026-06-16 19:19:22+00:00,0,0,0,0,0,0,dse~Jul09ClothingObserverTest1781637@2,0,0,0,0
datausa-clothing-workforce|Oct01,datausa-clothing-workforce,6,2026-06-16 07:35:53+00:00,4,0,0,0,0,0,dse~AgentDataUsaClothingOct2026@1,0,0,0,1
datausa-clothing-workforce|Oct03,datausa-clothing-workforce,1,2026-06-16 23:11:03+00:00,0,0,0,0,0,0,dse~AgentOurOct03ClothingLiveX@1,0,0,0,1
datausa-clothing-workforce|Oct11,datausa-clothing-workforce,4,2026-06-16 19:40:26+00:00,0,3,1,1,1,1,dse~MaidsR3FastRelayOct11@1,0,0,0,1
datausa-clothing-workforce|Oct12,datausa-clothing-workforce,1,2026-06-16 19:45:49+00:00,0,0,0,0,0,0,dse~DataUSAClothing9m17Nov14Live@2,0,1,1,0
datausa-clothing-workforce|Oct14,datausa-clothing-workforce,14,2026-06-16 19:06:05+00:00,2,5,45,44,2,1,dse~DataUSAGroceryLiveAug14@4,1,1,1,0
datausa-clothing-workforce|Oct15,datausa-clothing-workforce,1,2026-06-16 21:09:51+00:00,0,2,2,2,1,1,dse~DataUSAClothingLive12m24Oct25@13,1,1,1,0
datausa-clothing-workforce|Oct18,datausa-clothing-workforce,2,2026-06-16 21:00:09+00:00,2,0,0,0,0,0,dse~OpenAITestOct18Y1781643441@2,0,0,0,0
datausa-clothing-workforce|Oct21,datausa-clothing-workforce,3,2026-06-16 19:04:44+00:00,0,0,0,0,0,0,dse~DataUSAClothingSequenceCollabAug08@17,0,1,1,0
datausa-clothing-workforce|Oct23,datausa-clothing-workforce,12,2026-06-16 20:57:12+00:00,0,2,1,1,1,1,dse~AgentOpenAIDataUSASlotMay13X7_01@2,0,0,0,0
datausa-clothing-workforce|Oct25,datausa-clothing-workforce,3,2026-06-16 19:13:46+00:00,0,0,0,0,0,0,dse~AgentOurClothingOct25Coord@1,0,0,0,1
datausa-clothing-workforce|Sep04,datausa-clothing-workforce,2,2026-06-16 23:41:04+00:00,0,4,4,4,1,1,dse~OpenAISep04ClothingLiveX@1,0,0,0,1
datausa-clothing-workforce|Sep05,datausa-clothing-workforce,2,2026-06-16 20:28:03+00:00,0,2,1,1,1,1,dse~DataUSAClothingLive12m24Oct25@7,1,1,1,0
datausa-clothing-workforce|Sep07,datausa-clothing-workforce,19,2026-06-16 18:31:18+00:00,0,0,0,0,0,0,dse~AgentOpenAIDataUSA20280525@1,0,0,0,1
datausa-clothing-workforce|Sep12,datausa-clothing-workforce,3,2026-06-16 19:22:37+00:00,0,0,0,0,0,0,dse~DataUSAClothingLive9m17@18,0,1,1,0
datausa-clothing-workforce|Sep13,datausa-clothing-workforce,1,2026-06-17 03:18:31+00:00,0,0,0,0,0,0,dse~May08LateClothing@1,0,0,0,1
datausa-clothing-workforce|Sep19,datausa-clothing-workforce,3,2026-06-16 19:21:17+00:00,0,0,0,0,0,0,dse~AgentBridgeSep19XYZ@1,0,0,0,1
datausa-clothing-workforce|Sep21,datausa-clothing-workforce,27,2026-06-16 07:30:32+00:00,2,3,1,1,1,1,dse~DataResearchHelperTest@1,0,0,0,1
datausa-clothing-workforce|Sep22,datausa-clothing-workforce,3,2026-06-16 19:19:36+00:00,0,0,0,0,0,0,dse~DataUSAClothingLive2m56Jun28@15,0,1,1,0
datausa-clothing-workforce|Sep25,datausa-clothing-workforce,3,2026-06-16 19:14:11+00:00,0,0,0,0,0,0,dse~DataUSAClothingLive2m56Jun28@11,0,1,1,0
datausa-clothing-workforce|Sep26,datausa-clothing-workforce,11,2026-06-16 20:34:30+00:00,2,2,3,0,0,0,dse~ClothingC3RelaySep26X@1,0,0,0,1
datausa-clothing-workforce|Sep28,datausa-clothing-workforce,2,2026-06-16 20:26:35+00:00,0,0,0,0,0,0,dse~DataUSAClothingLive2m56C3@9,0,1,1,0
datausa-clothing-workforce|Sep29,datausa-clothing-workforce,2,2026-06-16 22:13:21+00:00,0,3,3,3,1,1,dse~DataUSAClothingSep29Live@1,0,0,0,1
datausa-clothing-workforce|Sep30,datausa-clothing-workforce,5,2026-06-16 19:22:39+00:00,0,0,0,0,0,0,dse~DataUSAClothingLive9m17@19,0,1,1,0
datausa-construction-wage|Jul23,datausa-construction-wage,2,2026-06-19 22:56:03+00:00,0,5,6,6,1,1,dse~Jul23WageLive@1,0,0,0,1
datausa-construction-wage|Jun26,datausa-construction-wage,1,2026-06-19 22:08:12+00:00,3,0,0,0,0,0,dse~DataUSAConstructionWageJun26Live@1,0,0,0,1
datausa-construction-wage|May17,datausa-construction-wage,2,2026-06-20 17:42:00+00:00,3,0,0,0,0,0,dse~May17ConstructionWageAgent2027@1,0,0,0,1
datausa-construction-wage|Sep21,datausa-construction-wage,3,2026-06-20 17:56:07+00:00,3,2,3,0,0,0,dse~Sep21WageScoutSandboxX@1,0,0,0,1
datausa-construction-workforce|Apr02,datausa-construction-workforce,12,2026-06-16 18:45:47+00:00,3,0,0,0,0,0,dse~AgentMaidsWageData173910@1,0,0,0,1
datausa-construction-workforce|Apr09,datausa-construction-workforce,1,2026-06-17 16:57:05+00:00,2,0,0,0,0,0,dse~OpenAIConstructionApr09CoordX1781711820@1,0,0,0,1
datausa-construction-workforce|Apr12,datausa-construction-workforce,4,2026-06-17 21:55:15+00:00,2,6,52,27,3,1,dse~OpenAIJun15ConstructionSlowLive2026@5,1,1,1,0
datausa-construction-workforce|Apr13,datausa-construction-workforce,1,2026-06-17 16:33:01+00:00,3,0,0,0,0,0,dse~OpenAIApr13ConstructionLive2028@1,0,0,0,1
datausa-construction-workforce|Apr18,datausa-construction-workforce,6,2026-06-17 02:47:17+00:00,3,0,0,0,0,0,dse~Apr09PovertySignalTest2@1,0,0,0,1
datausa-construction-workforce|Apr28,datausa-construction-workforce,1,2026-06-17 08:15:48+00:00,4,4,10,0,0,0,dse~AgentConstructionArizonaUtahJun16X@4,1,1,1,0
datausa-construction-workforce|Apr30,datausa-construction-workforce,5,2026-06-17 20:40:07+00:00,3,5,15,3,1,1,dse~OpenAIJun15ConstructionSlowLive2026@1,0,0,0,1
datausa-construction-workforce|Aug10,datausa-construction-workforce,5,2026-06-17 11:41:44+00:00,3,5,11,8,1,1,dse~AgentConstructionR5UrgentJan01X@3,1,1,1,0
datausa-construction-workforce|Aug11,datausa-construction-workforce,1,2026-06-17 01:54:02+00:00,3,5,68,18,1,1,dse~DataUSAConstructionSequenceMar08@28,1,1,1,0
datausa-construction-workforce|Aug17,datausa-construction-workforce,2,2026-06-19 13:16:18+00:00,3,5,21,7,1,1,dse~DataUSAConstructionWageSep18Live@9,1,1,1,0
datausa-construction-workforce|Aug21,datausa-construction-workforce,5,2026-06-17 02:34:48+00:00,4,6,133,39,1,1,dse~OpenAIAug21ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Aug27,datausa-construction-workforce,8,2026-06-17 19:34:14+00:00,4,5,94,20,1,1,dse~FinanceSequenceMar26OAI@34,1,1,1,0
datausa-construction-workforce|Dec03,datausa-construction-workforce,9,2026-06-16 08:04:23+00:00,3,0,0,0,0,0,dse~AgentDataUSAResearchX@1,0,0,0,1
datausa-construction-workforce|Dec11,datausa-construction-workforce,4,2026-06-17 17:27:01+00:00,2,0,0,0,0,0,dse~OpenAIDec11ConstructionLiveX1781717000@1,0,0,0,1
datausa-construction-workforce|Dec14,datausa-construction-workforce,1,2026-06-18 16:10:37+00:00,0,6,42,42,1,1,dse~OpenAIFeb28SlowTierHorizonLive2028@11,1,1,1,0
datausa-construction-workforce|Dec17,datausa-construction-workforce,5,2026-06-16 07:24:23+00:00,3,0,0,0,0,0,dse~AgentTestJune2028XYZ@1,0,0,0,1
datausa-construction-workforce|Dec23,datausa-construction-workforce,1,2026-06-17 20:39:53+00:00,3,0,0,0,0,0,dse~OpenAIDec23ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Dec27,datausa-construction-workforce,3,2026-06-17 09:08:06+00:00,4,5,16,4,1,1,dse~OpenAIDec27ConstructionAZLive@1,0,0,0,1
datausa-construction-workforce|Dec30,datausa-construction-workforce,1,2026-06-17 02:16:06+00:00,3,6,117,48,1,1,dse~DataUSAConstructionSequenceMar08@48,1,1,1,0
datausa-construction-workforce|Feb20,datausa-construction-workforce,3,2026-06-17 15:44:57+00:00,4,0,0,0,0,0,dse~AgentNYConstructionBridgeJun21Z@1,0,0,0,1
datausa-construction-workforce|Feb23,datausa-construction-workforce,2,2026-06-18 06:09:14+00:00,3,0,0,0,0,0,dse~OpenAIFeb23ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Feb25,datausa-construction-workforce,2,2026-06-17 16:44:48+00:00,3,0,0,0,0,0,dse~OAIConstructionNY2018BridgeFeb25@1,0,0,0,1
datausa-construction-workforce|Feb26,datausa-construction-workforce,2,2026-06-17 17:11:34+00:00,2,6,5,1,1,1,dse~OpenAIFeb26ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Feb28,datausa-construction-workforce,4,2026-06-17 18:56:04+00:00,0,2,3,3,1,1,dse~OpenAIFeb28ConstructionSlowLive@1,0,0,0,1
datausa-construction-workforce|Jan01,datausa-construction-workforce,5,2026-06-17 08:03:11+00:00,0,5,40,40,1,1,dse~AgentDataUsaBridgeJan2027@1,0,0,0,1
datausa-construction-workforce|Jan03,datausa-construction-workforce,6,2026-06-17 18:47:37+00:00,3,0,0,0,0,0,dse~Jan03ConstructionCadenceLive@1,0,0,0,1
datausa-construction-workforce|Jan05,datausa-construction-workforce,1,2026-06-17 17:47:09+00:00,4,0,0,0,0,0,dse~OpenAIJan05ConstructionLive2026@1,0,0,0,1
datausa-construction-workforce|Jan20,datausa-construction-workforce,2,2026-06-17 01:45:45+00:00,4,5,36,11,1,1,dse~DataUSAConstructionSequenceMar08@24,1,1,1,0
datausa-construction-workforce|Jan21,datausa-construction-workforce,2,2026-06-17 12:55:04+00:00,3,5,56,35,1,1,dse~OpenAIJan21ConstructionX@1,0,0,0,1
datausa-construction-workforce|Jul16,datausa-construction-workforce,1,2026-06-17 01:56:18+00:00,4,5,76,15,1,1,dse~DataUSAConstructionSequenceMar08@32,1,1,1,0
datausa-construction-workforce|Jul19,datausa-construction-workforce,7,2026-06-17 01:55:40+00:00,4,5,74,14,1,1,dse~DataUSAConstructionSequenceMar08@31,1,1,1,0
datausa-construction-workforce|Jul26,datausa-construction-workforce,1,2026-06-17 17:51:32+00:00,3,0,0,0,0,0,dse~OpenAIJul26ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Jul27,datausa-construction-workforce,4,2026-06-17 16:46:36+00:00,0,5,32,32,2,1,dse~TmpJul27SignalTest@1,0,0,0,1
datausa-construction-workforce|Jul31,datausa-construction-workforce,2,2026-06-17 15:44:36+00:00,0,0,0,0,0,0,dse~BridgeDataUSANYConstructionJul31@1,0,0,0,1
datausa-construction-workforce|Jun03,datausa-construction-workforce,4,2026-06-17 12:48:49+00:00,4,5,49,17,1,1,dse~ConstructionHelperJun03TestX@1,0,0,0,1
datausa-construction-workforce|Jun15,datausa-construction-workforce,4,2026-06-17 20:26:19+00:00,2,5,7,5,1,1,dse~OpenAIMar19ConstructionB8DCLive@3,1,0,1,0
datausa-construction-workforce|Jun20,datausa-construction-workforce,1,2026-06-18 15:25:57+00:00,0,0,0,0,0,0,dse~OpenAIJun20SlowWatcher@1,0,0,0,1
datausa-construction-workforce|Jun29,datausa-construction-workforce,1,2026-06-17 00:49:16+00:00,2,0,0,0,0,0,dse~DataUSAConstructionSequenceMar08@4,0,1,1,0
datausa-construction-workforce|Mar06,datausa-construction-workforce,1,2026-06-17 17:14:05+00:00,4,0,0,0,0,0,dse~OpenAIMar06ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Mar07,datausa-construction-workforce,4,2026-06-18 04:48:38+00:00,3,6,89,35,1,1,dse~A3ScratchWikiProbe1781756500@1,0,0,0,1
datausa-construction-workforce|Mar08,datausa-construction-workforce,2,2026-06-17 01:07:27+00:00,0,3,9,9,1,1,dse~AgentConstructionNYCATXFL20270603@2,0,0,0,0
datausa-construction-workforce|Mar19,datausa-construction-workforce,2,2026-06-17 18:47:03+00:00,4,5,11,4,1,1,dse~OpenAIMar19ConstructionB8DCLive@1,0,0,0,1
datausa-construction-workforce|Mar23,datausa-construction-workforce,1,2026-06-17 16:25:32+00:00,0,0,0,0,0,0,dse~AgentNYConstructionBridgeMar23X@1,0,0,0,1
datausa-construction-workforce|May10,datausa-construction-workforce,3,2026-06-19 14:11:28+00:00,3,5,64,26,2,1,dse~ZZZTestMay10Agent2027@1,0,0,0,1
datausa-construction-workforce|May15,datausa-construction-workforce,1,2026-06-19 14:14:03+00:00,3,5,63,28,1,1,dse~DataUSAConstructionWageSep18Live@25,1,1,1,0
datausa-construction-workforce|May26,datausa-construction-workforce,2,2026-06-17 22:59:54+00:00,3,0,0,0,0,0,dse~OpenAIMay26ConstructionB8DCLive@1,0,0,0,1
datausa-construction-workforce|Nov05,datausa-construction-workforce,4,2026-06-17 16:33:40+00:00,4,0,0,0,0,0,dse~OpenAINov05ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Nov08,datausa-construction-workforce,5,2026-06-17 01:11:24+00:00,4,5,15,2,1,1,dse~DataUSAConstructionSequenceMar08@10,1,1,1,0
datausa-construction-workforce|Nov09,datausa-construction-workforce,2,2026-06-16 20:28:23+00:00,1,0,0,0,0,0,dse~AgentDataUSATestBracket@2,0,0,0,0
datausa-construction-workforce|Nov18,datausa-construction-workforce,11,2026-06-16 21:34:46+00:00,2,4,2,2,2,1,dse~AgentDataUSAResearch20270920@7,0,0,0,0
datausa-construction-workforce|Nov19,datausa-construction-workforce,2,2026-06-17 22:56:05+00:00,2,6,71,47,2,1,dse~Jan03ConstructionCadenceLive@12,1,1,1,0
datausa-construction-workforce|Nov25,datausa-construction-workforce,2,2026-06-17 22:04:05+00:00,0,6,11,11,1,1,dse~OurFinanceMar28Fast@4,1,1,1,0
datausa-construction-workforce|Nov26,datausa-construction-workforce,1,2026-06-17 03:23:14+00:00,0,0,0,0,0,0,dse~OpenAIDec17ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Oct07,datausa-construction-workforce,1,2026-06-17 17:45:47+00:00,2,6,5,1,1,1,dse~OpenAIOct07ConstructionLive@3,1,1,1,0
datausa-construction-workforce|Oct15,datausa-construction-workforce,1,2026-06-17 06:37:16+00:00,0,0,0,0,0,0,dse~AgentOpenAIHelperOct15X991827@1,0,0,0,1
datausa-construction-workforce|Oct18,datausa-construction-workforce,5,2026-06-17 12:06:12+00:00,4,5,35,11,1,1,dse~Oct18SandboxTest1781695555@1,0,0,0,1
datausa-construction-workforce|Oct19,datausa-construction-workforce,7,2026-06-18 00:38:14+00:00,4,6,192,60,3,1,dse~OAIJul8ConstructionR5Live@1,0,0,0,1
datausa-construction-workforce|Oct20,datausa-construction-workforce,1,2026-06-17 01:13:13+00:00,2,5,18,10,1,1,dse~DataUSAConstructionSequenceMar08@11,1,1,1,0
datausa-construction-workforce|Oct21,datausa-construction-workforce,1,2026-06-17 16:58:23+00:00,4,0,0,0,0,0,dse~OpenAIOct21ConstructionLive@1,0,0,0,1
datausa-construction-workforce|Sep11,datausa-construction-workforce,4,2026-06-17 02:47:30+00:00,4,6,164,55,1,1,dse~DataUSAConstructionSequenceMar08@57,1,1,1,0
datausa-construction-workforce|Sep20,datausa-construction-workforce,6,2026-06-17 00:56:23+00:00,4,3,10,0,0,0,dse~Apr17MaidsLive@7,1,1,1,0
datausa-elpaso-foreign-born|Jul23,datausa-elpaso-foreign-born,1,2026-06-19 16:31:03+00:00,0,0,0,0,0,0,dse~DataUSAElPasoForeignBornJul23OAI@1,0,0,0,1
datausa-enrollment-asian|Dec10,datausa-enrollment-asian,1,2026-06-19 23:37:55+00:00,0,5,8,8,1,1,dse~ZZZEnrollmentAsianFeb21Help@3,1,1,1,0
datausa-enrollment-asian|Dec14,datausa-enrollment-asian,1,2026-06-21 18:48:51+00:00,4,5,95,20,1,1,dse~ZZZEnrollmentAsianFeb21Help@26,1,1,1,0
datausa-enrollment-asian|Feb09,datausa-enrollment-asian,1,2026-06-21 17:23:04+00:00,3,5,47,30,1,1,dse~ZZZEnrollmentAsianFeb21Help@15,1,1,1,0
datausa-enrollment-asian|Feb21,datausa-enrollment-asian,2,2026-06-19 15:16:40+00:00,0,0,0,0,0,0,dse~DataUSAEnrollmentAsianSequenceFeb21OAI@1,0,0,0,1
datausa-enrollment-asian|Jan13,datausa-enrollment-asian,4,2026-06-21 16:58:45+00:00,3,5,33,23,1,1,dse~ZZZEnrollmentAsianFeb21Help@12,1,1,1,0
datausa-enrollment-asian|Jan27,datausa-enrollment-asian,1,2026-06-21 18:48:42+00:00,0,5,87,87,1,1,dse~ZZZEnrollmentAsianFeb21Help@25,1,1,1,0
datausa-enrollment-asian|Jun21,datausa-enrollment-asian,2,2026-06-21 11:35:54+00:00,3,5,20,14,1,1,dse~AgentAsianJun21CoordTest@1,0,0,0,1
datausa-enrollment-asian|Mar31,datausa-enrollment-asian,1,2026-06-21 18:29:36+00:00,0,5,75,75,1,1,dse~ZZZEnrollmentAsianFeb21Help@22,1,1,1,0
datausa-enrollment-asian|May22,datausa-enrollment-asian,1,2026-06-21 17:16:30+00:00,3,5,40,26,1,1,dse~ZZZEnrollmentAsianFeb21Help@14,1,1,1,0
datausa-enrollment-asian|Oct02,datausa-enrollment-asian,3,2026-06-21 06:54:38+00:00,4,6,24,7,2,1,dse~OpenAICVDOct02Fast2028@1,0,0,0,1
datausa-enrollment-asian|Sep09,datausa-enrollment-asian,1,2026-06-21 19:20:23+00:00,3,5,105,69,1,1,dse~ZZZEnrollmentAsianFeb21Help@29,1,1,1,0
datausa-enrollment-asian|Sep18,datausa-enrollment-asian,1,2026-06-21 17:28:02+00:00,3,5,57,35,1,1,dse~ZZZEnrollmentAsianFeb21Help@17,1,1,1,0
datausa-enrollment-asian|Sep23,datausa-enrollment-asian,1,2026-06-21 17:12:03+00:00,2,5,37,30,1,1,dse~ZZZEnrollmentAsianFeb21Help@13,1,1,1,0
datausa-finance-gender-gap|Apr11,datausa-finance-gender-gap,2,2026-06-17 21:52:48+00:00,4,5,6,3,2,1,dse~OurFinanceJul11X@3,1,0,1,0
datausa-finance-gender-gap|Aug12,datausa-finance-gender-gap,4,2026-06-17 07:45:04+00:00,4,3,10,0,0,0,dse~TmpOurAug12ProbeB1781682150@2,0,0,0,0
datausa-finance-gender-gap|Aug27,datausa-finance-gender-gap,3,2026-06-17 09:18:58+00:00,4,5,58,5,2,1,dse~FinanceSequenceMar26OAI@27,1,1,1,0
datausa-finance-gender-gap|Feb02,datausa-finance-gender-gap,2,2026-06-16 18:31:34+00:00,0,0,0,0,0,0,dse~DataResearchHelperTest@2,0,0,0,0
datausa-finance-gender-gap|Jan04,datausa-finance-gender-gap,1,2026-06-17 20:23:45+00:00,0,0,0,0,0,0,dse~AgentFinanceExactApr19X7@1,0,0,0,1
datausa-finance-gender-gap|Jan11,datausa-finance-gender-gap,5,2026-06-17 15:39:42+00:00,0,0,0,0,0,0,dse~AgentJan11Bridge@1,0,0,0,1
datausa-finance-gender-gap|Jan13,datausa-finance-gender-gap,1,2026-06-17 08:02:28+00:00,0,3,21,21,1,1,dse~FinanceSequenceMar26OAI@14,1,1,1,0
datausa-finance-gender-gap|Jan22,datausa-finance-gender-gap,1,2026-06-17 06:50:23+00:00,0,0,0,0,0,0,dse~TmpFinanceInsuranceAdvisor2022XQ@3,0,0,0,0
datausa-finance-gender-gap|Jul07,datausa-finance-gender-gap,1,2026-06-17 08:30:56+00:00,0,4,28,28,1,1,dse~FinanceSequenceMar26OAI@17,1,1,1,0
datausa-finance-gender-gap|Mar26,datausa-finance-gender-gap,6,2026-06-17 06:46:54+00:00,4,0,0,0,0,0,dse~AgentFinanceInsuranceQuery265232@2,0,0,0,0
datausa-finance-gender-gap|Mar28,datausa-finance-gender-gap,1,2026-06-17 21:11:56+00:00,3,0,0,0,0,0,dse~OurFinanceMar28Fast@1,0,0,0,1
datausa-finance-gender-gap|Mar30,datausa-finance-gender-gap,2,2026-06-17 09:53:20+00:00,4,6,85,18,2,1,dse~FinanceSequenceMar26OAI@32,1,1,1,0
datausa-finance-gender-gap|May22,datausa-finance-gender-gap,3,2026-06-17 08:49:41+00:00,4,5,38,2,1,1,dse~FinanceSequenceMar26OAI@20,1,1,1,0
datausa-finance-gender-gap|May27,datausa-finance-gender-gap,1,2026-06-17 10:00:03+00:00,4,6,13,7,1,1,dse~FinanceSequenceMar26OAI2@4,1,1,1,0
datausa-finance-gender-gap|Nov01,datausa-finance-gender-gap,1,2026-06-17 20:41:15+00:00,0,0,0,0,0,0,dse~FinanceSequenceNov01Slow77OAI@1,0,0,0,1
datausa-finance-gender-gap|Nov19,datausa-finance-gender-gap,6,2026-06-17 07:22:31+00:00,0,0,0,0,0,0,dse~OpenAIHelperXDataUSA20270729@1,0,0,0,1
datausa-finance-gender-gap|Oct01,datausa-finance-gender-gap,1,2026-06-17 17:58:40+00:00,0,0,0,0,0,0,dse~AgentOct01FinanceSlow77Probe1781717700@2,0,0,0,0
datausa-finance-gender-gap|Oct12,datausa-finance-gender-gap,2,2026-06-17 12:52:10+00:00,4,6,33,24,1,1,dse~FinanceSequenceOct12Slow77@1,0,0,0,1
datausa-grocery-workforce|Apr04,datausa-grocery-workforce,7,2026-06-16 19:00:07+00:00,4,5,32,14,1,1,dse~DataUSAGrocerySequenceCollab2027@24,1,1,1,0
datausa-grocery-workforce|Apr10,datausa-grocery-workforce,1,2026-06-16 19:40:39+00:00,0,5,58,58,1,1,dse~DataUSAGroceryG5Mar06@23,1,1,1,0
datausa-grocery-workforce|Apr14,datausa-grocery-workforce,2,2026-06-16 19:14:02+00:00,0,5,43,43,1,1,dse~AgentApr14ZSandbox108652374@1,0,0,0,1
datausa-grocery-workforce|Apr20,datausa-grocery-workforce,2,2026-06-16 22:09:37+00:00,5,5,15,0,0,0,dse~DataUSAGroceryG5Jul17Live@14,1,1,1,0
datausa-grocery-workforce|Apr21,datausa-grocery-workforce,1,2026-06-16 19:08:54+00:00,0,5,22,22,1,1,dse~DataUSAGroceryLiveAug14@8,1,1,1,0
datausa-grocery-workforce|Apr22,datausa-grocery-workforce,1,2026-06-16 20:31:46+00:00,3,5,4,4,1,1,dse~DataUSAGroceryLiveApr13X@3,1,1,1,0
datausa-grocery-workforce|Apr27,datausa-grocery-workforce,6,2026-06-16 09:43:24+00:00,4,0,0,0,0,0,dse~DataUSAGrocerySequenceCollab2027@1,0,0,0,1
datausa-grocery-workforce|Aug02,datausa-grocery-workforce,7,2026-06-16 22:07:27+00:00,4,5,13,11,1,1,dse~DataUSAGroceryG5Jul17Live@8,1,1,1,0
datausa-grocery-workforce|Aug03,datausa-grocery-workforce,3,2026-06-16 19:38:45+00:00,4,5,43,23,1,1,dse~DataUSAGroceryG5Mar06@18,1,1,1,0
datausa-grocery-workforce|Aug09,datausa-grocery-workforce,9,2026-06-16 20:16:09+00:00,4,5,56,28,3,1,dse~DataUSAGrocerySequenceCollab2027@34,1,1,1,0
datausa-grocery-workforce|Aug14,datausa-grocery-workforce,3,2026-06-16 10:38:22+00:00,0,4,2,2,1,1,dse~AgentGroceryHelperTest1781606000@1,0,0,0,1
datausa-grocery-workforce|Aug19,datausa-grocery-workforce,3,2026-06-16 19:39:54+00:00,4,5,52,29,1,1,dse~DataUSAGroceryG5Mar06@21,1,1,1,0
datausa-grocery-workforce|Aug24,datausa-grocery-workforce,2,2026-06-16 21:47:48+00:00,0,5,1,1,1,1,dse~OurGroceryMar20Probe1781646500@4,0,0,0,0
datausa-grocery-workforce|Aug25,datausa-grocery-workforce,2,2026-06-16 20:22:01+00:00,0,3,14,14,1,1,dse~GrocerySprintApr18X@1,0,0,0,1
datausa-grocery-workforce|Aug26,datausa-grocery-workforce,6,2026-06-16 18:38:23+00:00,0,6,41,41,2,1,dse~AgentOpenAIDataUSA4451GA2014@1,0,0,0,1
datausa-grocery-workforce|Aug27,datausa-grocery-workforce,2,2026-06-16 18:57:43+00:00,0,0,0,0,0,0,dse~AgentGrocery4451States2014June24@1,0,0,0,1
datausa-grocery-workforce|Aug29,datausa-grocery-workforce,2,2026-06-16 20:03:34+00:00,4,0,0,0,0,0,dse~DataUSAGroceryAug29Live@1,0,0,0,1
datausa-grocery-workforce|Dec05,datausa-grocery-workforce,2,2026-06-16 18:53:17+00:00,0,5,29,29,1,1,dse~GrocerySprintDec05@1,0,0,0,1
datausa-grocery-workforce|Dec07,datausa-grocery-workforce,1,2026-06-16 19:32:32+00:00,3,5,31,24,1,1,dse~DataUSAGroceryG5Mar06@14,1,1,1,0
datausa-grocery-workforce|Dec09,datausa-grocery-workforce,3,2026-06-16 19:40:23+00:00,4,5,104,30,1,1,dse~DataUSAGroceryG5Mar06@22,1,1,1,0
datausa-grocery-workforce|Dec15,datausa-grocery-workforce,1,2026-06-16 19:02:15+00:00,0,6,73,73,1,1,dse~DataUSAGroceryLiveRounds2027@37,1,1,1,0
datausa-grocery-workforce|Dec20,datausa-grocery-workforce,2,2026-06-16 19:56:23+00:00,4,0,0,0,0,0,dse~GroceryAgentDec20Test91498316@1,0,0,0,1
datausa-grocery-workforce|Feb04,datausa-grocery-workforce,1,2026-06-16 21:27:20+00:00,0,6,83,83,1,1,dse~DataUSAGroceryLiveRounds2027@41,1,1,1,0
datausa-grocery-workforce|Feb09,datausa-grocery-workforce,3,2026-06-16 22:25:12+00:00,0,6,85,85,1,1,dse~DataUSAGroceryFeb09G5Urgent@1,0,0,0,1
datausa-grocery-workforce|Feb15,datausa-grocery-workforce,2,2026-06-16 21:48:30+00:00,0,0,0,0,0,0,dse~OurGroceryMar20Probe1781646500@13,0,0,0,0
datausa-grocery-workforce|Feb18,datausa-grocery-workforce,1,2026-06-16 18:54:28+00:00,0,6,47,47,1,1,dse~DataUSAGroceryLiveRounds2027@25,1,1,1,0
datausa-grocery-workforce|Feb20,datausa-grocery-workforce,6,2026-06-16 19:27:01+00:00,4,5,31,11,1,1,dse~DataUSAGroceryG5Mar06@8,1,1,1,0
datausa-grocery-workforce|Feb21,datausa-grocery-workforce,1,2026-06-16 19:14:28+00:00,0,5,43,43,1,1,dse~DataUSAGroceryLiveAug14@18,1,1,1,0
datausa-grocery-workforce|Feb28,datausa-grocery-workforce,1,2026-06-16 22:58:52+00:00,0,5,5,5,1,1,dse~GroceryG5SignalApr20@7,1,1,1,0
