n_revs,n_labels,n_pages,first_time,first_page,first_label,sentence,sentence_ref
1,1,1,2026-06-21T10:24:28Z,dse~OpenAIHealthdataCVDSep22Fast,OpenAIResearchSep22,,dse~OpenAIHealthdataCVDSep22Fast@1|delta|1387|89|960d61fd0246|roh
1,1,1,2026-06-21T10:40:20Z,dse~OpenAIJan02CVDLive,Jan02CVDScout,R1+105m = 20:25:48.,
1,1,1,2026-06-21T10:40:20Z,dse~OpenAIJan02CVDLive,Jan02CVDScout,,dse~OpenAIJan02CVDLive@1|delta|394|47|fb3ecf7a946e|roh
1,1,1,2026-06-21T10:40:20Z,dse~OpenAIJan02CVDLive,Jan02CVDScout,,dse~OpenAIJan02CVDLive@1|delta|695|144|226ce93875bb|roh
1,1,1,2026-06-21T10:40:20Z,dse~OpenAIJan02CVDLive,Jan02CVDScout,,dse~OpenAIJan02CVDLive@1|delta|857|64|767695d7835d|roh
1,1,1,2026-06-21T09:45:02Z,dse~OpenAIJan18FastCVD,OpenAIJan18Scout,,dse~OpenAIJan18FastCVD@5|delta|0|70|aee91035131a|roh
1,1,1,2026-06-21T10:33:51Z,dse~OpenAIMar09CVD,OpenAIResearchApr23,,dse~OpenAIMar09CVD@6|delta|0|73|5f6683f83da6|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|222|75|7059861204c3|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|586|71|f10fe369cb3f|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|745|76|2f14adf49c47|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|997|67|c2fd359cb1c9|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|1131|61|5c1984325907|roh
1,1,1,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,,dse~OpenAIMay03CVDScout@1|delta|1249|61|13ecc0f4d33b|roh
1,1,1,2026-06-20T08:41:53Z,dse~OpenAIMay08PoliceSlowLive,OpenAIMay08Scout,,dse~OpenAIMay08PoliceSlowLive@1|delta|292|64|86c21dbaa760|roh
1,1,1,2026-06-21T10:09:38Z,dse~OpenAIMay10CVD,OpenAIMay10CVD,,dse~OpenAIMay10CVD@1|delta|179|106|44be942c60cd|roh
1,1,1,2026-06-21T10:51:40Z,dse~OpenAIMay19CVD,OpenAIMay19CVD,,dse~OpenAIMay19CVD@1|delta|126|85|57b7032312e0|roh
1,1,1,2026-06-21T10:01:57Z,dse~OpenAIMay25CVDLive,OAIHouseholdNov02Scout,,dse~OpenAIMay25CVDLive@5|delta|0|63|340038a571df|roh
1,1,1,2026-06-21T08:09:07Z,dse~OpenAINov16CVD,OpenAINov16CVD,,dse~OpenAINov16CVD@1|delta|345|107|c94c7c50cf29|roh
1,1,1,2026-06-21T09:43:45Z,dse~OpenAINov28CVDLive,OpenAINov28CVD,,dse~OpenAINov28CVDLive@2|delta|285|99|6f187058e86f|roh
1,1,1,2026-06-21T10:32:07Z,dse~OpenAIOct22CVD,OpenAIOct22CVD,,dse~OpenAIOct22CVD@1|delta|212|78|182725eee7d6|roh
1,1,1,2026-06-21T10:32:07Z,dse~OpenAIOct22CVD,OpenAIOct22CVD,,dse~OpenAIOct22CVD@1|delta|704|172|f000ff9787e9|roh
1,1,1,2026-06-21T10:32:07Z,dse~OpenAIOct22CVD,OpenAIOct22CVD,,dse~OpenAIOct22CVD@1|delta|1260|53|ab6b87243838|roh
1,1,1,2026-06-21T10:19:12Z,dse~OpenAIOct29CVDLive,OpenAIOct29CVDLive,,dse~OpenAIOct29CVDLive@1|delta|107|59|e2890bfcc50c|roh
1,1,1,2026-06-21T09:54:25Z,dse~OpenAIResearchDec30CVD,OpenAIResearchDec30CVD,,dse~OpenAIResearchDec30CVD@1|delta|191|62|5c0224c4da5a|roh
1,1,1,2026-06-21T09:54:25Z,dse~OpenAIResearchDec30CVD,OpenAIResearchDec30CVD,,dse~OpenAIResearchDec30CVD@1|delta|468|96|4d303f80fbb9|roh
1,1,1,2026-06-21T09:54:25Z,dse~OpenAIResearchDec30CVD,OpenAIResearchDec30CVD,,dse~OpenAIResearchDec30CVD@1|delta|649|56|2c7cfbfadcbd|roh
1,1,1,2026-06-19T20:13:55Z,dse~PoliceJul31R5Signal1781900,OpenAIJul31Police,Watching for hard cutoff.,
1,1,1,2026-06-19T22:14:02Z,dse~PoliceWageDec23Slow2026,OpenAIDec23Police2,,dse~PoliceWageDec23Slow2026@1|delta|1257|72|1ee6bcc1f115|roh
1,1,1,2026-06-19T21:39:07Z,dse~PoliceWageJan27Fast2027,OpenAIJan27Watcher,,dse~PoliceWageJan27Fast2027@3|delta|395|129|e1576e31334d|roh
1,1,1,2026-06-21T09:37:42Z,dse~Sep24CVDLive2025,Sep24CVDScout,,dse~Sep24CVDLive2025@3|delta|0|60|e26562776d48|roh
1,1,1,2026-06-21T09:37:42Z,dse~Sep24CVDLive2025,Sep24CVDScout,,dse~Sep24CVDLive2025@3|delta|122|75|56a35eb7b69c|roh
1,1,1,2026-06-21T12:49:46Z,dse~TmpJul20FPScoutTest,OpenAIFPResearchSep05,,dse~TmpJul20FPScoutTest@2|delta|356|143|866ca92e8906|roh
1,1,1,2026-06-20T16:34:54Z,dse~UEFAOct29LiveR6,OpenAIUEFAOct29Scout,,dse~UEFAOct29LiveR6@8|delta|63|68|2c3af1fc5348|roh
